Time(sentisec);X_A(m);Y_A(m);X_L(m);Y_L(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_F(m);Y_F(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_K(m);Y_K(m)
1871960.0;3163.0359;3894.2673;3252.431;3908.9118;3244.5835;3905.5764;3139.271;3908.3785;3261.2322;3899.9179;6239.7956;8538.744;3235.88;3906.105;6959.4265;13795.6129;3259.3627;3901.362;3252.5733;3909.452
1871980.0;3161.8024;3890.9694;3250.786;3905.9014;3242.9029;3902.6362;3137.4898;3905.3884;3259.6005;3896.876;6239.8212;8538.7789;3234.3897;3903.0465;6961.1831;13797.6519;3257.6362;3898.3515;3250.9522;3906.4127
1872000.0;3160.5451;3887.6906;3249.13;3902.8927;3241.2168;3899.7032;3135.6906;3902.4249;3257.9388;3893.8548;6239.8404;8538.8064;3232.8994;3899.9971;6962.7099;13799.8921;3255.8682;3895.3664;3249.3329;3903.3841
1872020.0;3159.258;3884.4272;3247.4615;3899.8882;3239.53;3896.7716;3133.8803;3899.4837;3256.2376;3890.8538;6239.8522;8538.8236;3231.4064;3896.9572;6963.9826;13802.3089;3254.0591;3892.4021;3247.7092;3900.3647
1872040.0;3157.9425;3881.1719;3245.7819;3896.8945;3237.8475;3893.8366;3132.0631;3896.5575;3254.4947;3887.8746;6239.858;8538.8324;3229.9053;3893.9269;6964.984;13804.8731;3252.2174;3889.4559;3246.0703;3897.3507
1872060.0;3156.6036;3877.9163;3244.0948;3893.9201;3236.1725;3890.8984;3130.2397;3893.6378;3252.7145;3884.919;6239.8602;8538.8368;3228.3926;3890.9035;6965.7059;13807.5522;3250.3587;3886.5251;3244.4064;3894.3398
1872080.0;3155.2437;3874.6519;3242.4035;3890.968;3234.5043;3887.9616;3128.4092;3890.7184;3250.903;3881.9877;6239.8611;8538.8415;3226.8688;3887.8813;6966.1468;13810.3127;3248.4971;3883.6051;3242.7134;3891.3338
1872100.0;3153.8597;3871.372;3240.7106;3888.0328;3232.8405;3885.0299;3126.5709;3887.7963;3249.062;3879.0822;6239.8619;8538.851;3225.3361;3884.8556;6966.3083;13813.1202;3246.6369;3880.6923;3240.9942;3888.3372
1872120.0;3152.4455;3868.0739;3239.0171;3885.1031;3231.1795;3882.1019;3124.7262;3884.8688;3247.1889;3876.2066;6239.8641;8538.87;3223.7948;3881.8268;6966.1891;13815.9417;3244.7702;3877.7884;3239.2559;3885.3525
1872140.0;3150.9965;3864.7598;3237.3234;3882.1694;3229.5226;3879.171;3122.8785;3881.9305;3245.2798;3873.3647;6239.8699;8538.9003;3222.2416;3878.8021;6965.7842;13818.746;3242.8849;3874.8989;3237.5051;3882.3801
1872160.0;3149.512;3861.4348;3235.629;3879.2302;3227.8724;3876.2311;3121.0313;3878.9741;3243.3332;3870.5557;6239.8816;8538.9388;3220.6711;3875.7922;6965.0887;13821.504;3240.9737;3872.0272;3235.7457;3879.4196
1872180.0;3147.9936;3858.1031;3233.9329;3876.2923;3226.2297;3873.2804;3119.1877;3875.9964;3241.3511;3867.7751;6239.9002;8538.9781;3219.076;3872.8064;6964.1056;13824.1865;3239.0383;3869.1709;3233.9782;3876.472
1872200.0;3146.4441;3854.7654;3232.2321;3873.3654;3224.5929;3870.3218;3117.3509;3873.0009;3239.3381;3865.0164;6239.9238;8539.0117;3217.4476;3869.8472;6962.8459;13826.7624;3237.0857;3866.3242;3232.2027;3873.5378
1872220.0;3144.8661;3851.4193;3230.5219;3870.4563;3222.9591;3867.3594;3115.5247;3869.9947;3237.3002;3862.2732;6239.9474;8539.0392;3215.7792;3866.9103;6961.3259;13829.1985;3235.122;3863.4825;3230.4205;3870.6144
1872240.0;3143.2624;3848.0606;3228.7961;3867.5659;3221.3248;3864.3966;3113.71;3866.9825;3235.2444;3859.5399;6239.966;8539.0658;3214.0701;3863.9872;6959.5609;13831.4611;3233.1488;3860.6452;3228.6348;3867.6966
1872260.0;3141.6338;3844.686;3227.0483;3864.6923;3219.686;3861.4353;3111.9034;3863.9635;3233.1756;3856.8147;6239.9777;8539.097;3212.3283;3861.072;6957.5667;13833.5178;3231.1633;3857.816;3226.8479;3864.7816
1872280.0;3139.9771;3841.2964;3225.2737;3861.8359;3218.0363;3858.4771;3110.0996;3860.9346;3231.095;3854.1011;6239.9834;8539.1329;3210.5679;3858.1636;6955.3625;13835.3396;3229.1612;3855.0021;3225.0598;3861.8718
1872300.0;3138.2849;3837.8986;3223.4698;3859.0015;3216.3674;3855.5244;3108.2964;3857.8945;3228.9997;3851.4052;6239.9857;8539.168;3208.8031;3855.2641;6952.9765;13836.905;3227.1403;3852.2132;3223.2695;3858.9732
1872320.0;3136.549;3834.5046;3221.6356;3856.1946;3214.6708;3852.5813;3106.4964;3854.8458;3226.8865;3848.7292;6239.9864;8539.1955;3207.0442;3852.3743;6950.4448;13838.2015;3225.1009;3849.4615;3221.4751;3856.0908
1872340.0;3134.7642;3831.1272;3219.7721;3853.4141;3212.941;3849.6526;3104.705;3851.7922;3224.7573;3846.068;6239.9865;8539.2128;3205.297;3849.4923;6947.8063;13839.2263;3223.0441;3846.7593;3219.6737;3853.2266
1872360.0;3132.9313;3827.7748;3217.8825;3850.65;3211.1786;3846.7409;3102.9263;3848.7366;3222.6201;3843.4106;6239.9865;8539.2215;3203.5643;3846.6143;6945.0956;13839.9783;3220.9714;3844.1092;3217.8618;3850.3787
1872380.0;3131.0566;3824.4482;3215.9726;3847.8888;3209.39;3843.8446;3101.1636;3845.6789;3220.4855;3840.7475;6239.9865;8539.2258;3201.8474;3843.7349;6942.3396;13840.4526;3218.8882;3841.4948;3216.0384;3847.5421
1872400.0;3129.1488;3821.1416;3214.0511;3845.1214;3207.5845;3840.9586;3099.422;3842.6142;3218.3612;3838.0736;6239.9865;8539.2301;3200.1467;3840.8452;6939.5599;13840.6376;3216.806;3838.883;3214.2068;3844.7109
1872420.0;3127.2155;3817.8481;3212.1279;3842.3447;3205.7703;3838.0753;3097.7111;3839.5306;3216.2512;3835.3864;6239.9865;8539.2389;3198.4631;3837.9335;6936.7778;13840.5234;3214.7397;3836.2418;3212.3725;3841.8815
1872440.0;3125.2596;3814.567;3210.2117;3839.5586;3203.9526;3835.1874;3096.0443;3836.4121;3214.1604;3832.6809;6239.9864;8539.2559;3196.7986;3834.9885;6934.0192;13840.1087;3212.7026;3833.5567;3210.5375;3839.0528
1872460.0;3123.2777;3811.3071;3208.3078;3836.7621;3202.1338;3832.2909;3094.4314;3833.2466;3212.0973;3829.9501;6239.9857;8539.2824;3195.1561;3832.0059;6931.3151;13839.4047;3210.7009;3830.8334;3208.6995;3836.2237
1872480.0;3121.261;3808.0835;3206.4186;3833.9541;3200.3148;3829.3884;3092.8736;3830.0317;3210.0714;3827.1911;6239.9834;8539.3141;3193.5369;3828.9902;6928.6978;13838.4322;3208.7331;3828.0873;3206.8539;3833.3911
1872500.0;3119.1983;3804.9101;3204.5445;3831.1363;3198.4957;3826.4896;3091.3633;3826.7731;3208.0868;3824.4094;6239.9777;8539.3415;3191.9397;3825.9519;6926.1933;13837.2195;3206.7929;3825.3314;3204.9989;3830.5521
1872520.0;3117.0801;3801.7936;3202.6861;3828.313;3196.6768;3823.6059;3089.8915;3823.4756;3206.1428;3821.6155;6239.966;8539.3549;3190.3622;3822.9015;6923.8149;13835.8018;3204.8773;3822.5671;3203.1375;3827.7079
1872540.0;3114.9026;3798.7309;3200.8438;3825.4863;3194.8584;3820.7429;3088.4534;3820.1384;3204.2366;3818.8159;6239.9474;8539.3521;3188.8032;3819.846;6921.562;13834.2197;3202.9928;3819.7838;3201.2764;3824.8635
1872560.0;3112.6706;3795.7128;3199.0177;3822.6538;3193.0418;3817.8965;3087.0485;3816.7586;3202.3671;3816.009;6239.9238;8539.3397;3187.2634;3816.7888;6919.4255;13832.5099;3201.154;3816.9665;3199.4235;3822.0236
1872580.0;3110.3968;3792.7279;3197.2086;3819.8108;3191.2299;3815.0557;3085.6749;3813.3361;3200.5333;3813.1887;6239.9002;8539.3272;3185.7438;3813.7312;6917.3947;13830.6982;3199.3719;3814.1087;3197.5848;3819.1877
1872600.0;3108.0969;3789.7672;3195.4187;3816.9555;3189.4275;3812.2099;3084.3258;3809.8767;3198.7342;3810.3507;6239.8816;8539.3183;3184.2428;3810.674;6915.4616;13828.7967;3197.6432;3811.2191;3195.7647;3816.3497
1872620.0;3105.7848;3786.8233;3193.6508;3814.0908;3187.6414;3809.3544;3082.991;3806.3903;3196.9692;3807.4963;6239.8699;8539.3085;3182.7542;3807.6184;6913.6206;13826.8105;3195.9497;3808.316;3193.9674;3813.5016
1872640.0;3103.4711;3783.8889;3191.9068;3811.2214;3185.879;3806.4885;3081.6607;3802.8895;3195.2379;3804.6296;6239.8641;8539.2925;3181.2686;3804.5675;6911.8683;13824.7424;3194.2697;3805.4158;3192.1968;3810.6375
1872660.0;3101.1649;3780.955;3190.1864;3808.3505;3184.148;3803.6111;3080.3281;3799.3884;3193.5363;3801.7535;6239.8619;8539.2706;3179.7766;3801.5257;6910.2031;13822.5945;3192.5892;3802.526;3190.455;3807.7551
1872680.0;3098.8774;3778.013;3188.4892;3805.4785;3182.4558;3800.7177;3078.989;3795.9;3191.8563;3798.8675;6239.8612;8539.2472;3178.2712;3798.4961;6908.6273;13820.3664;3190.9054;3799.6457;3188.7411;3804.8567
1872700.0;3096.6225;3775.0557;3186.8169;3802.6032;3180.8096;3797.8005;3077.6406;3792.433;3190.1888;3795.9704;6239.8611;8539.2246;3176.748;3795.4776;6907.1467;13818.0577;3189.2223;3796.7703;3187.0536;3801.949
1872720.0;3094.415;3772.0772;3185.1723;3799.7212;3179.2147;3794.8525;3076.281;3788.9883;3188.5288;3793.0646;6239.8609;8539.1999;3175.2069;3792.4663;6905.7691;13815.6715;3187.547;3793.8939;3185.3937;3799.0415
1872740.0;3092.2693;3769.0705;3183.558;3796.8292;3177.6733;3791.8707;3074.9087;3785.5608;3186.8782;3790.1574;6239.8602;8539.1692;3173.6527;3789.459;6904.5028;13813.215;3185.8864;3791.0108;3183.7653;3796.1425
1872760.0;3090.1986;3766.0281;3181.9745;3793.9261;3176.1832;3788.8565;3073.5218;3782.1453;3185.2421;3787.2565;6239.858;8539.1334;3172.0945;3786.4572;6903.3592;13810.6947;3184.2459;3788.1154;3182.1716;3793.2547
1872780.0;3088.2124;3762.9446;3180.4215;3791.0146;3174.739;3785.8147;3072.1156;3778.741;3183.6252;3784.3656;6239.8522;8539.0983;3170.5399;3783.4643;6902.3536;13808.1117;3182.628;3785.2038;3180.6107;3790.3758
1872800.0;3086.3152;3759.8189;3178.8988;3788.099;3173.3336;3782.7502;3070.6848;3775.3511;3182.0288;3781.4819;6239.8406;8539.0706;3168.9918;3780.4813;6901.5064;13805.464;3181.0325;3782.2751;3179.0753;3787.5009
1872820.0;3084.5056;3756.6538;3177.4046;3785.1808;3171.9589;3779.6681;3069.225;3771.9781;3180.4522;3778.5978;6239.8219;8539.0522;3167.4491;3777.5047;6900.838;13802.7546;3179.4596;3779.3321;3177.5559;3784.6253
1872840.0;3082.7789;3753.4545;3175.9342;3782.2566;3170.6063;3776.575;3067.7355;3768.6212;3178.8956;3775.704;6239.7982;8539.0401;3165.9098;3774.528;6900.3648;13799.9968;3177.9111;3776.3792;3176.0451;3781.7453
1872860.0;3081.1293;3750.2266;3174.4811;3779.3213;3169.2659;3773.4802;3066.2172;3765.2776;3177.3622;3772.7931;6239.774;8539.0274;3164.3725;3771.5446;6900.095;13797.2122;3176.3897;3773.42;3174.5392;3778.8569
1872880.0;3079.5506;3746.9737;3173.0408;3776.3728;3167.9274;3770.3916;3064.6728;3761.9467;3175.8568;3769.8629;6239.7535;8539.0072;3162.8358;3768.5511;6900.0279;13794.4242;3174.8954;3770.4555;3173.0383;3775.9574
1872900.0;3078.0354;3743.6981;3171.613;3773.4137;3166.5826;3767.3134;3063.1078;3758.6301;3174.3816;3766.9167;6239.7372;8538.9757;3161.2986;3765.5497;6900.1548;13791.6524;3173.4236;3767.4841;3171.544;3773.0474
1872920.0;3076.577;3740.4017;3170.2009;3770.448;3165.227;3764.2447;3061.5318;3755.3304;3172.9335;3763.962;6239.723;8538.9341;3159.7609;3762.5473;6900.4623;13788.9144;3171.9654;3764.5027;3170.057;3770.1306
1872940.0;3075.1699;3737.0874;3168.8073;3767.4782;3163.8609;3761.1821;3059.9562;3752.0471;3171.5051;3761.0062;6239.7092;8538.8872;3158.2219;3759.5514;6900.937;13786.227;3170.5108;3761.5096;3168.5751;3767.211
1872960.0;3073.8103;3733.7585;3167.4312;3764.5033;3162.4874;3758.1228;3058.3916;3748.7746;3170.0897;3758.0533;6239.6976;8538.8397;3156.6789;3756.5659;6901.5708;13783.6069;3169.0504;3758.5069;3167.0932;3764.2907
1872980.0;3072.4937;3730.4167;3166.066;3761.5206;3161.1098;3755.0648;3056.8466;3745.5027;3168.685;3755.0997;6239.6924;8538.7932;3155.1276;3753.5898;6902.3641;13781.0682;3167.5765;3755.4996;3165.6064;3761.3708
1873000.0;3071.2147;3727.0621;3164.7008;3758.529;3159.7305;3752.0074;3055.3272;3742.2205;3167.29;3752.1334;6239.6948;8538.749;3153.5641;3750.62;6903.3256;13778.6225;3166.0845;3752.4928;3164.1126;3758.4519
1873020.0;3069.967;3723.6952;3163.3247;3755.5329;3158.3506;3748.9509;3053.8362;3738.9212;3165.8993;3749.1395;6239.7004;8538.7105;3151.9854;3747.6538;6904.4665;13776.2815;3164.5745;3749.4898;3162.6131;3755.5331
1873040.0;3068.7442;3720.3191;3161.9311;3752.5426;3156.9705;3745.8967;3052.3724;3735.6039;3164.5007;3746.1115;6239.7015;8538.6819;3150.3878;3744.6903;6905.7947;13774.0598;3163.0519;3746.4936;3161.1106;3752.6095
1873060.0;3067.5401;3716.9385;3160.5194;3749.5693;3155.5898;3742.8477;3050.9335;3732.2718;3163.0809;3743.0575;6239.6932;8538.6644;3148.7677;3741.7304;6907.3095;13771.9734;3161.5253;3743.5059;3159.6082;3749.6759
1873080.0;3066.3479;3713.5558;3159.0937;3746.6185;3154.2074;3739.8077;3049.5189;3728.9272;3161.635;3739.9962;6239.6764;8538.6559;3147.1226;3738.7767;6908.9996;13770.0318;3160.0017;3740.5233;3158.1094;3746.7301
1873100.0;3065.1586;3710.1695;3157.6603;3743.6864;3152.821;3736.7787;3048.1313;3725.5698;3160.1698;3736.9477;6239.6563;8538.6526;3145.4534;3735.8323;6910.8425;13768.229;3158.4841;3737.5363;3156.6181;3743.7743
1873120.0;3063.9591;3706.7768;3156.2259;3740.7642;3151.427;3733.7596;3046.7749;3722.1966;3158.6969;3733.929;6239.6376;8538.6516;3143.7658;3732.8976;6912.8056;13766.5383;3156.9706;3734.5359;3155.1385;3740.8122
1873140.0;3062.7334;3703.3791;3154.7956;3737.8444;3150.0219;3730.7464;3045.4545;3718.8062;3157.2221;3730.9518;6239.6209;8538.6514;3142.0706;3729.9684;6914.85;13764.918;3155.4572;3731.522;3153.6728;3737.8468
1873160.0;3061.4685;3699.9824;3153.3716;3734.9242;3148.6043;3727.7373;3044.1724;3715.4002;3155.7424;3728.0201;6239.6031;8538.6514;3140.381;3727.0363;6916.9358;13763.3222;3153.9394;3728.5051;3152.2211;3734.8794
1873180.0;3060.1595;3696.5946;3151.9525;3732.0037;3147.1756;3724.7342;3042.928;3711.9809;3154.2514;3725.126;6239.5813;8538.6514;3138.7077;3724.0931;6919.0251;13761.709;3152.4152;3725.5003;3150.7813;3731.9111
1873200.0;3058.8096;3693.2185;3150.5334;3729.0832;3145.7393;3721.7413;3041.7185;3708.5484;3152.748;3722.252;6239.5572;8538.6514;3137.0555;3721.1338;6921.0798;13760.0396;3150.8862;3722.5195;3149.3491;3728.9429
1873220.0;3057.4277;3689.8495;3149.1093;3726.1632;3144.299;3718.7609;3040.5415;3705.0981;3151.239;3719.379;6239.5375;8538.6514;3135.4247;3718.1574;6923.058;13758.2753;3149.3572;3719.5655;3147.9178;3725.9756
1873240.0;3056.026;3686.4769;3147.6782;3723.2443;3142.857;3715.7926;3039.3963;3701.6227;3149.7353;3716.497;6239.5298;8538.6512;3133.8131;3715.1656;6924.9116;13756.3811;3147.8333;3716.6324;3146.4805;3723.0099
1873260.0;3054.6209;3683.088;3146.2413;3720.3251;3141.4144;3712.8356;3038.283;3698.1159;3148.2457;3713.6073;6239.5375;8538.6503;3132.2182;3712.1624;6926.5882;13754.3319;3146.3167;3713.71;3145.0353;3720.0459
1873280.0;3053.2326;3679.6726;3144.8008;3717.4007;3139.9717;3709.8903;3037.2005;3694.5765;3146.7728;3710.7169;6239.5571;8538.6475;3130.6368;3709.1522;6928.0334;13752.1194;3144.8066;3710.79;3143.5871;3717.0835
1873300.0;3051.8827;3676.226;3143.3589;3714.4654;3138.529;3706.9564;3036.147;3691.0082;3145.314;3707.8303;6239.5805;8538.6407;3129.0671;3706.1357;6929.1964;13749.7539;3143.3009;3707.8687;3142.1457;3714.122
1873320.0;3050.5891;3672.749;3141.9171;3711.5169;3137.0863;3704.0308;3035.1196;3687.4184;3143.8641;3704.9466;6239.6001;8538.6282;3127.5101;3703.1079;6930.0347;13747.2649;3141.7983;3704.9448;3140.7193;3711.1607
1873340.0;3049.3635;3669.2444;3140.4766;3708.558;3135.6436;3701.1084;3034.1131;3683.8134;3142.4189;3702.0608;6239.6121;8538.6111;3125.9717;3700.0597;6930.5193;13744.6971;3140.2997;3702.016;3139.3116;3708.1984
1873360.0;3048.2119;3665.7133;3139.0396;3705.5934;3134.2007;3698.186;3033.1187;3680.1964;3140.9755;3699.1667;6239.6159;8538.5954;3124.46;3696.9842;6930.6351;13742.1015;3138.8078;3699.0806;3137.9219;3705.2342
1873380.0;3047.1365;3662.1531;3137.6087;3702.6273;3132.7574;3695.2636;3032.1274;3676.5673;3139.5326;3696.2586;6239.6121;8538.5899;3122.9815;3693.8793;6930.382;13739.5258;3137.3263;3696.1398;3136.5487;3702.2667
1873400.0;3046.1358;3658.5596;3136.1854;3699.6618;3131.3128;3692.341;3031.1337;3672.9267;3138.0899;3693.3335;6239.6;8538.5998;3121.5371;3690.7464;6929.7741;13737.0072;3135.8573;3693.198;3135.1906;3699.2927
1873420.0;3045.2042;3654.932;3134.7689;3696.6978;3129.8655;3689.4143;3030.1374;3669.2784;3136.6472;3690.3926;6239.5796;8538.6241;3120.1242;3687.5872;6928.8394;13734.5728;3134.4003;3690.257;3133.8451;3696.3072
1873440.0;3044.3317;3651.2752;3133.3576;3693.7354;3128.4146;3686.4774;3029.1417;3665.6296;3135.2046;3687.4399;6239.5537;8538.6585;3118.7397;3684.4025;6927.6128;13732.2448;3132.953;3687.3106;3132.5072;3693.3053
1873460.0;3043.5052;3647.6006;3131.9525;3690.7735;3126.9617;3683.5246;3028.1507;3661.9873;3133.7626;3684.4802;6239.5278;8538.6986;3117.3847;3681.1936;6926.1286;13730.047;3131.5143;3684.347;3131.1696;3690.2847
1873480.0;3042.7098;3643.9228;3130.5601;3687.8101;3125.513;3680.5533;3027.1672;3658.3543;3132.3223;3681.517;6239.5072;8538.7401;3116.0652;3677.9627;6924.4117;13728.0099;3130.0853;3681.3566;3129.8256;3687.2468
1873500.0;3041.9307;3640.2549;3129.1917;3684.8409;3124.0787;3677.5638;3026.1918;3654.7285;3130.8866;3678.5513;6239.4944;8538.7777;3114.788;3674.7126;6922.4772;13726.1716;3128.6694;3678.338;3128.4725;3684.195
1873520.0;3041.1538;3636.6042;3127.8586;3681.8587;3122.6688;3674.5588;3025.224;3651.1038;3129.4606;3675.5822;6239.4882;8538.8064;3113.5561;3671.4458;6920.3342;13724.5764;3127.2702;3675.2974;3127.1136;3681.1306
1873540.0;3040.3668;3632.9715;3126.5697;3678.8527;3121.2884;3671.5408;3024.265;3647.4735;3128.0526;3672.6052;6239.4865;8538.825;3112.3663;3668.1663;6917.9949;13723.2676;3125.8911;3672.2433;3125.7565;3678.0517
1873560.0;3039.5615;3629.353;3125.3314;3675.8122;3119.9375;3668.5088;3023.3181;3643.8335;3126.6733;3669.6108;6239.4882;8538.8371;3111.2108;3664.8798;6915.4811;13722.2818;3124.5364;3669.181;3124.4104;3674.9547
1873580.0;3038.7334;3625.746;3124.1503;3672.7314;3118.6142;3665.4593;3022.3864;3640.1858;3125.3353;3666.5854;6239.4944;8538.8498;3110.0815;3661.5911;6912.8271;13721.6427;3123.2119;3666.111;3123.0829;3671.8382
1873600.0;3037.8822;3622.1517;3123.0349;3669.6112;3117.3192;3662.3917;3021.4709;3636.5377;3124.0486;3663.5167;6239.5072;8538.8698;3108.9725;3658.3034;6910.0776;13721.3606;3121.9227;3663.0301;3121.7775;3668.7051
1873620.0;3037.0082;3618.5744;3121.9929;3666.4571;3116.0564;3659.3114;3020.5733;3632.8964;3122.8143;3660.4021;6239.5278;8538.9003;3107.8796;3655.0198;6907.2833;13721.4337;3120.6717;3659.9336;3120.4941;3665.5598
1873640.0;3036.1116;3615.018;3121.0276;3663.2743;3114.8301;3656.226;3019.6985;3629.2641;3121.6219;3657.2499;6239.5538;8538.9386;3106.799;3651.7461;6904.4986;13721.8515;3119.4594;3656.8175;3119.231;3662.4048
1873660.0;3035.1929;3611.4837;3120.1358;3660.0662;3113.6416;3653.1378;3018.852;3625.6376;3120.4531;3654.0737;6239.5804;8538.9769;3105.7268;3648.4881;6901.7795;13722.5984;3118.2858;3653.6803;3117.9883;3659.239
1873680.0;3034.2569;3607.9703;3119.3096;3656.8341;3112.4887;3650.0419;3018.0355;3622.0112;3119.2908;3650.8843;6239.6031;8539.0072;3104.6616;3645.2446;6899.1818;13723.6598;3117.1518;3650.5207;3116.7699;3656.0599
1873700.0;3033.3144;3604.4741;3118.5409;3653.5788;3111.3667;3646.9339;3017.2448;3618.38;3118.1262;3647.6885;6239.6218;8539.0262;3103.6064;3642.0036;6896.7565;13725.0212;3116.0581;3647.3374;3115.5831;3652.8672
1873720.0;3032.38;3600.989;3117.8232;3650.3011;3110.2701;3643.8157;3016.471;3614.7439;3116.9616;3644.4904;6239.641;8539.0355;3102.5722;3638.7451;6894.5461;13726.6674;3115.004;3644.1297;3114.4351;3649.6626
1873740.0;3031.4672;3597.5066;3117.1511;3647.0032;3109.1947;3640.6911;3015.704;3611.1081;3115.8075;3641.2921;6239.6667;8539.0392;3101.5762;3635.451;6892.5802;13728.5769;3113.9885;3640.8974;3113.3309;3646.4451
1873760.0;3030.5844;3594.0202;3116.5173;3643.6892;3108.1386;3637.5557;3014.9344;3607.483;3114.6772;3638.0912;6239.7026;8539.0405;3100.6361;3632.1142;6890.8758;13730.7217;3113.011;3637.6402;3112.2721;3643.2114
1873780.0;3029.7331;3590.5287;3115.9116;3640.3643;3107.1025;3634.3956;3014.1552;3603.8795;3113.5825;3634.8816;6239.7484;8539.0417;3099.7608;3628.7394;6889.4367;13733.0672;3112.0713;3634.3558;3111.2581;3639.9595
1873800.0;3028.9063;3587.0366;3115.3209;3637.0329;3106.0886;3631.1979;3013.3622;3600.3065;3112.53;3631.6569;6239.8004;8539.045;3098.947;3625.3386;6888.2571;13735.5753;3111.1651;3631.0433;3110.2871;3636.6914
1873820.0;3028.0901;3583.5495;3114.7321;3633.6977;3105.0978;3627.9616;3012.5537;3596.769;3111.5213;3628.4133;6239.8531;8539.0536;3098.1861;3621.925;6887.323;13738.2067;3110.2822;3627.7086;3109.3557;3633.4107
1873840.0;3027.2672;3580.0689;3114.1334;3630.3605;3104.1296;3624.6949;3011.7277;3593.2664;3110.5553;3625.151;6239.9004;8539.0708;3097.4744;3618.5099;6886.6178;13740.9268;3109.4099;3624.3648;3108.4597;3630.1187
1873860.0;3026.4222;3576.5931;3113.5165;3627.0216;3103.184;3621.4058;3010.8803;3589.7906;3109.6306;3621.8729;6239.937;8539.0983;3096.8196;3615.1014;6886.1251;13743.7075;3108.5384;3621.0268;3107.5961;3626.8156
1873880.0;3025.5434;3573.1207;3112.878;3623.679;3102.263;3618.0971;3010.0041;3586.3284;3108.7463;3618.5791;6239.9597;8539.1334;3096.2367;3611.7028;6885.8319;13746.5286;3107.6632;3617.7021;3106.7639;3623.5043
1873900.0;3024.6234;3569.6543;3112.2196;3620.329;3101.3703;3614.7692;3009.0878;3582.8688;3107.9012;3615.2623;6239.968;8539.1692;3095.7405;3608.3097;6885.7276;13749.3737;3106.7818;3614.3867;3105.9618;3620.1915
1873920.0;3023.6583;3566.1978;3111.546;3616.9691;3100.5083;3611.4233;3008.1174;3579.4094;3107.091;3611.9132;6239.9628;8539.2001;3095.3395;3604.9114;6885.8031;13752.2283;3105.8918;3611.0713;3105.1858;3616.8819
1873940.0;3022.6473;3562.7532;3110.8632;3613.601;3099.678;3608.0631;3007.0789;3575.9574;3106.3078;3608.5311;6239.9465;8539.2258;3095.0361;3601.4962;6886.0477;13755.0777;3104.9905;3607.7488;3104.4298;3613.5744
1873960.0;3021.5912;3559.3198;3110.1757;3610.2305;3098.8802;3604.6946;3005.964;3572.5254;3105.5422;3605.1302;6239.9236;8539.2515;3094.8281;3598.0585;6886.4508;13757.9071;3104.0793;3604.4185;3103.6857;3610.2666
1873980.0;3020.4922;3555.8971;3109.4865;3606.8634;3098.1173;3601.326;3004.7736;3569.1247;3104.7869;3601.7317;6239.9002;8539.2824;3094.7101;3594.6013;6887.0017;13760.704;3103.1655;3601.0839;3102.9443;3606.961
1874000.0;3019.3537;3552.4868;3108.7974;3603.4998;3097.3921;3597.9628;3003.5164;3565.7604;3104.0393;3598.3506;6239.8816;8539.3183;3094.6728;3591.1324;6887.6927;13763.4611;3102.263;3597.7481;3102.1969;3603.6646
1874020.0;3018.1797;3549.0919;3108.1098;3600.1354;3096.7045;3594.604;3002.2047;3562.4289;3103.3007;3594.9894;6239.8699;8539.3533;3094.7012;3587.6568;6888.5165;13766.1779;3101.3888;3594.4119;3101.4379;3600.3805
