Time(sentisec);X_A(m);Y_A(m);X_F(m);Y_F(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_K(m);Y_K(m);X_L(m);Y_L(m)
5913940.0;2993.6695;1850.543;2993.806;1858.6408;2996.1002;1856.0835;2993.5254;1849.9686;3019.2229;1834.2364;2999.7776;1855.3423;2991.4977;1856.997;2998.2752;1853.3343
5913960.0;2993.6509;1850.5428;2993.8311;1858.611;2996.0759;1856.0835;2993.5441;1849.9686;3019.2229;1834.2364;2999.7776;1855.3423;2991.4977;1856.9798;2998.281;1853.3266
5913980.0;2993.6392;1850.5418;2993.8532;1858.5773;2996.0501;1856.0835;2993.5678;1849.9686;3019.2229;1834.2362;2999.7776;1855.3423;2991.4977;1856.9522;2998.2926;1853.3236
5914000.0;2993.6333;1850.5385;2993.8684;1858.5463;2996.0257;1856.0835;2993.5921;1849.9686;3019.2229;1834.2351;2999.7776;1855.3423;2991.4977;1856.9174;2998.3113;1853.3227
5914020.0;2993.6304;1850.5299;2993.8768;1858.5211;2996.0023;1856.0835;2993.613;1849.9684;3019.2229;1834.2318;2999.7775;1855.3423;2991.4977;1856.8826;2998.3347;1853.3225
5914040.0;2993.6274;1850.5127;2993.8813;1858.4983;2995.9779;1856.0835;2993.6304;1849.9675;3019.2229;1834.2233;2999.7768;1855.3423;2991.4977;1856.855;2998.3576;1853.3225
5914060.0;2993.6215;1850.4852;2993.8858;1858.4713;2995.9521;1856.0835;2993.6478;1849.9645;3019.2229;1834.2061;2999.7745;1855.3423;2991.4977;1856.8378;2998.374;1853.3225
5914080.0;2993.6099;1850.4503;2993.8942;1858.4372;2995.9278;1856.0835;2993.6687;1849.9568;3019.2229;1834.1785;2999.7688;1855.3423;2991.4977;1856.8293;2998.3799;1853.3225
5914100.0;2993.5912;1850.4155;2993.9094;1858.3999;2995.909;1856.0835;2993.693;1849.9413;3019.223;1834.1437;2999.7571;1855.3423;2991.4977;1856.826;2998.374;1853.3225
5914120.0;2993.5677;1850.388;2993.9315;1858.3668;2995.8974;1856.0835;2993.7167;1849.9165;3019.2237;1834.1089;2999.7384;1855.3423;2991.4977;1856.825;2998.3576;1853.3225
5914140.0;2993.5441;1850.3707;2993.9565;1858.3427;2995.8916;1856.0835;2993.7355;1849.8852;3019.2259;1834.0813;2999.7149;1855.3423;2991.4977;1856.8248;2998.3347;1853.3225
5914160.0;2993.5254;1850.3622;2993.9786;1858.3257;2995.8894;1856.0835;2993.7478;1849.8538;3019.2317;1834.0641;2999.6913;1855.3423;2991.4977;1856.8248;2998.3113;1853.3225
5914180.0;2993.5138;1850.3589;2993.9941;1858.3087;2995.8887;1856.0835;2993.7558;1849.829;3019.2434;1834.0556;2999.6726;1855.3423;2991.4977;1856.8248;2998.2926;1853.3225
5914200.0;2993.508;1850.3579;2994.0033;1858.2846;2995.8885;1856.0835;2993.7638;1849.8135;3019.262;1834.0523;2999.661;1855.3423;2991.4977;1856.8248;2998.281;1853.3225
5914220.0;2993.5058;1850.3577;2994.0101;1858.2516;2995.8885;1856.0835;2993.7763;1849.8057;3019.2856;1834.0513;2999.6552;1855.3423;2991.4977;1856.8248;2998.2752;1853.3225
5914240.0;2993.5051;1850.3577;2994.0194;1858.2145;2995.8885;1856.0835;2993.7958;1849.8017;3019.3092;1834.0511;2999.653;1855.3423;2991.4977;1856.8248;2998.273;1853.3225
5914260.0;2993.5049;1850.3577;2994.0346;1858.1819;2995.8885;1856.0835;2993.8216;1849.7974;3019.3278;1834.0511;2999.652;1855.3423;2991.4977;1856.8248;2998.2722;1853.3225
5914280.0;2993.5048;1850.3577;2994.0556;1858.159;2995.8885;1856.0835;2993.851;1849.7887;3019.3395;1834.0511;2999.6508;1855.3423;2991.4977;1856.8248;2998.2713;1853.3225
5914300.0;2993.5041;1850.3577;2994.0775;1858.1452;2995.8885;1856.0835;2993.8813;1849.7713;3019.3452;1834.0511;2999.6474;1855.3423;2991.4977;1856.8248;2998.2691;1853.3225
5914320.0;2993.5018;1850.3577;2994.0926;1858.1347;2995.8885;1856.0835;2993.9116;1849.7426;3019.3475;1834.0511;2999.6392;1855.3423;2991.4975;1856.8248;2998.2633;1853.3225
5914340.0;2993.4959;1850.3577;2994.096;1858.1198;2995.8885;1856.0835;2993.9409;1849.7041;3019.3482;1834.0511;2999.624;1855.3423;2991.4968;1856.8248;2998.2515;1853.3225
5914360.0;2993.4836;1850.3577;2994.0901;1858.0948;2995.8885;1856.0835;2993.9668;1849.6599;3019.3483;1834.0511;2999.6019;1855.3419;2991.4946;1856.8246;2998.2322;1853.3225
5914380.0;2993.4627;1850.3575;2994.0837;1858.0588;2995.8885;1856.0835;2993.9862;1849.6135;3019.3483;1834.0508;2999.5769;1855.3403;2991.4888;1856.8236;2998.2062;1853.3227
5914400.0;2993.4334;1850.3563;2994.0848;1858.0181;2995.8885;1856.0835;2993.9987;1849.5659;3019.3483;1834.0497;2999.5548;1855.3353;2991.4772;1856.8207;2998.1762;1853.3236
5914420.0;2993.3981;1850.3527;2994.0949;1857.9822;2995.8885;1856.0835;2994.0067;1849.5189;3019.3483;1834.0461;2999.5396;1855.3233;2991.4585;1856.813;2998.1433;1853.3266
5914440.0;2993.3608;1850.3433;2994.1089;1857.9571;2995.8885;1856.0835;2994.0147;1849.4763;3019.3483;1834.0367;2999.5315;1855.3008;2991.4349;1856.7975;2998.1059;1853.3343
5914460.0;2993.3254;1850.3244;2994.1209;1857.9423;2995.8885;1856.0835;2994.0272;1849.4416;3019.3483;1834.018;2999.5281;1855.2682;2991.4114;1856.7727;2998.0603;1853.3496
5914480.0;2993.2954;1850.2941;2994.1291;1857.9318;2995.8885;1856.0835;2994.0467;1849.414;3019.3483;1833.9888;2999.527;1855.2312;2991.3927;1856.7414;2998.0036;1853.3735
5914500.0;2993.2723;1850.256;2994.1356;1857.918;2995.8885;1856.0835;2994.0727;1849.3872;3019.3483;1833.9541;2999.5267;1855.1985;2991.3811;1856.71;2997.9349;1853.4018
5914520.0;2993.2542;1850.2188;2994.1445;1857.8951;2995.8885;1856.0835;2994.1027;1849.3549;3019.3483;1833.9252;2999.5267;1855.1761;2991.3753;1856.6852;2997.8558;1853.4255
5914540.0;2993.2366;1850.1922;2994.1589;1857.8624;2995.8885;1856.0835;2994.1353;1849.3157;3019.3483;1833.9138;2999.5265;1855.1641;2991.373;1856.6697;2997.7701;1853.4348
5914560.0;2993.2157;1850.1826;2994.1776;1857.8254;2995.8885;1856.0835;2994.1713;1849.2721;3019.3483;1833.9252;2999.5259;1855.1591;2991.3724;1856.6621;2997.6832;1853.4255
5914580.0;2993.1913;1850.1922;2994.1944;1857.7928;2995.8885;1856.0835;2994.2125;1849.2272;3019.3483;1833.9541;2999.5236;1855.1574;2991.3722;1856.6591;2997.5996;1853.4016
5914600.0;2993.1669;1850.2188;2994.2006;1857.7703;2995.8885;1856.0835;2994.2576;1849.1815;3019.3483;1833.9888;2999.5178;1855.157;2991.3722;1856.6583;2997.5194;1853.3722
5914620.0;2993.146;1850.256;2994.1915;1857.7583;2995.8885;1856.0835;2994.3029;1849.1351;3019.3483;1834.018;2999.5062;1855.157;2991.3722;1856.6591;2997.4391;1853.3451
5914640.0;2993.1286;1850.2941;2994.1688;1857.7533;2995.8885;1856.0835;2994.3448;1849.0893;3019.3483;1834.0367;2999.4875;1855.157;2991.3721;1856.6621;2997.3548;1853.3212
5914660.0;2993.111;1850.3244;2994.1384;1857.7517;2995.8885;1856.0835;2994.3831;1849.0453;3019.3483;1834.0461;2999.4637;1855.157;2991.3714;1856.6697;2997.2656;1853.2963
5914680.0;2993.0894;1850.3433;2994.1057;1857.7517;2995.8887;1856.0835;2994.4214;1849.003;3019.3483;1834.0497;2999.439;1855.157;2991.3693;1856.6852;2997.1734;1853.2658
5914700.0;2993.0628;1850.3527;2994.074;1857.7533;2995.8894;1856.0835;2994.4632;1848.9632;3019.3483;1834.0508;2999.417;1855.157;2991.3642;1856.71;2997.0803;1853.2301
5914720.0;2993.0326;1850.3563;2994.0459;1857.7583;2995.8916;1856.0834;2994.5086;1848.9285;3019.3483;1834.0511;2999.3972;1855.1568;2991.3548;1856.7414;2996.9873;1853.1951
5914740.0;2993.0;1850.3575;2994.0227;1857.7708;2995.8974;1856.0824;2994.5537;1848.9027;3019.3483;1834.0511;2999.3762;1855.1559;2991.3419;1856.7727;2996.8952;1853.1675
5914760.0;2992.964;1850.3577;2994.0027;1857.795;2995.909;1856.0795;2994.5949;1848.887;3019.3483;1834.0511;2999.3519;1855.1529;2991.33;1856.7975;2996.8067;1853.1503
5914780.0;2992.923;1850.3577;2993.9817;1857.8332;2995.9277;1856.0718;2994.6309;1848.8794;3019.3483;1834.0511;2999.326;1855.1453;2991.3251;1856.813;2996.7246;1853.1416
5914800.0;2992.8785;1850.3577;2993.9574;1857.8834;2995.9513;1856.0563;2994.6635;1848.8764;3019.3483;1834.0511;2999.303;1855.1298;2991.33;1856.8207;2996.6501;1853.1372
5914820.0;2992.8354;1850.3577;2993.9316;1857.9407;2995.9746;1856.0315;2994.6937;1848.8755;3019.3483;1834.0511;2999.2856;1855.105;2991.3419;1856.8236;2996.5815;1853.1329
5914840.0;2992.7994;1850.3577;2993.9091;1857.9991;2995.9921;1856.0002;2994.7203;1848.8753;3019.3483;1834.0511;2999.2717;1855.0736;2991.3548;1856.8246;2996.5158;1853.1242
5914860.0;2992.7727;1850.3577;2993.8931;1858.0522;2996.0004;1855.9688;2994.742;1848.8753;3019.3483;1834.0511;2999.2567;1855.0423;2991.3642;1856.8248;2996.4503;1853.107
5914880.0;2992.753;1850.3577;2993.8827;1858.0948;2995.998;1855.9436;2994.7603;1848.8753;3019.3483;1834.0511;2999.2369;1855.0175;2991.3693;1856.8248;2996.3823;1853.0794
5914900.0;2992.7348;1850.3577;2993.8745;1858.1261;2995.9851;1855.9265;2994.78;1848.8753;3019.3485;1834.0511;2999.2131;1855.0018;2991.3714;1856.8248;2996.3102;1853.0446
5914920.0;2992.7131;1850.3577;2993.8664;1858.1517;2995.9636;1855.9138;2994.8066;1848.8753;3019.3491;1834.0511;2999.1895;1854.9931;2991.3721;1856.8248;2996.2346;1853.0098
5914940.0;2992.6865;1850.3577;2993.8592;1858.1797;2995.939;1855.8988;2994.8425;1848.8751;3019.3514;1834.0511;2999.1708;1854.9868;2991.3722;1856.8248;2996.1601;1852.9822
5914960.0;2992.6571;1850.3577;2993.8562;1858.2141;2995.9179;1855.8755;2994.8849;1848.874;3019.3571;1834.0511;2999.1592;1854.9774;2991.3722;1856.8248;2996.0931;1852.965
5914980.0;2992.6268;1850.3577;2993.8592;1858.2516;2995.9054;1855.8426;2994.9273;1848.8707;3019.3688;1834.0513;2999.1531;1854.96;2991.3722;1856.8248;2996.0376;1852.9565
5915000.0;2992.5964;1850.3577;2993.8661;1858.2842;2995.9034;1855.8056;2994.9632;1848.8622;3019.3875;1834.0523;2999.1498;1854.9324;2991.3722;1856.8248;2995.9925;1852.9531
5915020.0;2992.5671;1850.3577;2993.8732;1858.3069;2995.9106;1855.773;2994.99;1848.845;3019.4112;1834.0556;2999.1457;1854.8976;2991.3722;1856.8248;2995.9543;1852.9523
5915040.0;2992.5413;1850.3577;2993.8779;1858.3199;2995.9233;1855.7505;2995.0104;1848.8174;3019.4354;1834.0641;2999.1374;1854.8628;2991.3722;1856.8246;2995.9197;1852.9531
5915060.0;2992.5219;1850.3577;2993.8802;1858.3282;2995.9375;1855.7383;2995.0309;1848.7824;3019.4563;1834.0813;2999.1222;1854.8352;2991.3722;1856.8236;2995.8857;1852.9565
5915080.0;2992.5101;1850.3577;2993.881;1858.3383;2995.9513;1855.7323;2995.0583;1848.7464;3019.4738;1834.1089;2999.1001;1854.818;2991.3722;1856.8207;2995.8494;1852.965
5915100.0;2992.5044;1850.3577;2993.8813;1858.356;2995.965;1855.7273;2995.0965;1848.7152;3019.4912;1834.1437;2999.0751;1854.8095;2991.3722;1856.813;2995.8084;1852.9824
5915120.0;2992.5021;1850.3577;2993.8813;1858.3835;2995.9795;1855.7184;2995.1447;1848.6887;3019.5121;1834.1785;2999.053;1854.8062;2991.3722;1856.7975;2995.7639;1853.011
5915140.0;2992.5014;1850.3577;2993.8813;1858.4184;2995.9934;1855.7012;2995.1987;1848.6612;3019.5364;1834.2061;2999.0378;1854.8049;2991.3722;1856.7727;2995.721;1853.0491
5915160.0;2992.5013;1850.3577;2993.8813;1858.4532;2996.0039;1855.6736;2995.2533;1848.6276;3019.5601;1834.2233;2999.0296;1854.8036;2991.3722;1856.7414;2995.6856;1853.0925
5915180.0;2992.5013;1850.3577;2993.8813;1858.4807;2996.01;1855.6388;2995.3036;1848.588;3019.5787;1834.232;2999.0262;1854.8;2991.3722;1856.71;2995.6612;1853.1372
5915200.0;2992.5013;1850.3577;2993.8813;1858.498;2996.0128;1855.604;2995.3476;1848.5485;3019.5904;1834.2362;2999.0251;1854.7906;2991.3722;1856.6852;2995.6473;1853.182
5915220.0;2992.5013;1850.3577;2993.8813;1858.5065;2996.0139;1855.5762;2995.3867;1848.5149;3019.5961;1834.2402;2999.0249;1854.7716;2991.3722;1856.6697;2995.641;1853.2253
5915240.0;2992.5013;1850.3577;2993.8813;1858.5098;2996.0148;1855.5579;2995.4259;1848.4874;3019.5984;1834.2481;2999.0247;1854.7413;2991.3724;1856.6621;2995.6393;1853.2635
5915260.0;2992.5013;1850.3577;2993.8813;1858.5108;2996.0171;1855.5457;2995.4699;1848.4607;3019.5991;1834.2636;2999.024;1854.703;2991.373;1856.6591;2995.6408;1853.292
5915280.0;2992.5013;1850.3577;2993.8813;1858.511;2996.0228;1855.533;2995.521;1848.4286;3019.5992;1834.2884;2999.0218;1854.6647;2991.3753;1856.6582;2995.6465;1853.3095
5915300.0;2992.5013;1850.3577;2993.8813;1858.511;2996.0345;1855.5131;2995.5778;1848.3896;3019.5992;1834.3197;2999.016;1854.6344;2991.3811;1856.658;2995.6581;1853.318
5915320.0;2992.5013;1850.3577;2993.8813;1858.5106;2996.0531;1855.4826;2995.6376;1848.3469;3019.5992;1834.3511;2999.0044;1854.6155;2991.3927;1856.658;2995.6768;1853.3213
5915340.0;2992.5013;1850.3577;2993.8813;1858.509;2996.0767;1855.4442;2995.6973;1848.3039;3019.5992;1834.3759;2998.9857;1854.6061;2991.4114;1856.658;2995.7004;1853.3223
5915360.0;2992.5013;1850.3577;2993.8813;1858.504;2996.1003;1855.4059;2995.7534;1848.2618;3019.5992;1834.3914;2998.9621;1854.6025;2991.4349;1856.658;2995.7239;1853.3225
5915380.0;2992.5013;1850.3577;2993.8813;1858.4919;2996.1189;1855.3756;2995.8021;1848.2218;3019.5992;1834.399;2998.9384;1854.6013;2991.4585;1856.658;2995.7426;1853.3225
5915400.0;2992.5013;1850.3577;2993.8813;1858.4695;2996.1306;1855.3567;2995.8397;1848.1861;3019.5992;1834.402;2998.9191;1854.6011;2991.4772;1856.6582;2995.7542;1853.3225
5915420.0;2992.5013;1850.3577;2993.8813;1858.4369;2996.1364;1855.3473;2995.865;1848.157;3019.5992;1834.403;2998.9052;1854.6011;2991.4888;1856.6591;2995.76;1853.3225
5915440.0;2992.5013;1850.3577;2993.8813;1858.3999;2996.1386;1855.3437;2995.8797;1848.1328;3019.5992;1834.4031;2998.8937;1854.6011;2991.4946;1856.6621;2995.7623;1853.3225
5915460.0;2992.5013;1850.3575;2993.8813;1858.3672;2996.1393;1855.3426;2995.8885;1848.1077;3019.5992;1834.4031;2998.8797;1854.6013;2991.4968;1856.6697;2995.7629;1853.3225
5915480.0;2992.5013;1850.3563;2993.8811;1858.3448;2996.1394;1855.3421;2995.8974;1848.0761;3019.5992;1834.4031;2998.8604;1854.6025;2991.4975;1856.6852;2995.7631;1853.3225
5915500.0;2992.5013;1850.3527;2993.8805;1858.3327;2996.1394;1855.3411;2995.912;1848.0371;3019.5992;1834.4031;2998.8367;1854.6061;2991.4977;1856.71;2995.7629;1853.3225
5915520.0;2992.5013;1850.3433;2993.8782;1858.3277;2996.1394;1855.3378;2995.9365;1847.9935;3019.5992;1834.4031;2998.8131;1854.6155;2991.4977;1856.7414;2995.7623;1853.3225
5915540.0;2992.5013;1850.3244;2993.8724;1858.3261;2996.1394;1855.3293;2995.9719;1847.9488;3019.5992;1834.4031;2998.7945;1854.6344;2991.4977;1856.7727;2995.7599;1853.3227
5915560.0;2992.5013;1850.2941;2993.8608;1858.3257;2996.1394;1855.3121;2996.0148;1847.904;3019.5992;1834.4031;2998.7828;1854.6647;2991.4977;1856.7975;2995.7534;1853.3236
5915580.0;2992.5013;1850.2558;2993.8421;1858.3257;2996.1394;1855.2845;2996.0594;1847.8604;3019.5994;1834.4031;2998.777;1854.703;2991.4977;1856.813;2995.7394;1853.3266
5915600.0;2992.5013;1850.2175;2993.8186;1858.3257;2996.1394;1855.2497;2996.1011;1847.8212;3019.6;1834.4031;2998.7748;1854.7413;2991.4977;1856.8207;2995.7143;1853.3343
5915620.0;2992.5013;1850.1872;2993.795;1858.3257;2996.1394;1855.2149;2996.1396;1847.7889;3019.6022;1834.4031;2998.7741;1854.7714;2991.4977;1856.8236;2995.6766;1853.3498
5915640.0;2992.5013;1850.1682;2993.7763;1858.3257;2996.1394;1855.1873;2996.1786;1847.7621;3019.6072;1834.4031;2998.774;1854.7893;2991.4977;1856.8246;2995.628;1853.3746
5915660.0;2992.5013;1850.1586;2993.7647;1858.3257;2996.1394;1855.1701;2996.2225;1847.7347;3019.6166;1834.4031;2998.774;1854.795;2991.4977;1856.8248;2995.5717;1853.4059
5915680.0;2992.5013;1850.154;2993.7589;1858.3253;2996.1394;1855.1616;2996.2729;1847.7011;3019.6295;1834.4031;2998.774;1854.7893;2991.4975;1856.8248;2995.5113;1853.4373
5915700.0;2992.5014;1850.1497;2993.7567;1858.3237;2996.1393;1855.1583;2996.3276;1847.6615;3019.6414;1834.4031;2998.774;1854.7714;2991.4968;1856.8248;2995.4493;1853.4621
5915720.0;2992.5021;1850.142;2993.756;1858.3187;2996.1386;1855.1572;2996.3823;1847.622;3019.6464;1834.4031;2998.774;1854.7413;2991.4946;1856.8248;2995.3867;1853.4776
5915740.0;2992.5044;1850.1279;2993.7558;1858.3066;2996.1366;1855.157;2996.4326;1847.5884;3019.6414;1834.4031;2998.774;1854.703;2991.4888;1856.8248;2995.3241;1853.4852
5915760.0;2992.5101;1850.1079;2993.7558;1858.2842;2996.132;1855.157;2996.4758;1847.5609;3019.6295;1834.4031;2998.774;1854.6647;2991.4772;1856.8248;2995.2621;1853.4882
5915780.0;2992.5218;1850.0869;2993.756;1858.2516;2996.1237;1855.157;2996.5126;1847.5343;3019.6166;1834.4031;2998.774;1854.6344;2991.4585;1856.8248;2995.2016;1853.4891
5915800.0;2992.5404;1850.0712;2993.7567;1858.2145;2996.1132;1855.157;2996.5453;1847.5031;3019.6072;1834.4031;2998.774;1854.6155;2991.4349;1856.8248;2995.1447;1853.4893
5915820.0;2992.564;1850.0612;2993.7589;1858.1819;2996.1048;1855.157;2996.5753;1847.4672;3019.602;1834.4031;2998.774;1854.6061;2991.4114;1856.8248;2995.0937;1853.4893
5915840.0;2992.5876;1850.0513;2993.7647;1858.1595;2996.1033;1855.157;2996.6013;1847.4321;3019.5992;1834.4031;2998.774;1854.6025;2991.3927;1856.8248;2995.0503;1853.4893
5915860.0;2992.6063;1850.0355;2993.7763;1858.1474;2996.1097;1855.157;2996.6208;1847.4046;3019.5963;1834.4031;2998.774;1854.6011;2991.3811;1856.8248;2995.0136;1853.4895
5915880.0;2992.6179;1850.0146;2993.795;1858.1424;2996.1202;1855.157;2996.6333;1847.3874;3019.5904;1834.4031;2998.774;1854.5999;2991.3753;1856.8248;2994.9809;1853.4905
5915900.0;2992.6238;1849.9945;2993.8186;1858.1408;2996.1296;1855.157;2996.6414;1847.3787;3019.5789;1834.4031;2998.774;1854.5966;2991.373;1856.8248;2994.9507;1853.4938
5915920.0;2992.6268;1849.9804;2993.8421;1858.1399;2996.1355;1855.157;2996.6501;1847.3744;3019.5609;1834.4031;2998.774;1854.5881;2991.3724;1856.8248;2994.9241;1853.5024
5915940.0;2992.6297;1849.9727;2993.8608;1858.1382;2996.1382;1855.157;2996.6647;1847.3704;3019.5396;1834.4031;2998.774;1854.5708;2991.3722;1856.8248;2994.9025;1853.5196
5915960.0;2992.6356;1849.9687;2993.8724;1858.1327;2996.1393;1855.157;2996.6892;1847.3626;3019.5217;1834.4031;2998.774;1854.5433;2991.3722;1856.8248;2994.8849;1853.5471
5915980.0;2992.6472;1849.9647;2993.8783;1858.1194;2996.1403;1855.157;2996.7246;1847.3471;3019.5148;1834.4031;2998.774;1854.5085;2991.3722;1856.8248;2994.8675;1853.5822
5916000.0;2992.6659;1849.9568;2993.8813;1858.0948;2996.1425;1855.157;2996.7675;1847.3223;3019.5217;1834.4031;2998.774;1854.4736;2991.3722;1856.8248;2994.8466;1853.6181
5916020.0;2992.6895;1849.9413;2993.8839;1858.0588;2996.1486;1855.157;2996.812;1847.2909;3019.5394;1834.4031;2998.774;1854.4461;2991.3722;1856.8248;2994.8223;1853.6493
5916040.0;2992.7131;1849.9165;2993.8887;1858.0181;2996.1613;1855.157;2996.853;1847.2596;3019.5601;1834.4031;2998.774;1854.4287;2991.3722;1856.8248;2994.7986;1853.6759
5916060.0;2992.7317;1849.8852;2993.897;1857.9822;2996.1834;1855.157;2996.8892;1847.2348;3019.5758;1834.4031;2998.774;1854.4191;2991.3722;1856.8248;2994.7798;1853.7034
5916080.0;2992.7434;1849.8538;2993.9075;1857.9575;2996.2151;1855.157;2996.9225;1847.2193;3019.5815;1834.4031;2998.774;1854.4125;2991.3722;1856.8248;2994.7675;1853.737
5916100.0;2992.7491;1849.829;2993.9159;1857.9443;2996.2538;1855.1574;2996.9548;1847.2114;3019.5756;1834.403;2998.774;1854.403;2991.3722;1856.8248;2994.7593;1853.7765
5916120.0;2992.7515;1849.8133;2993.9174;1857.9388;2996.2946;1855.1587;2996.9865;1847.2074;3019.5592;1834.402;2998.774;1854.3855;2991.3722;1856.8248;2994.7506;1853.8161
5916140.0;2992.7529;1849.8046;2993.9113;1857.937;2996.3316;1855.1624;2997.0175;1847.2032;3019.5364;1834.399;2998.774;1854.358;2991.3722;1856.8248;2994.736;1853.8499
5916160.0;2992.7551;1849.7983;2993.9019;1857.9366;2996.3606;1855.1711;2997.0479;1847.1945;3019.5129;1834.3914;2998.774;1854.3232;2991.3721;1856.8248;2994.7115;1853.8782
5916180.0;2992.7602;1849.7889;2993.8959;1857.9366;2996.3814;1855.1865;2997.0774;1847.1773;3019.4943;1834.3759;2998.774;1854.2883;2991.3714;1856.8248;2994.6761;1853.9078
5916200.0;2992.7696;1849.7715;2993.8981;1857.9366;2996.3983;1855.2087;2997.1039;1847.1497;3019.4826;1834.3511;2998.774;1854.2608;2991.3691;1856.8248;2994.6332;1853.9467
5916220.0;2992.7825;1849.744;2993.9106;1857.9366;2996.4171;1855.2355;2997.1255;1847.1149;3019.4767;1834.3197;2998.774;1854.2436;2991.3634;1856.8248;2994.5887;1853.9979
5916240.0;2992.7944;1849.7091;2993.9318;1857.9366;2996.4403;1855.2638;2997.1431;1847.0801;3019.4738;1834.2884;2998.774;1854.2351;2991.3517;1856.8248;2994.5477;1854.0569
5916260.0;2992.7994;1849.6743;2993.9565;1857.9366;2996.4656;1855.2906;2997.1605;1847.0525;3019.4708;1834.2636;2998.774;1854.2317;2991.3331;1856.8248;2994.5116;1854.1126
5916280.0;2992.7944;1849.6468;2993.9786;1857.9366;2996.4877;1855.3128;2997.1814;1847.0353;3019.4649;1834.2481;2998.774;1854.2307;2991.3095;1856.8248;2994.4791;1854.1525
5916300.0;2992.7825;1849.6295;2993.9938;1857.9366;2996.503;1855.3285;2997.2058;1847.0268;3019.4533;1834.2404;2998.774;1854.2305;2991.2859;1856.8248;2994.449;1854.1667
5916320.0;2992.7696;1849.6208;2994.002;1857.9366;2996.5119;1855.3383;2997.2302;1847.0235;3019.4346;1834.2375;2998.774;1854.2305;2991.2673;1856.8248;2994.4231;1854.1511
5916340.0;2992.7602;1849.6164;2994.0054;1857.9366;2996.5175;1855.3457;2997.2511;1847.0224;3019.411;1834.2365;2998.774;1854.2305;2991.2556;1856.8248;2994.4037;1854.1074
5916360.0;2992.7551;1849.6117;2994.0065;1857.9366;2996.5244;1855.3563;2997.2685;1847.0222;3019.3875;1834.2364;2998.774;1854.2305;2991.2498;1856.8248;2994.3919;1854.0413
5916380.0;2992.753;1849.6021;2994.0067;1857.9366;2996.5363;1855.3756;2997.2859;1847.0222;3019.3688;1834.2364;2998.774;1854.2305;2991.2476;1856.8248;2994.3862;1853.9603
5916400.0;2992.7523;1849.5832;2994.0067;1857.9366;2996.555;1855.4059;2997.3068;1847.0222;3019.3571;1834.2364;2998.774;1854.2305;2991.2469;1856.8248;2994.3839;1853.8714
5916420.0;2992.7522;1849.5529;2994.0067;1857.9366;2996.5785;1855.4442;2997.3313;1847.0222;3019.3514;1834.2364;2998.774;1854.2305;2991.2468;1856.8248;2994.3832;1853.7806
5916440.0;2992.7522;1849.5146;2994.0069;1857.9366;2996.6021;1855.4826;2997.3557;1847.0222;3019.3491;1834.2364;2998.774;1854.2305;2991.2466;1856.8248;2994.3832;1853.6941
5916460.0;2992.7522;1849.4763;2994.0076;1857.9366;2996.6208;1855.5129;2997.3766;1847.0224;3019.3485;1834.2364;2998.774;1854.2305;2991.2459;1856.8248;2994.3839;1853.6177
5916480.0;2992.7522;1849.446;2994.0098;1857.9366;2996.6324;1855.532;2997.394;1847.0235;3019.3483;1834.2364;2998.7741;1854.2305;2991.2437;1856.8248;2994.3859;1853.5539
5916500.0;2992.7522;1849.427;2994.0156;1857.9366;2996.6382;1855.5424;2997.4114;1847.0268;3019.3483;1834.2364;2998.7748;1854.2305;2991.2379;1856.8248;2994.3903;1853.4988
