Time(sentisec);X_A(m);Y_A(m);X_B(m);Y_B(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m);X_M(m);Y_M(m)
3893920.0;3022.0372;1836.0487;3017.7176;1835.1585;3012.1533;1846.1942;3002.8668;1854.5941;3006.0544;1853.4893;3001.784;1854.4158;3019.7247;1833.4649;3019.7542;1834.0511;3021.6065;1835.7235
3893940.0;3022.1037;1836.0967;3017.7182;1835.151;3012.179;1846.1041;3002.8717;1854.5821;3006.0936;1853.4893;3001.7847;1854.4156;3019.7247;1833.4825;3019.7216;1834.0511;3021.6065;1835.7318
3893960.0;3022.1623;1836.1443;3017.7205;1835.1373;3012.191;1846.0245;3002.8836;1854.5596;3006.1341;1853.4889;3001.7848;1854.4146;3019.7247;1833.4924;3019.6855;1834.0511;3021.6063;1835.7491
3893980.0;3022.2115;1836.1897;3017.7263;1835.1192;3012.195;1845.9567;3002.8965;1854.527;3006.1745;1853.4875;3001.7848;1854.4113;3019.7247;1833.5003;3019.6444;1834.0511;3021.6056;1835.7766
3894000.0;3022.2462;1836.232;3017.7379;1835.1046;3012.194;1845.8995;3002.9059;1854.49;3006.213;1853.483;3001.7848;1854.4028;3019.725;1833.5121;3019.5992;1834.0511;3021.6034;1835.8112
3894020.0;3022.263;1836.2743;3017.7566;1835.105;3012.1878;1845.8485;3002.911;1854.4571;3006.2476;1853.4722;3001.785;1854.3855;3019.7261;1833.5325;3019.5541;1834.0511;3021.5976;1835.845
3894040.0;3022.2647;1836.3232;3017.7801;1835.1278;3012.1739;1845.8004;3002.9131;1854.4336;3006.2765;1853.452;3001.7857;1854.358;3019.7294;1833.5621;3019.5129;1834.0511;3021.586;1835.8693
3894060.0;3022.259;1836.3848;3017.8037;1835.1701;3012.1495;1845.754;3002.9138;1854.4183;3006.3009;1853.4226;3001.7879;1854.3232;3019.7376;1833.5964;3019.4767;1834.0511;3021.5673;1835.878
3894080.0;3022.2534;1836.4599;3017.8224;1835.2205;3012.1141;1845.7098;3002.9139;1854.4048;3006.3245;1853.3893;3001.7937;1854.2883;3019.7528;1833.6291;3019.4435;1834.0511;3021.5437;1835.8693
3894100.0;3022.2516;1836.5438;3017.834;1835.2658;3012.0712;1845.6676;3002.9139;1854.386;3006.35;1853.3599;3001.8053;1854.2608;3019.7749;1833.6578;3019.411;1834.0508;3021.5202;1835.845
3894120.0;3022.2549;1836.6283;3017.8399;1835.2981;3012.0267;1845.6275;3002.9139;1854.358;3006.3761;1853.3397;3001.824;1854.2436;3019.7999;1833.6859;3019.3786;1834.0497;3021.5015;1835.8112
3894140.0;3022.2641;1836.7064;3017.8429;1835.3167;3011.9857;1845.5919;3002.9139;1854.3232;3006.3985;1853.3289;3001.8476;1854.2351;3019.822;1833.7179;3019.3454;1834.0461;3021.4899;1835.7766
3894160.0;3022.2786;1836.7743;3017.8459;1835.3252;3011.9495;1845.5627;3002.9139;1854.2883;3006.414;1853.3244;3001.8711;1854.2317;3019.8372;1833.7542;3019.3092;1834.0367;3021.4841;1835.7491
3894180.0;3022.2939;1836.8325;3017.8525;1835.3274;3011.9163;1845.5385;3002.9139;1854.2608;3006.4232;1853.3229;3001.8898;1854.2307;3019.8454;1833.7894;3019.2679;1834.0178;3021.4818;1835.7318
3894200.0;3022.3021;1836.8829;3017.8664;1835.3252;3011.884;1845.5134;3002.9139;1854.2436;3006.43;1853.3225;3001.9015;1854.2305;3019.8487;1833.8169;3019.2223;1833.9875;3021.4812;1835.7233
3894220.0;3022.2958;1836.9259;3017.8909;1835.3167;3011.8523;1845.4819;3002.9139;1854.2349;3006.4392;1853.3221;3001.9072;1854.2305;3019.8498;1833.8342;3019.176;1833.9491;3021.481;1835.72
3894240.0;3022.2722;1836.9588;3017.9262;1835.2977;3011.8211;1845.4428;3002.9139;1854.2306;3006.4547;1853.3205;3001.9095;1854.2305;3019.8501;1833.8427;3019.1325;1833.9106;3021.4812;1835.719
3894260.0;3022.2357;1836.98;3017.9692;1835.2633;3011.79;1845.3993;3002.9139;1854.2266;3006.4768;1853.3155;3001.9102;1854.2307;3019.8501;1833.8462;3019.0929;1833.8793;3021.4818;1835.7188
3894280.0;3022.1948;1836.991;3018.0138;1835.2114;3011.7584;1845.3543;3002.9139;1854.2188;3006.5019;1853.3035;3001.9103;1854.2317;3019.8501;1833.8484;3019.0567;1833.8569;3021.4841;1835.7188
3894300.0;3022.1583;1836.9955;3018.0555;1835.144;3011.7268;1845.3084;3002.9139;1854.2033;3006.524;1853.281;3001.9103;1854.2351;3019.8501;1833.8522;3019.0245;1833.8381;3021.4899;1835.7188
3894320.0;3022.1305;1836.9972;3018.0939;1835.067;3011.6958;1845.2612;3002.9139;1854.1785;3006.5392;1853.2484;3001.9103;1854.2436;3019.8501;1833.8616;3018.9978;1833.8142;3021.5015;1835.7188
3894340.0;3022.1099;1836.9986;3018.1329;1834.988;3011.6653;1845.2127;3002.9139;1854.1469;3006.5473;1853.2114;3001.9103;1854.2608;3019.8504;1833.8805;3018.9762;1833.7779;3021.5202;1835.7188
3894360.0;3022.0912;1837.0017;3018.1769;1834.9141;3011.6359;1845.1619;3002.9139;1854.1146;3006.551;1853.1787;3001.9103;1854.2883;3019.8515;1833.9108;3018.9561;1833.7271;3021.5437;1835.7188
3894380.0;3022.0692;1837.0092;3018.2272;1834.8487;3011.6094;1845.1056;3002.9141;1854.0865;3006.5532;1853.1563;3001.9103;1854.3232;3019.8549;1833.9496;3018.9334;1833.6665;3021.5673;1835.7188
3894400.0;3022.0425;1837.0233;3018.282;1834.7894;3011.5878;1845.0414;3002.9148;1854.0624;3006.5568;1853.1439;3001.9103;1854.358;3019.863;1833.9895;3018.9064;1833.6043;3021.586;1835.7186
3894420.0;3022.0123;1837.0434;3018.3367;1834.7299;3011.5702;1844.9713;3002.917;1854.0376;3006.565;1853.1372;3001.9103;1854.3855;3019.8785;1834.0248;3018.8768;1833.5472;3021.5976;1835.7174
3894440.0;3021.9796;1837.0643;3018.3871;1834.6646;3011.5528;1844.9022;3002.9228;1854.007;3006.5802;1853.1306;3001.9103;1854.4028;3019.9017;1834.0558;3018.8465;1833.4965;3021.6034;1835.7138
3894460.0;3021.9429;1837.0801;3018.431;1834.5943;3011.5319;1844.8405;3002.9344;1853.971;3006.6026;1853.1182;3001.9103;1854.4113;3019.9301;1834.0876;3018.8162;1833.4491;3021.6056;1835.7044
3894480.0;3021.8995;1837.0902;3018.47;1834.525;3011.5073;1844.7877;3002.9531;1853.9349;3006.6288;1853.0957;3001.9103;1854.4146;3019.9604;1834.1242;3018.7868;1833.4023;3021.6065;1835.6855
3894500.0;3021.8485;1837.1013;3018.5085;1834.4623;3011.4827;1844.7404;3002.9767;1853.9037;3006.6547;1853.0631;3001.9103;1854.4156;3019.9908;1834.1638;3018.761;1833.3557;3021.6073;1835.6552
3894520.0;3021.7916;1837.1208;3018.5503;1834.4064;3011.4613;1844.6944;3003.0002;1853.8771;3006.6788;1853.0256;3001.9103;1854.4158;3020.0213;1834.2012;3018.7417;1833.31;3021.6095;1835.6169
3894540.0;3021.7312;1837.151;3018.5956;1834.3511;3011.4438;1844.6473;3003.0189;1853.8497;3006.7037;1852.9912;3001.9103;1854.4158;3020.0508;1834.2345;3018.7299;1833.2651;3021.6153;1835.5786
3894560.0;3021.6695;1837.19;3018.6408;1834.2892;3011.4286;1844.5979;3003.0305;1853.8161;3006.7314;1852.9632;3001.9103;1854.4158;3020.0774;1834.2667;3018.7241;1833.2217;3021.627;1835.5483
3894580.0;3021.6076;1837.234;3018.6819;1834.2174;3011.4159;1844.5459;3003.0363;1853.7767;3006.76;1852.938;3001.9103;1854.4158;3020.101;1834.3011;3018.7219;1833.1836;3021.6456;1835.5293
3894600.0;3021.5461;1837.278;3018.7181;1834.1377;3011.4088;1844.4915;3003.0385;1853.7382;3006.7849;1852.9083;3001.9103;1854.4158;3020.1244;1834.336;3018.7212;1833.155;3021.6692;1835.5199
3894620.0;3021.4846;1837.3139;3018.7514;1834.0558;3011.4093;1844.4345;3003.0392;1853.7079;3006.8026;1852.8708;3001.9103;1854.4158;3020.1501;1834.3658;3018.721;1833.1376;3021.6928;1835.5163
3894640.0;3021.4212;1837.332;3018.7836;1833.979;3011.4077;1844.3641;3003.0394;1853.689;3006.8146;1852.8297;3001.9103;1854.4158;3020.1774;1834.386;3018.7209;1833.1289;3021.7114;1835.5152
3894660.0;3021.354;1837.3265;3018.8154;1833.9119;3011.3797;1844.2565;3003.0394;1853.6796;3006.8256;1852.7937;3001.9103;1854.4158;3020.2032;1834.3968;3018.7202;1833.1244;3021.7231;1835.515
3894680.0;3021.2846;1837.3002;3018.8464;1833.8548;3011.2734;1844.0563;3003.0394;1853.6757;3006.8405;1852.7691;3001.9103;1854.4158;3020.2265;1834.4013;3018.7181;1833.1198;3021.7289;1835.515
3894700.0;3021.2206;1837.2642;3018.8768;1833.8039;3011.0083;1843.675;3003.0394;1853.6736;3006.8607;1852.7558;3001.9103;1854.4158;3020.2498;1834.4032;3018.713;1833.1102;3021.7311;1835.515
3894720.0;3021.1727;1837.2329;3018.9063;1833.7557;3010.5045;1843.0263;3003.0395;1853.6701;3006.8832;1852.7503;3001.9103;1854.416;3020.2756;1834.4052;3018.7036;1833.0912;3021.7318;1835.515
3894740.0;3021.1493;1837.2166;3018.9328;1833.7094;3009.7456;1842.0992;3003.0402;1853.6616;3006.9031;1852.7485;3001.9103;1854.417;3020.3028;1834.4102;3018.6907;1833.0609;3021.7319;1835.515
3894760.0;3021.152;1837.2192;3018.9544;1833.665;3008.8221;1840.9984;3003.0425;1853.6443;3006.9168;1852.7481;3001.9103;1854.4204;3020.3286;1834.4222;3018.6788;1833.0222;3021.7321;1835.515
3894780.0;3021.1738;1837.2364;3018.972;1833.6217;3007.8935;1839.8886;3003.0482;1853.6168;3006.9241;1852.7481;3001.9103;1854.4289;3020.3519;1834.4446;3018.6739;1832.9823;3021.7328;1835.515
3894800.0;3021.2024;1837.259;3018.9895;1833.5785;3007.0923;1838.8787;3003.0599;1853.582;3006.9272;1852.7481;3001.9103;1854.4461;3020.3753;1834.4773;3018.6788;1832.947;3021.735;1835.515
3894820.0;3021.2255;1837.278;3019.0111;1833.5354;3006.4626;1837.9657;3003.0785;1853.5469;3006.9282;1852.7481;3001.9103;1854.4736;3020.4008;1834.5143;3018.6907;1832.9156;3021.7408;1835.515
3894840.0;3021.2381;1837.2892;3019.0376;1833.4921;3005.9803;1837.0796;3003.1021;1853.5185;3006.9284;1852.7481;3001.9102;1854.5085;3020.4269;1834.5469;3018.7036;1832.8822;3021.7524;1835.515
3894860.0;3021.2426;1837.2925;3019.0671;1833.4478;3005.6081;1836.1632;3003.1257;1853.4983;3006.9284;1852.7481;3001.9095;1854.5433;3020.4493;1834.5694;3018.713;1832.8403;3021.7711;1835.515
3894880.0;3021.2423;1837.2874;3019.0974;1833.402;3005.3281;1835.2123;3003.1443;1853.4821;3006.9284;1852.7481;3001.9072;1854.5706;3020.4646;1834.5814;3018.7182;1832.7881;3021.7947;1835.515
3894900.0;3021.2359;1837.2711;3019.1277;1833.3557;3005.139;1834.2686;3003.156;1853.4633;3006.9284;1852.7481;3001.9015;1854.5868;3020.4735;1834.5864;3018.721;1832.7265;3021.8182;1835.515
3894920.0;3021.218;1837.2435;3019.1572;1833.3098;3005.0368;1833.3825;3003.1618;1853.4375;3006.9284;1852.7481;3001.8897;1854.592;3020.4791;1834.588;3018.724;1832.6572;3021.8369;1835.515
3894940.0;3021.1814;1837.2089;3019.1837;1833.2637;3005.0091;1832.5974;3003.1642;1853.4057;3006.9284;1852.7481;3001.8703;1854.5868;3020.4859;1834.5884;3018.7299;1832.5834;3021.8485;1835.515
3894960.0;3021.1211;1837.1712;3019.2053;1833.2167;3005.0331;1831.9394;3003.1656;1853.3733;3006.9284;1852.7481;3001.8445;1854.5706;3020.4979;1834.5884;3018.7417;1832.5108;3021.8543;1835.515
3894980.0;3021.0383;1837.131;3019.2229;1833.1692;3005.087;1831.4181;3003.1682;1853.3452;3006.9284;1852.7481;3001.8152;1854.5433;3020.5168;1834.5884;3018.761;1832.4457;3021.8566;1835.515
3895000.0;3020.9449;1837.088;3019.2403;1833.1215;3005.1618;1831.0235;3003.1745;1853.3212;3006.9284;1852.7481;3001.7848;1854.5083;3020.5415;1834.5884;3018.7868;1832.3897;3021.8572;1835.515
3895020.0;3020.8586;1837.0427;3019.2612;1833.0728;3005.2641;1830.7246;3003.1874;1853.2963;3006.9284;1852.7481;3001.7545;1854.4724;3020.5685;1834.5884;3018.8162;1832.3404;3021.8574;1835.515
3895040.0;3020.7947;1836.9959;3019.2856;1833.0226;3005.4076;1830.478;3003.2079;1853.2658;3006.9284;1852.7481;3001.7251;1854.4418;3020.5952;1834.5884;3018.8466;1832.2954;3021.8574;1835.515
3895060.0;3020.757;1836.9453;3019.31;1832.9725;3005.6014;1830.2481;3003.2338;1853.2301;3006.9284;1852.7481;3001.6986;1854.417;3020.6221;1834.5884;3018.8776;1832.2557;3021.8574;1835.515
3895080.0;3020.7409;1836.888;3019.3309;1832.9238;3005.8465;1830.0215;3003.2598;1853.1946;3006.9284;1852.7481;3001.6771;1854.3946;3020.65;1834.5882;3018.9092;1832.2235;3021.8574;1835.515
3895100.0;3020.7396;1836.8247;3019.3483;1832.8761;3006.1405;1829.8065;3003.2805;1853.1655;3006.9284;1852.7481;3001.6594;1854.3723;3020.6773;1834.5872;3018.9408;1832.1967;3021.8574;1835.515
3895120.0;3020.7492;1836.7604;3019.3657;1832.829;3006.4812;1829.6184;3003.2944;1853.1432;3006.9284;1852.7481;3001.6405;1854.3539;3020.7001;1834.5843;3018.9718;1832.1693;3021.8574;1835.515
3895140.0;3020.7674;1836.7005;3019.3866;1832.7828;3006.8647;1829.4647;3003.3037;1853.1227;3006.9284;1852.7481;3001.6144;1854.3474;3020.7154;1834.5774;3019.0023;1832.1357;3021.8574;1835.515
3895160.0;3020.7909;1836.6461;3019.411;1832.7385;3007.2848;1829.3415;3003.3135;1853.097;3006.9284;1852.7481;3001.5775;1854.358;3020.7235;1834.5652;3019.0317;1832.0961;3021.8574;1835.515
3895180.0;3020.8138;1836.5946;3019.4354;1832.6952;3007.7362;1829.2415;3003.328;1853.0633;3006.9284;1852.7481;3001.5298;1854.3841;3020.7269;1834.5497;3019.0583;1832.0566;3021.8574;1835.515
3895200.0;3020.8303;1836.5436;3019.4563;1832.652;3008.2166;1829.1624;3003.348;1853.0256;3006.9284;1852.7481;3001.4753;1854.4204;3020.7283;1834.5373;3019.0798;1832.023;3021.8574;1835.515
3895220.0;3020.8369;1836.4932;3019.4738;1832.6089;3008.7202;1829.1061;3003.3706;1852.9912;3006.9284;1852.7481;3001.4195;1854.4618;3020.7297;1834.5351;3019.0974;1831.9955;3021.8574;1835.515
3895240.0;3020.8333;1836.4445;3019.4912;1832.5656;3009.2322;1829.0715;3003.3905;1852.9632;3006.9284;1852.7481;3001.368;1854.5041;3020.7331;1834.5446;3019.1148;1831.9689;3021.8574;1835.515
3895260.0;3020.8226;1836.3969;3019.5121;1832.5213;3009.7313;1829.052;3003.4044;1852.938;3006.9284;1852.7481;3001.3238;1854.5421;3020.7415;1834.56;3019.1357;1831.9377;3021.8574;1835.515
3895280.0;3020.8114;1836.3495;3019.5365;1832.4755;3010.2004;1829.0372;3003.4128;1852.9083;3006.9284;1852.7481;3001.2865;1854.5706;3020.7581;1834.5739;3019.1601;1831.9018;3021.8574;1835.515
3895300.0;3020.8066;1836.3024;3019.5609;1832.4292;3010.6326;1829.0176;3003.4193;1852.8708;3006.9284;1852.7481;3001.2536;1854.5881;3020.7846;1834.5826;3019.1845;1831.8667;3021.8574;1835.515
3895320.0;3020.8115;1836.2547;3019.5818;1832.3833;3011.0297;1828.9874;3003.4284;1852.8295;3006.9284;1852.7481;3001.2235;1854.5966;3020.8212;1834.5866;3019.2054;1831.8392;3021.8574;1835.515
3895340.0;3020.8234;1836.2029;3019.5992;1832.3372;3011.3968;1828.9451;3003.4438;1852.7925;3006.9284;1852.7481;3001.1976;1854.5999;3020.8667;1834.588;3019.2229;1831.8219;3021.8574;1835.515
3895360.0;3020.8363;1836.1425;3019.6166;1832.2902;3011.7395;1828.8906;3003.4662;1852.7645;3006.9284;1852.7481;3001.1782;1854.6009;3020.9191;1834.5884;3019.2403;1831.8134;3021.8574;1835.515
3895380.0;3020.8457;1836.0718;3019.6375;1832.2427;3012.0653;1828.8218;3003.4924;1852.7428;3006.9284;1852.7481;3001.1664;1854.6011;3020.9744;1834.5889;3019.2612;1831.8101;3021.8574;1835.515
3895400.0;3020.8508;1835.9939;3019.6618;1832.1952;3012.3816;1828.735;3003.5181;1852.7197;3006.9284;1852.7481;3001.1608;1854.6011;3021.025;1834.5902;3019.2854;1831.8091;3021.8574;1835.515
3895420.0;3020.8531;1835.9158;3019.6855;1832.1475;3012.6913;1828.6317;3003.5427;1852.6889;3006.9284;1852.7481;3001.1592;1854.6011;3021.0631;1834.5939;3019.3092;1831.8089;3021.8574;1835.515
3895440.0;3020.8544;1835.8458;3019.7043;1832.1005;3012.9901;1828.523;3003.5701;1852.6491;3006.9284;1852.7481;3001.1608;1854.6011;3021.0856;1834.6017;3019.328;1831.8089;3021.8574;1835.515
3895460.0;3020.8568;1835.7905;3019.7167;1832.0578;3013.2696;1828.4265;3003.606;1852.6035;3006.9284;1852.7481;3001.1664;1854.6011;3021.0937;1834.6127;3019.3403;1831.8089;3021.8574;1835.515
3895480.0;3020.8626;1835.7524;3019.7247;1832.0232;3013.5242;1828.3588;3003.6531;1852.5553;3006.9284;1852.7481;3001.1781;1854.6011;3021.0898;1834.6227;3019.3483;1831.8089;3021.8574;1835.5147
3895500.0;3020.8731;1835.7277;3019.7327;1831.9955;3013.7563;1828.3333;3003.7092;1852.5071;3006.9284;1852.7481;3001.1967;1854.6011;3021.0749;1834.6239;3019.3563;1831.8089;3021.8574;1835.5137
3895520.0;3020.8875;1835.7071;3019.745;1831.9689;3013.9761;1828.3615;3003.7681;1852.4603;3006.9284;1852.7481;3001.2204;1854.6011;3021.0497;1834.6111;3019.3687;1831.8089;3021.8572;1835.5104
3895540.0;3020.8982;1835.6797;3019.7638;1831.9377;3014.1979;1828.4485;3003.8218;1852.4155;3006.9284;1852.7481;3001.2447;1854.6011;3021.0165;1834.5861;3019.3875;1831.8089;3021.8566;1835.5019
3895560.0;3020.8914;1835.6361;3019.7875;1831.9016;3014.4324;1828.5847;3003.8633;1852.3719;3006.9284;1852.7481;3001.2656;1854.6011;3020.9792;1834.5559;3019.411;1831.8089;3021.8543;1835.4847
3895580.0;3020.8543;1835.5743;3019.8118;1831.8656;3014.6817;1828.745;3003.8892;1852.3282;3006.9284;1852.7481;3001.283;1854.6011;3020.9419;1834.5267;3019.4346;1831.8089;3021.8485;1835.4571
3895600.0;3020.787;1835.5003;3019.8327;1831.8349;3014.9404;1828.9019;3003.8999;1852.2867;3006.9284;1852.7481;3001.3005;1854.6009;3020.9087;1834.4997;3019.4534;1831.8089;3021.8369;1835.4221
3895620.0;3020.7054;1835.4252;3019.8501;1831.809;3015.2017;1829.0437;3003.8985;1852.2526;3006.9287;1852.7477;3001.3214;1854.5999;3020.8832;1834.4738;3019.4658;1831.8089;3021.8182;1835.3864
3895640.0;3020.6312;1835.357;3019.8675;1831.7816;3015.4633;1829.1794;3003.8905;1852.2298;3006.9298;1852.7461;3001.3456;1854.5966;3020.8669;1834.4489;3019.4738;1831.8089;3021.7947;1835.3558
3895660.0;3020.5763;1835.2975;3019.8884;1831.745;3015.7265;1829.328;3003.8828;1852.2178;3006.9332;1852.741;3001.3693;1854.5881;3020.8585;1834.4284;3019.4818;1831.8089;3021.7711;1835.331
3895680.0;3020.5402;1835.2436;3019.9129;1831.6952;3015.9919;1829.5023;3003.8814;1852.2128;3006.9413;1852.729;3001.388;1854.5708;3020.8551;1834.415;3019.4941;1831.8089;3021.7524;1835.3069
3895700.0;3020.5188;1835.1939;3019.9373;1831.635;3016.2576;1829.701;3003.888;1852.2109;3006.9565;1852.7066;3001.3996;1854.5433;3020.854;1834.4093;3019.5129;1831.8089;3021.7408;1835.2788
3895720.0;3020.5116;1835.1518;3019.9582;1831.5717;3016.5205;1829.9116;3003.8991;1852.2094;3006.9786;1852.6739;3001.4054;1854.5085;3020.8538;1834.4114;3019.5366;1831.8091;3021.735;1835.2465
3895740.0;3020.521;1835.1235;3019.9756;1831.512;3016.7825;1830.1206;3003.9108;1852.2057;3007.0037;1852.6369;3001.4077;1854.4736;3020.8538;1834.4224;3019.5609;1831.8101;3021.7328;1835.2149
3895760.0;3020.5463;1835.1138;3019.9931;1831.4579;3017.051;1830.3202;3003.9224;1852.1964;3007.0258;1852.6043;3001.4083;1854.4461;3020.8538;1834.4446;3019.5818;1831.8134;3021.7321;1835.1901
3895780.0;3020.5797;1835.1212;3020.0147;1831.4074;3017.3334;1830.5068;3003.9368;1852.177;3007.041;1852.5818;3001.4085;1854.4289;3020.8538;1834.4773;3019.5992;1831.8219;3021.7319;1835.1746
3895800.0;3020.6092;1835.1391;3020.0412;1831.3596;3017.6286;1830.6767;3003.9564;1852.1451;3007.0491;1852.5698;3001.4086;1854.4204;3020.8538;1834.5143;3019.6166;1831.8392;3021.7318;1835.167
3895820.0;3020.6247;1835.1621;3020.0707;1831.3178;3017.924;1830.8233;3003.9803;1852.1018;3007.0525;1852.5648;3001.4094;1854.417;3020.8538;1834.5469;3019.6375;1831.8667;3021.7311;1835.164
3895840.0;3020.623;1835.1913;3020.101;1831.2865;3018.2007;1830.9411;3004.0039;1852.0514;3007.0536;1852.5628;3001.4119;1854.416;3020.8538;1834.5694;3019.6618;1831.9015;3021.7289;1835.1631
3895860.0;3020.6078;1835.2324;3020.1313;1831.2673;3018.4444;1831.0307;3004.0225;1851.9987;3007.054;1852.561;3001.4182;1854.4158;3020.8538;1834.5814;3019.6855;1831.9364;3021.7231;1835.1629
3895880.0;3020.5843;1835.2887;3020.1607;1831.258;3018.6521;1831.0995;3004.0342;1851.9471;3007.0547;1852.5565;3001.431;1854.4158;3020.8538;1834.5866;3019.7042;1831.9639;3021.7114;1835.1629
3895900.0;3020.5566;1835.3568;3020.1865;1831.2543;3018.8306;1831.1565;3004.0399;1851.9003;3007.057;1852.5456;3001.4515;1854.4158;3020.8538;1834.5894;3019.7158;1831.9812;3021.6928;1835.1629
3895920.0;3020.5288;1835.4281;3020.2058;1831.253;3018.9893;1831.2084;3004.0422;1851.8624;3007.0627;1852.5254;3001.4775;1854.416;3020.8538;1834.5932;3019.7216;1831.9897;3021.6692;1835.1627
3895940.0;3020.5058;1835.4962;3020.2177;1831.2518;3019.1329;1831.2604;3004.0429;1851.8338;3007.0744;1852.4961;3001.5034;1854.417;3020.8538;1834.6014;3019.7238;1831.993;3021.6456;1835.1617
3895960.0;3020.49;1835.5604;3020.2236;1831.2485;3019.2604;1831.3177;3004.043;1851.8096;3007.093;1852.4628;3001.5239;1854.4204;3020.8538;1834.6167;3019.7247;1831.994;3021.627;1835.1583
3895980.0;3020.4808;1835.6238;3020.2265;1831.2399;3019.3696;1831.3847;3004.043;1851.7821;3007.1166;1852.4334;3001.5368;1854.4289;3020.8538;1834.6377;3019.7255;1831.9942;3021.6153;1835.1498
3896000.0;3020.474;1835.6903;3020.2294;1831.2227;3019.4633;1831.4616;3004.043;1851.7478;3007.1402;1852.4132;3001.5431;1854.4461;3020.8536;1834.657;3019.7277;1831.9942;3021.6095;1835.1326
3896020.0;3020.4648;1835.7621;3020.2353;1831.1952;3019.5479;1831.5434;3004.043;1851.7104;3007.1588;1852.4024;3001.5456;1854.4736;3020.8529;1834.6651;3019.7335;1831.9942;3021.6073;1835.1051
3896040.0;3020.4493;1835.8397;3020.247;1831.1602;3019.6295;1831.6232;3004.043;1851.6778;3007.1708;1852.3974;3001.5463;1854.5085;3020.8507;1834.657;3019.7452;1831.9942;3021.6066;1835.0702
3896060.0;3020.4272;1835.9195;3020.2656;1831.1244;3019.7103;1831.695;3004.043;1851.655;3007.1776;1852.3944;3001.5465;1854.5433;3020.8449;1834.6377;3019.7638;1831.9942;3021.6065;1835.0352
3896080.0;3020.4021;1835.9954;3020.2894;1831.0939;3019.7912;1831.7569;3004.043;1851.6415;3007.1833;1852.389;3001.5465;1854.5708;3020.8333;1834.6167;3019.7874;1831.9942;3021.6065;1835.0066
3896100.0;3020.38;1836.0619;3020.3136;1831.069;3019.8764;1831.8119;3004.043;1851.632;3007.192;1852.377;3001.5465;1854.5881;3020.8143;1834.6019;3019.811;1831.9942;3021.6065;1834.9861
3896120.0;3020.3648;1836.1178;3020.3345;1831.0448;3019.9739;1831.8668;3004.043;1851.6195;3007.2066;1852.3545;3001.5465;1854.5966;3020.7896;1834.5954;3019.8296;1831.9942;3021.6065;1834.9691
3896140.0;3020.3567;1836.1647;3020.3519;1831.0156;3020.0876;1831.9258;3004.043;1851.5989;3007.2265;1852.3216;3001.5465;1854.5999;3020.7627;1834.5975;3019.8413;1831.9942;3021.6065;1834.9485
3896160.0;3020.3533;1836.2031;3020.3694;1830.98;3020.2088;1831.9859;3004.043;1851.5695;3007.2458;1852.2835;3001.5465;1854.6009;3020.7359;1834.6096;3019.8471;1831.9942;3021.6065;1834.92
3896180.0;3020.3522;1836.233;3020.3903;1830.9399;3020.3183;1832.0376;3004.043;1851.5358;3007.2562;1852.247;3001.5465;1854.6011;3020.709;1834.6341;3019.8493;1831.9942;3021.6065;1834.8849
3896200.0;3020.3508;1836.2567;3020.4145;1830.8979;3020.3999;1832.0733;3004.043;1851.5048;3007.2527;1852.2142;3001.5465;1854.6011;3020.6809;1834.67;3019.85;1831.9944;3021.6065;1834.8501
3896220.0;3020.3461;1836.2772;3020.4382;1830.8548;3020.454;1832.0961;3004.043;1851.4796;3007.237;1852.1799;3001.5465;1854.6011;3020.6525;1834.7103;3019.8501;1831.9955;3021.6063;1834.8223
