Time(sentisec);X_A(m);Y_A(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_L(m);Y_L(m)
1757120.0;2955.7646;1899.9828;3001.3531;1818.9131;3001.3562;1820.9734;2965.8832;1892.1023;2999.2758;1851.3474;3001.6634;1811.8029;2999.8685;1817.948
1757140.0;2958.1538;1902.3319;3001.4995;1818.7689;3000.1654;1821.9432;2967.9748;1894.1441;2999.2758;1851.4091;3001.6692;1811.7983;2998.3694;1819.0526
1757160.0;2960.6451;1904.6035;3001.6402;1818.6007;2999.1292;1823.0646;2970.155;1896.1211;2999.2758;1851.4615;3001.683;1811.7791;2997.0253;1820.3246
1757180.0;2963.2277;1906.7977;3001.7703;1818.409;2998.2552;1824.3259;2972.4098;1898.0364;2999.2758;1851.5072;3001.7074;1811.7426;2995.864;1821.7479
1757200.0;2965.902;1908.8949;3001.8885;1818.1999;2997.5455;1825.7148;2974.7308;1899.8851;2999.2759;1851.5481;3001.7426;1811.6886;2994.9106;1823.3041
1757220.0;2968.6741;1910.8681;3001.9958;1817.9851;2996.9992;1827.2173;2977.116;1901.6539;2999.2766;1851.583;3001.7848;1811.6224;2994.1854;1824.9689
1757240.0;2971.5466;1912.6955;3002.0944;1817.7762;2996.6151;1828.8182;2979.5677;1903.3202;2999.2789;1851.6088;3001.8271;1811.5533;2993.7033;1826.715
1757260.0;2974.5146;1914.358;3002.1858;1817.5819;2996.3891;1830.4989;2982.0895;1904.8555;2999.2846;1851.6245;3001.8623;1811.4892;2993.471;1828.5148
1757280.0;2977.5675;1915.8335;3002.2689;1817.4071;2996.3104;1832.2357;2984.6835;1906.2335;2999.2961;1851.6322;3001.8869;1811.4332;2993.4846;1830.3437
1757300.0;2980.6946;1917.0923;3002.3407;1817.2549;2996.3593;1834.0005;2987.3476;1907.4409;2999.3141;1851.6352;3001.9015;1811.3834;2993.7271;1832.1816
1757320.0;2983.8878;1918.1018;3002.3998;1817.1248;2996.5113;1835.7645;2990.0735;1908.4812;2999.3354;1851.6361;3001.9102;1811.3382;2994.1689;1834.0139
1757340.0;2987.1392;1918.8318;3002.4493;1817.0129;2996.7417;1837.5005;2992.8472;1909.3676;2999.3532;1851.6363;3001.9183;1811.2995;2994.7692;1835.8308
1757360.0;2990.4359;1919.2604;3002.495;1816.9125;2997.0301;1839.1819;2995.65;1910.1097;2999.3602;1851.6365;3001.9307;1811.2708;2995.4816;1837.6288
1757380.0;2993.7583;1919.3753;3002.5397;1816.8179;2997.359;1840.7847;2998.4612;1910.7061;2999.3532;1851.6375;3001.9494;1811.2536;2996.2605;1839.4092
1757400.0;2997.0821;1919.1745;3002.5816;1816.7268;2997.7114;1842.2915;3001.2609;1911.1398;2999.3354;1851.6408;3001.973;1811.2461;2997.0706;1841.1763
1757420.0;3000.3801;1918.662;3002.6159;1816.641;2998.0701;1843.694;3004.0319;1911.3788;2999.3141;1851.6493;3001.9966;1811.2457;2997.8903;1842.9336
1757440.0;3003.6235;1917.8446;3002.6399;1816.5655;2998.4223;1844.988;3006.7598;1911.3797;2999.2961;1851.6666;3002.0153;1811.2511;2998.7115;1844.6849
1757460.0;3006.7816;1916.7312;3002.6543;1816.5054;2998.7635;1846.1656;3009.4293;1911.0929;2999.2846;1851.6941;3002.0268;1811.2615;2999.5339;1846.4382
1757480.0;3009.8247;1915.3369;3002.6629;1816.4623;2999.0952;1847.2141;3012.0187;1910.4727;2999.279;1851.7289;3002.0318;1811.272;3000.3584;1848.2108
1757500.0;3012.7286;1913.6822;3002.671;1816.4313;2999.4177;1848.1211;3014.5003;1909.487;2999.2774;1851.7638;3002.0316;1811.2724;3001.1821;1850.0278
1757520.0;3015.4786;1911.7914;3002.6834;1816.4037;2999.7233;1848.8818;3016.8472;1908.1293;2999.279;1851.7917;3002.0251;1811.2521;3001.9922;1851.9133
1757540.0;3018.068;1909.686;3002.7022;1816.3723;2999.997;1849.5023;3019.0434;1906.4254;2999.2846;1851.8106;3002.0091;1811.21;3002.7647;1853.8806
1757560.0;3020.4943;1907.3822;3002.7257;1816.3364;3000.2233;1849.9978;3021.0867;1904.4297;2999.2963;1851.8241;3001.9788;1811.1578;3003.4663;1855.928
1757580.0;3022.7547;1904.8911;3002.7493;1816.3013;3000.3932;1850.3877;3022.9841;1902.2077;2999.3151;1851.8396;3001.9313;1811.1122;3004.0635;1858.0423
1757600.0;3024.8468;1902.2246;3002.7681;1816.2738;3000.5061;1850.6896;3024.7429;1899.8138;2999.3393;1851.8642;3001.8685;1811.0842;3004.529;1860.2036
1757620.0;3026.7693;1899.3971;3002.7805;1816.2565;3000.5666;1850.9166;3026.3669;1897.2827;2999.3652;1851.9007;3001.7981;1811.0757;3004.8446;1862.3896
1757640.0;3028.5241;1896.426;3002.7886;1816.248;3000.5811;1851.0796;3027.8564;1894.6314;2999.3896;1851.9471;3001.7306;1811.0838;3004.9973;1864.5767
1757660.0;3030.1144;1893.327;3002.7973;1816.2447;3000.5573;1851.192;3029.2121;1891.8708;2999.413;1851.9989;3001.6745;1811.104;3004.9765;1866.7419
1757680.0;3031.5438;1890.1132;3002.8119;1816.2437;3000.5063;1851.2713;3030.437;1889.0104;2999.4381;1852.0527;3001.6336;1811.1317;3004.7743;1868.8643
1757700.0;3032.8148;1886.7966;3002.8365;1816.2435;3000.4432;1851.3359;3031.5336;1886.0606;2999.4662;1852.1063;3001.6047;1811.1663;3004.3907;1870.9282
1757720.0;3033.9291;1883.3916;3002.8718;1816.2437;3000.383;1851.3987;3032.5018;1883.0357;2999.4962;1852.1581;3001.579;1811.2158;3003.8338;1872.9233
1757740.0;3034.888;1879.9138;3002.9148;1816.2447;3000.3362;1851.4636;3033.3375;1879.9561;2999.5268;1852.2075;3001.5453;1811.2921;3003.1169;1874.843
1757760.0;3035.6943;1876.3775;3002.9595;1816.248;3000.3061;1851.5271;3034.0355;1876.8455;2999.5578;1852.2553;3001.4976;1811.398;3002.2525;1876.6788
1757780.0;3036.3509;1872.795;3003.0019;1816.2565;3000.2899;1851.5855;3034.5883;1873.7259;2999.5895;1852.3027;3001.4396;1811.5186;3001.2481;1878.4179
1757800.0;3036.8609;1869.1795;3003.0426;1816.274;3000.2828;1851.6395;3034.9861;1870.6108;2999.6218;1852.3498;3001.381;1811.6278;3000.1064;1880.0446
1757820.0;3037.2227;1865.548;3003.0874;1816.3027;3000.2802;1851.6955;3035.2171;1867.5051;2999.6551;1852.3973;3001.3303;1811.7033;2998.8287;1881.5453
1757840.0;3037.4296;1861.9213;3003.143;1816.3413;3000.2795;1851.7601;3035.2715;1864.4103;2999.6913;1852.4481;3001.2889;1811.7353;2997.4195;1882.9102
1757860.0;3037.4687;1858.3198;3003.212;1816.3865;3000.2794;1851.8361;3035.1422;1861.3303;2999.7324;1852.5054;3001.2535;1811.7257;2995.8917;1884.1333
1757880.0;3037.3248;1854.757;3003.2901;1816.4364;3000.2793;1851.9218;3034.8246;1858.2737;2999.7776;1852.5687;3001.2209;1811.6832;2994.2652;1885.2085
1757900.0;3036.9854;1851.2367;3003.3678;1816.4924;3000.2786;1852.0138;3034.3181;1855.2503;2999.8228;1852.633;3001.1904;1811.62;2992.563;1886.1255
1757920.0;3036.445;1847.7585;3003.4344;1816.5568;3000.2763;1852.1086;3033.6294;1852.2665;2999.8639;1852.6929;3001.1637;1811.5489;2990.8029;1886.8671
1757940.0;3035.7058;1844.3287;3003.4835;1816.6279;3000.2706;1852.2036;3032.7726;1849.3273;2999.9001;1852.7472;3001.1441;1811.4786;2988.993;1887.4134
1757960.0;3034.7751;1840.966;3003.5143;1816.7004;3000.2589;1852.2971;3031.7661;1846.4386;2999.9334;1852.7988;3001.1361;1811.4116;2987.1339;1887.747
1757980.0;3033.6592;1837.6985;3003.5299;1816.7705;3000.2403;1852.3877;3030.6246;1843.608;2999.9658;1852.8498;3001.1432;1811.3492;2985.2255;1887.8582
1758000.0;3032.361;1834.554;3003.5348;1816.8404;3000.2167;1852.4744;3029.3555;1840.8433;2999.9982;1852.9001;3001.164;1811.2972;2983.2726;1887.7422
1758020.0;3030.8776;1831.557;3003.5315;1816.9146;3000.1931;1852.5555;3027.9583;1838.1539;3000.0314;1852.9489;3001.193;1811.2628;2981.2888;1887.3977
1758040.0;3029.2029;1828.7296;3003.5206;1816.9937;3000.1743;1852.6286;3026.4301;1835.5539;3000.0676;1852.9966;3001.2266;1811.2451;2979.2961;1886.8267
1758060.0;3027.3298;1826.0943;3003.502;1817.072;3000.162;1852.6929;3024.7678;1833.0645;3000.1086;1853.0441;3001.267;1811.2335;2977.3226;1886.0367
1758080.0;3025.2557;1823.6702;3003.4783;1817.1425;3000.154;1852.7514;3022.9692;1830.7118;3000.1531;1853.0911;3001.3167;1811.2191;2975.3969;1885.0389
1758100.0;3022.9868;1821.4722;3003.4541;1817.203;3000.1459;1852.8106;3021.0292;1828.5261;3000.196;1853.137;3001.3707;1811.2048;2973.5417;1883.8455
1758120.0;3020.5406;1819.5117;3003.4335;1817.254;3000.1336;1852.8756;3018.9428;1826.5414;3000.2314;1853.182;3001.4169;1811.1995;2971.7689;1882.468
1758140.0;3017.9423;1817.8085;3003.4166;1817.2951;3000.1148;1852.9449;3016.7112;1824.8003;3000.2558;1853.2253;3001.4444;1811.2061;2970.0803;1880.922
1758160.0;3015.2212;1816.4;3003.4004;1817.3249;3000.0911;1853.0113;3014.3477;1823.3526;3000.2697;1853.2635;3001.4526;1811.2187;2968.4725;1879.2277
1758180.0;3012.4101;1815.3438;3003.3813;1817.3436;3000.0668;1853.0663;3011.8783;1822.25;3000.2762;1853.292;3001.4515;1811.2297;2966.9431;1877.4074
1758200.0;3009.547;1814.7011;3003.3594;1817.3557;3000.0459;1853.1065;3009.339;1821.532;3000.2786;1853.3095;3001.4559;1811.2364;2965.4934;1875.4797
1758220.0;3006.6758;1814.5187;3003.3381;1817.3684;3000.0285;1853.1359;3006.7746;1821.2204;3000.2795;1853.3184;3001.478;1811.2403;2964.1255;1873.4589
1758240.0;3003.8457;1814.8185;3003.3213;1817.3884;3000.0111;1853.1629;3004.2372;1821.3259;3000.2808;1853.3231;3001.5229;1811.2444;2962.8382;1871.3593
1758260.0;3001.1104;1815.606;3003.3108;1817.4189;2999.9902;1853.1949;3001.7872;1821.8611;3000.2842;1853.3287;3001.5884;1811.2521;2961.6253;1869.2006
1758280.0;2998.5238;1816.8778;3003.3054;1817.4572;2999.9658;1853.2338;2999.4903;1822.8408;3000.2923;1853.3397;3001.6668;1811.2658;2960.4793;1867.0048
1758300.0;2996.1331;1818.6177;3003.3027;1817.4955;2999.9414;1853.2765;2997.415;1824.2656;3000.3075;1853.3599;3001.7487;1811.2839;2959.3966;1864.7904
1758320.0;2993.9696;1820.787;3003.2994;1817.5258;2999.9205;1853.3197;2995.6234;1826.1042;3000.3296;1853.3893;3001.8257;1811.298;2958.3786;1862.5674
1758340.0;2992.0453;1823.3235;3003.2923;1817.5448;2999.903;1853.3627;2994.157;1828.2968;3000.3547;1853.4226;3001.8926;1811.2958;2957.4285;1860.3382
1758360.0;2990.3537;1826.1512;3003.2772;1817.5541;2999.8855;1853.4059;2993.0239;1830.7708;3000.3768;1853.4522;3001.9465;1811.2683;2956.5483;1858.1004
1758380.0;2988.8746;1829.1967;3003.2509;1817.5578;2999.8639;1853.4491;2992.1937;1833.4583;3000.392;1853.4734;3001.9862;1811.2155;2955.7394;1855.8519
1758400.0;2987.5785;1832.3963;3003.2132;1817.5589;2999.8374;1853.4921;2991.6054;1836.3019;3000.3999;1853.4875;3002.0118;1811.1463;2955.0075;1853.594
1758420.0;2986.4266;1835.7037;3003.1679;1817.5591;2999.8079;1853.5354;2991.1798;1839.2554;3000.4026;1853.5005;3002.0253;1811.0737;2954.3636;1851.3326
1758440.0;2985.3698;1839.093;3003.1214;1817.5591;2999.7776;1853.5781;2990.8337;1842.2793;3000.4016;1853.5192;3002.0295;1811.0101;2953.8241;1849.0723
1758460.0;2984.3484;1842.5557;3003.0786;1817.5591;2999.7473;1853.617;2990.4886;1845.338;3000.3969;1853.5471;3002.0261;1810.9652;2953.4058;1846.811
1758480.0;2983.2985;1846.0793;3003.0395;1817.5593;2999.7178;1853.6491;2990.0742;1848.3948;3000.3874;1853.582;3002.0153;1810.9434;2953.125;1844.54
1758500.0;2982.161;1849.6192;3003.0003;1817.5604;2999.6913;1853.6759;2989.5286;1851.4095;3000.3745;1853.6168;3001.9974;1810.9415;2952.9953;1842.2507
1758520.0;2980.8851;1853.089;3002.9562;1817.5637;2999.6697;1853.7034;2988.7989;1854.3356;3000.3626;1853.6443;3001.976;1810.9487;2953.0265;1839.9436
1758540.0;2979.4236;1856.3805;3002.9051;1817.5722;2999.6521;1853.737;2987.8429;1857.1185;3000.3577;1853.6616;3001.9575;1810.952;2953.2239;1837.6326
1758560.0;2977.7309;1859.3957;3002.8483;1817.5894;2999.6347;1853.7763;2986.6289;1859.6988;3000.3626;1853.6701;3001.9484;1810.9446;2953.5881;1835.3395
1758580.0;2975.7731;1862.0629;3002.7885;1817.617;2999.6138;1853.8148;2985.1348;1862.017;3000.3745;1853.6734;3001.9503;1810.9285;2954.1155;1833.0837
1758600.0;2973.5415;1864.3379;3002.7286;1817.6518;2999.5895;1853.8453;2983.3492;1864.0174;3000.3874;1853.6744;3001.9585;1810.9114;2954.7986;1830.8746
1758620.0;2971.0615;1866.1989;3002.6713;1817.6868;2999.5658;1853.8653;2981.2793;1865.6454;3000.3969;1853.6746;3001.9663;1810.8989;2955.6273;1828.7109
1758640.0;2968.3876;1867.6439;3002.6188;1817.7154;2999.5472;1853.878;2978.9609;1866.8446;3000.4019;1853.6746;3001.9702;1810.8921;2956.5937;1826.5867
1758660.0;2965.5933;1868.6822;3002.5714;1817.7359;2999.5355;1853.8901;2976.4605;1867.5607;3000.404;1853.6746;3001.9718;1810.8893;2957.6935;1824.4985
1758680.0;2962.7579;1869.3236;3002.5263;1817.7529;2999.5298;1853.9085;2973.8676;1867.755;3000.4047;1853.6744;3001.973;1810.8884;2958.9257;1822.4472
1758700.0;2959.9577;1869.5713;3002.4798;1817.7733;2999.5275;1853.9363;2971.2757;1867.4231;3000.4049;1853.6734;3001.9743;1810.8882;2960.2872;1820.4371
1758720.0;2957.2599;1869.429;3002.4316;1817.8008;2999.5268;1853.9711;2968.7681;1866.6018;3000.405;1853.6699;3001.9761;1810.8882;2961.7728;1818.4755
1758740.0;2954.7217;1868.9089;3002.3878;1817.8325;2999.5267;1854.0059;2966.4096;1865.3545;3000.4057;1853.6605;3001.9814;1810.8882;2963.3756;1816.573
1758760.0;2952.3955;1868.0388;3002.3584;1817.8589;2999.5267;1854.0335;2964.2532;1863.7427;3000.4079;1853.6402;3001.9938;1810.888;2965.0909;1814.7445
1758780.0;2950.334;1866.8561;3002.3513;1817.8696;2999.5267;1854.0507;2962.3454;1861.8063;3000.4137;1853.605;3002.0143;1810.887;2966.9153;1813.007
1758800.0;2948.5925;1865.4019;3002.3654;1817.8612;2999.5268;1854.0594;2960.7294;1859.5729;3000.4254;1853.5545;3002.0418;1810.8837;2968.845;1811.3752
1758820.0;2947.2232;1863.712;3002.3875;1817.8412;2999.5275;1854.0636;2959.4369;1857.077;3000.444;1853.4939;3002.0757;1810.8752;2970.8721;1809.8567
1758840.0;2946.2613;1861.8176;3002.3959;1817.8258;2999.5298;1854.0676;2958.4847;1854.3741;3000.4676;1853.4317;3002.116;1810.858;2972.9857;1808.45
1758860.0;2945.7219;1859.7346;3002.3703;1817.8325;2999.5355;1854.0755;2957.8727;1851.535;3000.4912;1853.3746;3002.1604;1810.8304;2975.1742;1807.1492
1758880.0;2945.6075;1857.4499;3002.3016;1817.8699;2999.5472;1854.091;2957.5913;1848.6312;3000.51;1853.3238;3002.2034;1810.7956;2977.4297;1805.9516
1758900.0;2945.926;1854.9154;3002.1954;1817.9347;2999.5658;1854.1158;2957.629;1845.7194;3000.5223;1853.2765;3002.2396;1810.7608;2979.7479;1804.8634
1758920.0;2946.6929;1852.0736;3002.0666;1818.0165;2999.5894;1854.1471;2957.9814;1842.8325;3000.5303;1853.2294;3002.2666;1810.7328;2982.1243;1803.9019
1758940.0;2947.9141;1848.9109;3001.9307;1818.1075;2999.613;1854.1785;2958.6508;1839.9837;3000.5383;1853.1818;3002.2875;1810.7134;2984.5501;1803.093
1758960.0;2949.5635;1845.4943;3001.7967;1818.2073;2999.6316;1854.2033;2959.6399;1837.1817;3000.5507;1853.1324;3002.3089;1810.6978;2987.0112;1802.4693
1758980.0;2951.5807;1841.9612;3001.667;1818.3168;2999.6433;1854.2188;2960.9415;1834.446;3000.5695;1853.0781;3002.3377;1810.6756;2989.4904;1802.063
1759000.0;2953.8862;1838.4726;3001.5404;1818.4315;2999.6491;1854.2264;2962.535;1831.8103;3000.593;1853.0158;3002.3772;1810.6351;2991.9693;1801.8994
1759020.0;2956.4049;1835.1685;3001.4164;1818.5414;2999.6513;1854.2294;2964.3882;1829.3135;3000.6166;1852.9474;3002.4265;1810.5673;2994.4291;1801.9913
1759040.0;2959.079;1832.1417;3001.2974;1818.6367;2999.652;1854.2303;2966.464;1826.9902;3000.6353;1852.8805;3002.4823;1810.4718;2996.8498;1802.3415
1759060.0;2961.874;1829.4336;3001.1893;1818.7104;2999.6521;1854.2305;2968.7266;1824.8649;3000.6469;1852.8248;3002.5414;1810.3557;2999.212;1802.9473
1759080.0;2964.7729;1827.0457;3001.1002;1818.7583;2999.6523;1854.2305;2971.1468;1822.958;3000.6527;1852.7859;3002.6022;1810.2282;3001.4971;1803.8023
1759100.0;2967.7716;1824.9596;3001.0375;1818.7782;2999.653;1854.2305;2973.7027;1821.2891;3000.6549;1852.7637;3002.6638;1810.0952;3003.6888;1804.8931
1759120.0;2970.8705;1823.1588;3001.0035;1818.7727;2999.6554;1854.2305;2976.3783;1819.879;3000.6556;1852.7533;3002.7259;1809.9607;3005.7712;1806.1982
1759140.0;2974.0724;1821.6379;3000.9933;1818.75;2999.6618;1854.2305;2979.1584;1818.747;3000.6558;1852.7494;3002.7877;1809.8297;3007.7287;1807.6891
1759160.0;2977.3747;1820.4007;3000.9946;1818.7219;2999.6757;1854.2307;2982.0255;1817.91;3000.6558;1852.7483;3002.848;1809.7097;3009.5467;1809.3372
1759180.0;2980.7613;1819.4578;3000.9946;1818.6978;2999.7001;1854.2317;2984.9559;1817.3778;3000.6558;1852.7481;3002.9043;1809.6081;3011.2132;1811.1198
1759200.0;2984.1983;1818.8228;3000.9858;1818.6815;2999.7355;1854.2351;2987.9186;1817.1538;3000.6558;1852.7481;3002.9529;1809.532;3012.7187;1813.0223
1759220.0;2987.6384;1818.5122;3000.9697;1818.6703;2999.7784;1854.2436;2990.8757;1817.2361;3000.6558;1852.7481;3002.9906;1809.4893;3014.057;1815.0352
1759240.0;2991.031;1818.541;3000.9547;1818.6576;2999.823;1854.2606;2993.7851;1817.6261;3000.6558;1852.7479;3003.016;1809.4863;3015.2246;1817.1467
1759260.0;2994.3283;1818.9227;3000.9509;1818.6355;2999.8647;1854.2871;2996.6049;1818.3314;3000.6558;1852.7469;3003.0315;1809.5218;3016.2209;1819.3386
1759280.0;2997.4867;1819.6658;3000.9651;1818.5964;2999.903;1854.3186;2999.2936;1819.3624;3000.6558;1852.7436;3003.0427;1809.5816;3017.0468;1821.5877
1759300.0;3000.4649;1820.7741;3000.9991;1818.5364;2999.9414;1854.3449;3001.8108;1820.7189;3000.6558;1852.735;3003.0578;1809.6419;3017.7056;1823.8717
1759320.0;3003.2232;1822.2433;3001.0506;1818.4551;2999.9832;1854.3553;3004.1166;1822.383;3000.6559;1852.7178;3003.0852;1809.6795;3018.2027;1826.1744
1759340.0;3005.7216;1824.0596;3001.1155;1818.3565;3000.0285;1854.3449;3006.1732;1824.32;3000.6566;1852.6903;3003.1304;1809.6842;3018.5472;1828.486
1759360.0;3007.9203;1826.1953;3001.1879;1818.2486;3000.0737;1854.3186;3007.9466;1826.4888;3000.6588;1852.6554;3003.1928;1809.6604;3018.7487;1830.8018
1759380.0;3009.7823;1828.6101;3001.2593;1818.1436;3000.1148;1854.2871;3009.4115;1828.8488;3000.6646;1852.6206;3003.2655;1809.6206;3018.8157;1833.1189
1759400.0;3011.2794;1831.2542;3001.3197;1818.0552;3000.1507;1854.2606;3010.5545;1831.3611;3000.6763;1852.5929;3003.3397;1809.5752;3018.7518;1835.4355
1759420.0;3012.3985;1834.0773;3001.3612;1817.9926;3000.1826;1854.2436;3011.3773;1833.9859;3000.6949;1852.5747;3003.4091;1809.5291;3018.5568;1837.7502
1759440.0;3013.1461;1837.0346;3001.3811;1817.957;3000.2103;1854.2351;3011.8928;1836.6835;3000.7185;1852.5632;3003.4708;1809.4851;3018.2268;1840.062
1759460.0;3013.5426;1840.0901;3001.3814;1817.9427;3000.2298;1854.2317;3012.12;1839.417;3000.7421;1852.5523;3003.5218;1809.4477;3017.7569;1842.3683
1759480.0;3013.6129;1843.2115;3001.3663;1817.9442;3000.2352;1854.2307;3012.0777;1842.1551;3000.7607;1852.5357;3003.5565;1809.4223;3017.1432;1844.6643
1759500.0;3013.3735;1846.3672;3001.3407;1817.9592;3000.2226;1854.2305;3011.783;1844.8712;3000.7724;1852.5107;3003.5683;1809.4134;3016.3866;1846.9432
1759520.0;3012.8318;1849.5232;3001.3093;1817.9876;3000.193;1854.2305;3011.2508;1847.5412;3000.7781;1852.4792;3003.5536;1809.4221;3015.4937;1849.1986
1759540.0;3011.9923;1852.6445;3001.2754;1818.0278;3000.1523;1854.2305;3010.4952;1850.1412;3000.7804;1852.4468;3003.5139;1809.4463;3014.4753;1851.4242
1759560.0;3010.8679;1855.6974;3001.2417;1818.0741;3000.1084;1854.2305;3009.5281;1852.6486;3000.7811;1852.4187;3003.4546;1809.4801;3013.3426;1853.6123
1759580.0;3009.4791;1858.651;3001.2109;1818.1177;3000.0668;1854.2305;3008.362;1855.0426;3000.7812;1852.3947;3003.3838;1809.5148;3012.103;1855.7532
1759600.0;3007.8493;1861.4793;3001.1865;1818.1511;3000.0284;1854.2305;3007.0106;1857.3068;3000.7811;1852.3698;3003.3108;1809.5425;3010.7601;1857.8371
1759620.0;3005.9979;1864.1638;3001.1706;1818.1738;2999.9893;1854.2305;3005.492;1859.4318;3000.7804;1852.3393;3003.2448;1809.5609;3009.3161;1859.8572
1759640.0;3003.9433;1866.6951;3001.1622;1818.192;2999.9454;1854.2305;3003.8264;1861.4163;3000.7781;1852.3036;3003.1916;1809.5732;3007.7764;1861.8101
1759660.0;3001.7088;1869.0703;3001.1581;1818.2122;2999.895;1854.2305;3002.0348;1863.2661;3000.7724;1852.2685;3003.153;1809.5869;3006.1519;1863.6945
1759680.0;2999.3258;1871.2921;3001.1548;1818.2352;2999.8403;1854.2305;3000.1374;1864.9865;3000.7607;1852.2408;3003.1289;1809.6106;3004.4571;1865.5104
1759700.0;2996.8268;1873.3666;3001.1487;1818.257;2999.7856;1854.2305;2998.1518;1866.5743;3000.7421;1852.2224;3003.1193;1809.6516;3002.7065;1867.2592
1759720.0;2994.2385;1875.3028;3001.1371;1818.2748;2999.7354;1854.2305;2996.0903;1868.0161;3000.7185;1852.2103;3003.1229;1809.7136;3000.9115;1868.943
1759740.0;2991.5768;1877.1086;3001.1184;1818.2905;2999.6921;1854.2305;2993.9585;1869.2964;3000.6949;1852.1976;3003.1345;1809.7967;2999.0789;1870.565
1759760.0;2988.849;1878.7894;3001.0951;1818.3087;2999.6552;1854.2305;2991.7556;1870.4112;3000.6763;1852.1774;3003.1474;1809.8981;2997.2112;1872.1296
1759780.0;2986.0578;1880.3471;3001.0729;1818.3296;2999.6218;1854.2305;2989.4775;1871.3744;3000.6646;1852.1459;3003.1568;1810.0138;2995.3081;1873.6428
1759800.0;2983.2044;1881.7802;3001.0588;1818.3455;2999.5895;1854.2305;2987.1212;1872.2108;3000.6588;1852.1043;3003.1619;1810.138;2993.3676;1875.1098
1759820.0;2980.2904;1883.0817;3001.0588;1818.3435;2999.5578;1854.2305;2984.6906;1872.9473;3000.6566;1852.0574;3003.164;1810.2629;2991.3887;1876.5357
1759840.0;2977.3195;1884.2389;3001.077;1818.3138;2999.5267;1854.2303;2982.1983;1873.6079;3000.6559;1852.0099;3003.1647;1810.3822;2989.3737;1877.9289
1759860.0;2974.2987;1885.2349;3001.1143;1818.2559;2999.4955;1854.2294;2979.6618;1874.2164;3000.6558;1851.9634;3003.1648;1810.493;2987.3279;1879.3027
1759880.0;2971.2395;1886.0524;3001.1666;1818.1789;2999.464;1854.2264;2977.0957;1874.7918;3000.6558;1851.919;3003.1647;1810.5965;2985.2573;1880.6709
1759900.0;2968.1571;1886.674;3001.2254;1818.0961;2999.4324;1854.2188;2974.5089;1875.3427;3000.6558;1851.8795;3003.164;1810.6947;2983.1665;1882.0422
1759920.0;2965.067;1887.0821;3001.2821;1818.0185;2999.4012;1854.2033;2971.908;1875.8558;3000.6558;1851.8475;3003.1616;1810.7896;2981.0578;1883.4155
1759940.0;2961.9844;1887.2575;3001.3315;1817.9512;2999.3701;1854.1785;2969.3024;1876.2873;3000.6558;1851.8216;3003.1552;1810.8825;2978.933;1884.7804
1759960.0;2958.9243;1887.1819;3001.3729;1817.8936;2999.3385;1854.1471;2966.7057;1876.566;3000.6558;1851.7958;3003.1413;1810.9757;2976.7924;1886.1173
1759980.0;2955.9085;1886.8377;3001.4089;1817.8434;2999.3069;1854.1158;2964.1332;1876.6156;3000.6558;1851.765;3003.1168;1811.0725;2974.6356;1887.4002
1760000.0;2952.9713;1886.2082;3001.4423;1817.7998;2999.2759;1854.091;2961.599;1876.387;3000.6558;1851.7289;3003.0816;1811.1742;2972.4612;1888.5989
