Time(sentisec);X_A(m);Y_A(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m)
2097160.0;3404.2418;6860.9354;3399.828;6866.4007;3406.8266;6860.4779;3402.4829;6863.8121;3053.3236;8156.2397;3403.3974;6864.1958;3396.354;6869.0876;3403.735;6866.4962;3397.6419;6868.7146
2097180.0;3403.2602;6857.8493;3399.0676;6863.2854;3406.0004;6857.3732;3401.6768;6860.7535;3052.3935;8153.8748;3402.6236;6861.1095;3395.5244;6865.9364;3402.8684;6863.4284;3396.8327;6865.5667
2097200.0;3402.1748;6854.7823;3398.2348;6860.1635;3405.0814;6854.2705;3400.8033;6857.6923;3051.4249;8151.5041;3401.7646;6858.0269;3394.6749;6862.7837;3401.9076;6860.367;3395.9952;6862.4168
2097220.0;3400.9894;6851.743;3397.3158;6857.0361;3404.0722;6851.1722;3399.8636;6854.6255;3050.4222;8149.1238;3400.8223;6854.9411;3393.8072;6859.6301;3400.8438;6857.3084;3395.137;6859.2674
2097240.0;3399.713;6848.7319;3396.3068;6853.9101;3402.9813;6848.0826;3398.8587;6851.549;3049.3863;8146.7327;3399.8035;6851.8512;3392.9242;6856.4754;3399.683;6854.2508;3394.269;6856.1224
2097260.0;3398.3582;6845.7425;3395.2138;6850.7928;3401.8208;6845.0033;3397.7869;6848.4612;3048.3109;8144.3343;3398.7161;6848.7622;3392.0286;6853.3169;3398.4434;6851.1935;3393.3978;6852.9849
2097280.0;3396.9376;6842.7658;3394.0466;6847.6882;3400.6058;6841.9317;3396.6458;6845.3656;3047.184;8141.9363;3397.5657;6845.6799;3391.122;6850.1505;3397.1487;6848.1358;3392.519;6849.854
2097300.0;3395.4601;6839.7934;3392.8108;6844.5973;3399.3533;6838.8625;3395.4345;6842.2709;3045.9931;8139.5474;3396.3532;6842.6068;3390.2041;6846.9733;3395.8194;6845.0771;3391.6186;6846.7224
2097320.0;3393.9299;6836.8205;3391.5068;6841.5223;3398.0751;6835.7908;3394.1543;6839.1866;3044.7315;8137.1751;3395.0729;6839.5417;3389.2667;6843.788;3394.4678;6842.0159;3390.6777;6843.58
2097340.0;3392.347;6833.8497;3390.1326;6838.4693;3396.7731;6832.7166;3392.8079;6836.1197;3043.4026;8134.8224;3393.7147;6836.4825;3388.2916;6840.6031;3393.093;6838.9515;3389.677;6840.4225
2097360.0;3390.7081;6830.8925;3388.6869;6835.446;3395.4384;6829.647;3391.3975;6833.0736;3042.0206;8132.4869;3392.2676;6833.4296;3387.2521;6837.4288;3391.6806;6835.8879;3388.599;6837.2559
2097380.0;3389.0085;6827.9647;3387.1675;6832.4568;3394.0545;6826.5935;3389.925;6830.0496;3040.604;8130.1628;3390.7255;6830.388;3386.1203;6834.2723;3390.2074;6832.8359;3387.4277;6834.0933
2097400.0;3387.2455;6825.0754;3385.5707;6829.4989;3392.6017;6823.5672;3388.3932;6827.0467;3039.1697;8127.8438;3389.0895;6827.3669;3384.875;6831.1373;3388.6519;6829.8091;3386.1489;6830.9487
2097420.0;3385.423;6822.2166;3383.8951;6826.5619;3391.0618;6820.573;3386.808;6824.0606;3037.7288;8125.5259;3387.3671;6824.3743;3383.5064;6828.0251;3387.0038;6826.8134;3384.7523;6827.8316
2097440.0;3383.5527;6819.3651;3382.1469;6823.6318;3389.4216;6817.6105;3385.1791;6821.0841;3036.2878;8123.2074;3385.572;6821.4107;3382.0161;6824.9357;3385.2669;6823.842;3383.2348;6824.7451
2097460.0;3381.6526;6816.4922;3380.3396;6820.6977;3387.677;6814.6761;3383.52;6818.1081;3034.8517;8120.8871;3383.7227;6818.4683;3380.4159;6821.8685;3383.4562;6820.8797;3381.6038;6821.6836
2097480.0;3379.7438;6813.5757;3378.4898;6817.7563;3385.8353;6811.7637;3381.8455;6815.1233;3033.4282;8118.5619;3381.8399;6815.5354;3378.7263;6818.8229;3381.5908;6817.9123;3379.8774;6818.6332
2097500.0;3377.8477;6810.6057;3376.6124;6814.811;3383.9143;6808.8631;3380.1698;6812.1219;3032.0278;8116.2262;3379.9426;6812.6009;3376.973;6815.7983;3379.6896;6814.9304;3378.0808;6815.5773
2097520.0;3375.9832;6807.5826;3374.7185;6811.8644;3381.9389;6805.9614;3378.5055;6809.1007;3030.6618;8113.8741;3378.0436;6809.6549;3375.1802;6812.7921;3377.7699;6811.9297;3376.2396;6812.5062
2097540.0;3374.1626;6804.5135;3372.8176;6808.912;3379.9354;6803.0465;3376.8617;6806.0622;3029.3368;8111.5031;3376.1487;6806.6877;3373.3655;6809.7978;3375.8459;6808.9095;3374.374;6809.4212
2097560.0;3372.3893;6801.4087;3370.9196;6805.9434;3377.9279;6800.1114;3375.2409;6803.0122;3028.0537;8109.1158;3374.2577;6803.6931;3371.5374;6806.806;3373.9282;6805.8727;3372.497;6806.3311
2097580.0;3370.6581;6798.2796;3369.0321;6802.9497;3375.9372;6797.1535;3373.6382;6799.9559;3026.8105;8106.7175;3372.3676;6800.6711;3369.6995;6803.8091;3372.0215;6802.825;3370.6143;6803.2452
2097600.0;3368.9608;6795.1351;3367.1585;6799.9298;3373.9825;6794.1716;3372.0431;6796.8957;3025.6061;8104.3124;3370.4755;6797.6278;3367.8545;6800.8051;3370.1256;6799.7718;3368.727;6800.1669
2097620.0;3367.2914;6791.9794;3365.2964;6796.8905;3372.0805;6791.1628;3370.4451;6793.8304;3024.4415;8101.9017;3368.5818;6794.5692;3366.0055;6797.7967;3368.2373;6796.7171;3366.8336;6797.0943
2097640.0;3365.6475;6788.811;3363.4412;6793.8408;3370.2414;6788.1235;3368.838;6790.7571;3023.3168;8099.484;3366.6926;6791.4981;3364.1539;6794.7871;3366.3531;6793.6625;3364.9331;6794.0225
2097660.0;3364.0279;6785.6263;3361.5897;6790.7887;3368.4664;6785.0522;3367.2216;6787.6738;3022.2316;8097.0564;3364.8173;6788.4162;3362.2986;6791.7774;3364.4706;6790.6089;3363.0275;6790.9476
2097680.0;3362.4302;6782.4249;3359.7415;6787.7401;3366.7487;6781.9517;3365.5994;6784.5816;3021.1858;8094.6175;3362.9636;6785.3276;3360.4368;6788.769;3362.5887;6787.5568;3361.1208;6787.8701
2097700.0;3360.8501;6779.2133;3357.8954;6784.7003;3365.0779;6778.8285;3363.9766;6781.4842;3020.1824;8092.1677;3361.1304;6782.2398;3358.5667;6785.7662;3360.7067;6784.5086;3359.2158;6784.7977
2097720.0;3359.2816;6776.0024;3356.045;6781.6725;3363.4421;6775.6901;3362.358;6778.3846;3019.2265;8089.7076;3359.306;6779.1612;3356.6869;6782.7746;3358.8234;6781.47;3357.31;6781.7422
2097740.0;3357.7158;6772.8035;3354.1777;6778.6572;3361.8305;6772.5438;3360.7452;6775.2843;3018.324;8087.2349;3357.4729;6776.0986;3354.7944;6779.7992;3356.9355;6778.4499;3355.3951;6778.7136
2097760.0;3356.1383;6769.6244;3352.2797;6775.6544;3360.2362;6769.3957;3359.1351;6772.1864;3017.479;8084.7458;3355.6145;6773.0572;3352.8824;6776.8437;3355.0363;6775.4557;3353.4606;6775.7146
2097780.0;3354.5305;6766.4704;3350.3424;6772.6679;3358.6563;6766.252;3357.5192;6769.0988;3016.6931;8082.2406;3353.7195;6770.0415;3350.9427;6773.9109;3353.116;6772.489;3351.4981;6772.7435
2097800.0;3352.8741;6763.3464;3348.3649;6769.7054;3357.0879;6763.1183;3355.8855;6766.032;3015.9647;8079.7286;3351.7819;6767.0546;3348.969;6771.0028;3351.1658;6769.5451;3349.5018;6769.8014
2097820.0;3351.1574;6760.2564;3346.3513;6766.7741;3355.5233;6759.9978;3354.2204;6762.9943;3015.2891;8077.2235;3349.8001;6764.0957;3346.9593;6768.1194;3349.1845;6766.6179;3347.4673;6766.8953
2097840.0;3349.3773;6757.2001;3344.3075;6763.875;3353.9508;6756.8888;3352.5109;6759.9878;3014.6589;8074.7347;3347.7765;6761.1599;3344.9165;6765.2597;3347.18;6763.7051;3345.3913;6764.0332
2097860.0;3347.5376;6754.1737;3342.2412;6761.0033;3352.3589;6753.7872;3350.7461;6757.0093;3014.0644;8072.2607;3345.7187;6758.2416;3342.8476;6762.4223;3345.1634;6760.8081;3343.2754;6761.2152
2097880.0;3345.6467;6751.173;3340.1628;6758.1515;3350.7391;6750.6917;3348.9211;6754.0547;3013.4936;8069.7907;3343.6389;6755.34;3340.7639;6759.6056;3343.1417;6757.9289;3341.1292;6758.4302
2097900.0;3343.7168;6748.1963;3338.0833;6755.3109;3349.0857;6747.608;3347.0409;6751.1209;3012.933;8067.3127;3341.5508;6752.457;3338.6789;6756.8059;3341.1142;6755.0696;3338.9686;6755.6623
2097920.0;3341.7631;6745.2401;3336.0119;6752.472;3347.3938;6744.5466;3345.1205;6748.2047;3012.3701;8064.8193;3339.4645;6749.5925;3336.6065;6754.0177;3339.0752;6752.2314;3336.8107;6752.9009
2097940.0;3339.8006;6742.2958;3333.9556;6749.6266;3345.6601;6741.5167;3343.1809;6745.2997;3011.7974;8062.3096;3337.3844;6746.7399;3334.5577;6751.2338;3337.0191;6749.4137;3334.6693;6750.1439
2097960.0;3337.8409;6739.3526;3331.9216;6746.7705;3343.8841;6738.5223;3341.2427;6742.3965;3011.2137;8059.7892;3335.31;6743.8904;3332.5403;6748.4468;3334.9448;6746.6123;3332.5536;6747.3935
2097980.0;3335.8903;6736.4036;3329.9166;6743.9036;3342.0692;6735.5604;3339.3208;6739.4857;3010.6198;8057.2687;3333.2389;6741.0398;3330.5611;6745.6477;3332.8574;6743.8196;3330.4688;6744.649
2098000.0;3333.9505;6733.4491;3327.9454;6741.0268;3340.2217;6732.6235;3337.4226;6736.5627;3010.0143;8054.7592;3331.1703;6738.1888;3328.6262;6742.828;3330.7657;6741.0268;3328.4186;6741.9041
2098020.0;3332.0203;6730.4955;3326.0067;6738.1395;3338.3471;6729.705;3335.5484;6733.6303;3009.3929;8052.266;3329.1061;6735.3382;3326.7388;6739.9824;3328.6788;6738.2253;3326.404;6739.1501
2098040.0;3330.0945;6727.5525;3324.0931;6735.2412;3336.4481;6726.8036;3333.692;6730.6968;3008.7518;8049.7853;3327.0514;6732.4837;3324.8937;6737.115;3326.6028;6735.4079;3324.4223;6736.3804
2098060.0;3328.1639;6724.6312;3322.1933;6732.3347;3334.5251;6723.9217;3331.8421;6727.7726;3008.0902;8047.3092;3325.0128;6729.6187;3323.074;6734.2396;3324.5406;6732.5716;3322.4644;6733.5927
2098080.0;3326.2162;6721.7406;3320.2948;6729.4275;3332.579;6721.0607;3329.9827;6724.8654;3007.4101;8044.8327;3322.9963;6726.7417;3321.2545;6731.3749;3322.4933;6729.7189;3320.5138;6730.7892
2098100.0;3324.238;6718.8859;3318.3869;6726.5286;3330.6113;6718.2177;3328.0967;6721.9802;3006.7133;8042.3574;3321.0064;6723.8599;3319.4101;6728.5368;3320.4603;6726.8556;3318.5515;6727.976
2098120.0;3322.2169;6716.0677;3316.4624;6723.6453;3328.6209;6715.3899;3326.1685;6719.1204;3006.0014;8039.8873;3319.0443;6720.9836;3317.5253;6725.7341;3318.4396;6723.9875;3316.5621;6725.1619
2098140.0;3320.1435;6713.2854;3314.5207;6720.7806;3326.6014;6712.5802;3324.1874;6716.2905;3005.2769;8037.424;3317.1084;6718.1171;3315.5982;6722.9677;3316.4284;6721.1177;3314.5395;6722.355
2098160.0;3318.0142;6710.5399;3312.5678;6717.9329;3324.5424;6709.797;3322.1477;6713.4947;3004.5448;8034.9654;3315.1945;6715.2545;3313.638;6720.2311;3314.4259;6718.247;3312.4887;6719.5591
2098180.0;3315.8325;6707.8332;3310.6131;6715.0958;3322.4344;6707.0485;3320.0475;6710.7347;3003.8123;8032.5091;3313.2968;6712.3856;3311.6593;6717.5124;3312.4348;6715.3757;3310.4248;6716.7739
2098200.0;3313.6083;6705.1629;3308.6652;6712.2595;3320.2728;6704.3385;3317.8884;6708.0081;3003.0857;8030.0532;3311.4104;6709.5047;3309.6785;6714.7979;3310.461;6712.5043;3308.3672;6713.9979
2098220.0;3311.3549;6702.5193;3306.7309;6709.4155;3318.0596;6701.6649;3315.6759;6705.3099;3002.3663;8027.5952;3309.5332;6706.6149;3307.7113;6712.0775;3308.5126;6709.6332;3306.333;6711.2301
2098240.0;3309.0891;6699.8873;3304.8156;6706.5604;3315.803;6699.0202;3313.4198;6702.6358;3001.6481;8025.1305;3307.6672;6703.7226;3305.7718;6709.3486;3306.5985;6706.7612;3304.3323;6708.4681
2098260.0;3306.8309;6697.2531;3302.9242;6703.6944;3313.5146;6696.3924;3311.1335;6699.9828;3000.9185;8022.6553;3305.8168;6700.8293;3303.8704;6706.6138;3304.7275;6703.886;3302.369;6705.7054
2098280.0;3304.6018;6694.6086;3301.0609;6700.8173;3311.2059;6693.7686;3308.832;6697.3473;3000.1616;8020.1697;3303.9866;6697.9298;3302.0129;6703.8742;3302.906;6701.0041;3300.445;6702.9327
2098300.0;3302.421;6691.9488;3299.2288;6697.9256;3308.885;6691.1393;3306.5312;6694.7212;2999.3627;8017.6789;3302.1786;6695.0163;3300.2004;6701.1244;3301.1341;6698.1121;3298.5629;6700.1435
2098320.0;3300.3006;6689.2665;3297.4299;6695.0152;3306.5563;6688.5023;3304.247;6692.0916;2998.5114;8015.1903;3300.3907;6692.0849;3298.4309;6698.3548;3299.406;6695.209;3296.7268;6697.3371
2098340.0;3298.2436;6686.5515;3295.6646;6692.0847;3304.2242;6685.8601;3301.9967;6689.4442;2997.6028;8012.7113;3298.6179;6689.1376;3296.6987;6695.5569;3297.7109;6692.2973;3294.939;6694.5155
2098360.0;3296.2454;6683.7969;3293.929;6689.1376;3301.8964;6683.2149;3299.7954;6686.7668;2996.6368;8010.2464;3296.8543;6686.1797;3294.9933;6692.7279;3296.0344;6689.3808;3293.1965;6691.6784
2098380.0;3294.2977;6681.0031;3292.2127;6686.1799;3299.5849;6680.5644;3297.653;6684.0513;2995.6158;8007.7964;3295.0948;6683.2164;3293.3001;6689.8703;3294.3578;6686.4594;3291.49;6688.8229
2098400.0;3292.3924;6678.1752;3290.501;6683.2178;3297.3022;6677.9027;3295.5695;6681.2931;2994.5432;8005.3563;3293.3355;6680.2499;3291.6039;6686.9889;3292.6607;6683.5265;3289.8067;6685.9495
2098420.0;3290.5237;6675.3177;3288.781;6680.2548;3295.0584;6675.2233;3293.5353;6678.4903;2993.4205;8002.9171;3291.5732;6677.2784;3289.8944;6684.0896;3290.9292;6680.5724;3288.1353;6683.065
2098440.0;3288.6886;6672.4341;3287.0464;6677.2926;3292.8612;6672.5191;3291.5358;6675.6436;2992.2467;8000.4698;3289.8054;6674.2979;3288.168;6681.1789;3289.1623;6677.5906;3286.468;6680.178
2098460.0;3286.8863;6669.5272;3285.2971;6674.3309;3290.718;6669.781;3289.5584;6672.7564;2991.0196;7998.0104;3288.0311;6671.3049;3286.4272;6678.2626;3287.37;6674.5829;3284.7982;6677.2906
2098480.0;3285.1174;6666.597;3283.5337;6671.3685;3288.6369;6666.9984;3287.5986;6669.8348;2989.7385;7995.5423;3286.2536;6668.2989;3284.6757;6675.3414;3285.5667;6671.5583;3283.1174;6674.3961
2098500.0;3283.3838;6663.6388;3281.7556;6668.4027;3286.6244;6664.1635;3285.6605;6666.8844;2988.406;7993.0756;3284.4809;6665.2803;3282.9161;6672.4095;3283.7642;6668.5287;3281.4151;6671.4852
2098520.0;3281.6877;6660.6466;3279.9629;6665.4289;3284.6822;6661.2731;3283.7521;6663.9071;2987.0282;7990.6228;3282.7226;6662.2463;3281.1488;6669.4581;3281.9701;6665.5025;3279.6838;6668.5552
2098540.0;3280.0302;6657.6179;3278.1619;6662.4404;3282.8056;6658.326;3281.8792;6660.9008;2985.6133;7988.194;3280.9875;6659.1895;3279.3739;6666.4831;3280.1864;6662.4806;3277.9231;6665.6114
2098560.0;3278.4118;6654.5534;3276.3655;6659.4284;3280.9858;6655.3196;3280.044;6657.8632;2984.1717;7985.792;3279.2818;6656.1036;3277.5942;6663.4879;3278.4107;6659.4568;3276.1408;6662.6631
2098580.0;3276.8332;6651.4534;3274.5887;6656.3854;3279.2146;6652.2502;3278.2474;6654.7964;2982.7158;7983.4111;3277.6099;6652.9893;3275.8149;6660.4804;3276.6383;6656.4219;3274.3495;6659.7176
2098600.0;3275.2993;6648.3163;3272.8427;6653.3079;3277.4905;6649.1193;3276.4921;6651.7083;2981.2593;7981.0417;3275.9752;6649.8531;3274.0427;6657.4664;3274.8688;6653.3675;3272.5611;6656.7755
2098620.0;3273.8193;6645.1403;3271.1339;6650.1977;3275.8186;6645.938;3274.7835;6648.6083;2979.8153;7978.6764;3274.3793;6646.7008;3272.2832;6654.4458;3273.111;6650.2858;3270.7837;6653.8303
2098640.0;3272.4015;6641.9262;3269.4676;6647.0596;3274.2064;6642.723;3273.1288;6645.5006;2978.394;7976.3119;3272.8214;6643.5333;3270.5427;6651.4138;3271.385;6647.1687;3269.0214;6650.8717
2098660.0;3271.0456;6638.6799;3267.8508;6643.8981;3272.6583;6639.4897;3271.5347;6642.3812;2977.0023;7973.9464;3271.2989;6640.3477;3268.8307;6648.3649;3269.7175;6644.009;3267.2779;6647.8918
2098680.0;3269.7378;6635.4129;3266.2921;6640.7159;3271.1717;6636.2467;3270.0055;6639.2411;2975.6454;7971.5757;3269.8104;6637.1425;3267.1607;6645.2932;3268.1325;6640.8036;3265.5592;6644.8876
2098700.0;3268.4516;6632.1399;3264.7973;6637.5157;3269.7375;6632.9966;3268.5398;6636.0739;2974.3289;7969.195;3268.3567;6633.9207;3265.5482;6642.1931;3266.6412;6637.5555;3263.8755;6641.8567
2098720.0;3267.156;6628.8744;3263.3659;6634.3036;3268.3403;6629.7381;3267.1275;6632.8812;2973.0588;7966.8023;3266.9389;6630.6876;3264.0054;6639.0598;3265.2369;6634.2741;3262.2393;6638.7928
2098740.0;3265.8246;6625.6253;3261.9898;6631.0881;3266.9612;6626.471;3265.7493;6629.6729;2971.8402;7964.3982;3265.5543;6627.4484;3262.5365;6635.8929;3263.8965;6630.9737;3260.6635;6635.6881
2098760.0;3264.4413;6622.3985;3260.6544;6627.8766;3265.5803;6623.2005;3264.3806;6626.4626;2970.6744;7961.9824;3264.1938;6624.207;3261.1352;6632.6982;3262.5884;6627.6719;3259.1581;6632.54
2098780.0;3262.9996;6619.1997;3259.3407;6624.6702;3264.1777;6619.9396;3262.9985;6623.262;2969.5583;7959.5526;3262.8428;6620.9662;3259.7851;6629.4877;3261.2822;6624.3855;3257.7266;6629.3557
2098800.0;3261.4983;6616.0337;3258.0275;6621.4647;3262.7351;6616.7047;3261.5877;6620.0764;2968.4841;7957.1056;3261.4823;6617.7302;3258.4628;6626.2754;3259.9535;6621.1269;3256.362;6626.1498
2098820.0;3259.9394;6612.9017;3256.6946;6618.2565;3261.2389;6613.5072;3260.1418;6616.9052;2967.4408;7954.6408;3260.0921;6614.5058;3257.1422;6623.0735;3258.5856;6617.9015;3255.046;6622.9393
2098840.0;3258.3294;6609.7994;3255.3249;6615.0497;3259.6879;6610.3469;3258.6627;6613.7445;2966.4167;7952.1612;3258.6544;6611.303;3255.7992;6619.8896;3257.1676;6614.709;3253.7545;6619.7378
2098860.0;3256.6809;6606.7179;3253.9077;6611.855;3258.0962;6607.2145;3257.1574;6610.5903;2965.4;7949.6718;3257.1579;6608.1323;3254.4172;6616.7272;3255.6943;6611.5476;3252.4656;6616.5535
2098880.0;3255.0111;6603.6468;3252.4387;6608.6832;3256.4868;6604.098;3255.6363;6607.4397;2964.3779;7947.1771;3255.6014;6604.9987;3252.9905;6613.5878;3254.1643;6608.4155;3251.1668;6613.3894
2098900.0;3253.3381;6600.5756;3250.9206;6605.5368;3254.8802;6600.9893;3254.1107;6604.2902;2963.334;7944.6818;3253.9937;6601.8984;3251.523;6610.4715;3252.5807;6605.3113;3249.8535;6610.2454
2098920.0;3251.6788;6597.4951;3249.3616;6602.41;3253.2889;6597.8828;3252.5896;6601.1403;2962.2463;7942.1916;3252.3507;6598.8212;3250.0238;6607.3754;3250.9519;6602.2312;3248.5217;6607.1198
2098940.0;3250.0478;6594.3984;3247.7735;6599.2941;3251.7186;6594.7725;3251.0791;6597.9889;2961.0882;7939.7168;3250.6915;6595.7562;3248.502;6604.2916;3249.2934;6599.1682;3247.1644;6604.0079
2098960.0;3248.4555;6591.2835;3246.1702;6596.1829;3250.174;6591.6527;3249.582;6594.8363;2959.8337;7937.2711;3249.0346;6592.695;3246.9659;6601.2098;3247.6252;6596.1139;3245.772;6600.9044
2098980.0;3246.905;6588.1533;3244.5649;6593.072;3248.6605;6588.5208;3248.0995;6591.6837;2958.4625;7934.8695;3247.3947;6589.6313;3245.4249;6598.1218;3245.9667;6593.0611;3244.3384;6597.8057
2099000.0;3245.3928;6585.0129;3242.9694;6589.9572;3247.1823;6585.3788;3246.6315;6588.5323;2956.9639;7932.5236;3245.7799;6586.5596;3243.8901;6595.0252;3244.3318;6590.0044;3242.8634;6594.7122
2099020.0;3243.9143;6581.8663;3241.3933;6586.8344;3245.7398;6582.231;3245.1764;6585.3824;2955.3347;7930.2395;3244.193;6583.4759;3242.3707;6591.9218;3242.7299;6586.9384;3241.3512;6591.625
2099040.0;3242.4716;6578.7144;3239.8443;6583.7016;3244.3304;6579.0815;3243.7331;6582.2332;2953.5744;7928.0171;3242.6359;6580.3792;3240.8705;6588.8113;3241.1661;6583.8543;3239.8087;6588.5415
2099060.0;3241.0777;6575.5554;3238.3298;6580.559;3242.9529;6575.9318;3242.3029;6579.0835;2951.6838;7925.8527;3241.116;6577.2698;3239.3889;6585.6891;3239.6426;6580.7392;3238.2458;6585.4536
2099080.0;3239.751;6572.387;3236.8585;6577.406;3241.6116;6572.7806;3240.8913;6575.9329;2949.6657;7923.7409;3239.6475;6574.1461;3237.9257;6582.5482;3238.1603;6577.5819;3236.6768;6582.3524
2099100.0;3238.5063;6569.2088;3235.4418;6574.2409;3240.3166;6569.6233;3239.5063;6572.7818;2947.5285;7921.6764;3238.2482;6571.004;3236.4857;6579.3863;3236.7241;6574.3806;3235.1199;6579.232
2099120.0;3237.3466;6566.0243;3234.0898;6571.0631;3239.0782;6566.4537;3238.1551;6569.6313;2945.2869;7919.6538;3236.9315;6567.8423;3235.0758;6576.2089;3235.346;6571.147;3233.5952;6576.0911
2099140.0;3236.2608;6562.8403;3232.8071;6567.8767;3237.9005;6563.2661;3236.8414;6566.4814;2942.9579;7917.6684;3235.7008;6564.6648;3233.7004;6573.0263;3234.0401;6567.8999;3232.1229;6572.9317
2099160.0;3235.2279;6559.6626;3231.5895;6564.6896;3236.7805;6560.0594;3235.5666;6563.3301;2940.5575;7915.7183;3234.5493;6561.4775;3232.3596;6569.8482;3232.8138;6564.6567;3230.721;6569.7568
2099180.0;3234.2245;6556.4929;3230.4275;6561.508;3235.7102;6556.8372;3234.331;6560.1729;2938.0985;7913.8052;3233.4633;6558.2847;3231.05;6566.6787;3231.6634;6561.4281;3229.4009;6566.5708
2099200.0;3233.2329;6553.3285;3229.312;6558.332;3234.6807;6553.6065;3233.1362;6557.0032;2935.5915;7911.932;3232.4292;6555.0887;3229.7675;6563.5161;3230.5771;6558.2186;3228.1623;6563.3787
2099220.0;3232.2451;6550.1641;3228.2375;6555.1563;3233.6836;6550.3745;3231.9841;6553.8157;2933.0453;7910.0982;3231.4367;6551.8919;3228.5105;6560.3546;3229.5403;6555.0269;3226.9922;6560.1843
2099240.0;3231.2634;6546.9945;3227.2;6551.9758;3232.7123;6547.1464;3230.8746;6550.609;2930.4689;7908.2965;3230.4812;6548.6956;3227.282;6557.1872;3228.54;6551.8471;3225.8697;6556.9895
2099260.0;3230.2955;6543.8169;3226.1948;6548.7908;3231.7618;6543.9228;3229.8034;6547.3868;2927.8726;7906.5137;3229.5621;6545.4988;3226.0894;6554.0099;3227.5658;6548.67;3224.7746;6553.7959
2099280.0;3229.352;6540.633;3225.2176;6545.6059;3230.8306;6540.6979;3228.7641;6544.1563;2925.2705;7904.7353;3228.682;6542.3009;3224.9423;6550.8244;3226.6094;6545.4882;3223.6953;6550.607
2099300.0;3228.4444;6537.4481;3224.2679;6542.4255;3229.9208;6537.4634;3227.7514;6540.9253;2922.6806;7902.947;3227.8433;6539.1027;3223.8481;6547.6384;3225.6661;6542.3009;3222.6326;6547.4272
2099320.0;3227.5865;6534.2677;3223.3501;6539.2491;3229.0382;6534.2168;3226.7661;6537.7006;2920.1239;7901.1356;3227.0449;6535.9062;3222.8096;6544.4602;3224.7357;6539.1133;3221.5951;6544.2584
2099340.0;3226.7936;6531.0919;3222.4692;6536.072;3228.191;6530.9659;3225.8178;6534.4854;2917.6195;7899.2897;3226.2802;6532.7116;3221.824;6541.2933;3223.8228;6535.9317;3220.5915;6541.0994
2099360.0;3226.0801;6527.9157;3221.6266;6532.8895;3227.3891;6527.7249;3224.9239;6531.2777;2915.1785;7897.3984;3225.5374;6529.5191;3220.8841;6538.1357;3222.9345;6532.7563;3219.6249;6537.9472
2099380.0;3225.4537;6524.7331;3220.821;6529.7007;3226.6417;6524.5054;3224.1016;6528.071;2912.8006;7895.4514;3224.8034;6526.3313;3219.9813;6534.9827;3222.0771;6529.5815;3218.6956;6534.7985
2099400.0;3224.9134;6521.5424;3220.0508;6526.508;3225.9556;6521.3107;3223.3591;6524.8593;2910.4778;7893.4387;3224.0684;6523.1521;3219.1102;6531.8311;3221.2549;6526.401;3217.8045;6531.6504
2099420.0;3224.45;6518.3464;3219.3158;6523.3134;3225.3345;6518.1363;3222.6921;6521.6428;2908.2044;7891.3545;3223.3291;6519.9836;3218.2721;6528.6798;3220.4724;6523.2143;3216.9546;6528.501
2099440.0;3224.0518;6515.1474;3218.6174;6520.1168;3224.7806;6514.9733;3222.0872;6518.4271;2905.9838;7889.2018;3222.5893;6516.8248;3217.475;6525.5293;3219.7351;6520.0271;3216.1491;6525.3489
2099460.0;3223.708;6511.9435;3217.9589;6516.9185;3224.2931;6511.8112;3221.5306;6515.2175;2903.8262;7886.9948;3221.8582;6513.6726;3216.7284;6522.3793;3219.0471;6516.8454;3215.3909;6522.1931
2099480.0;3223.4076;6508.7306;3217.3452;6513.7195;3223.8628;6508.6399;3221.0122;6512.0147;2901.7407;7884.7535;3221.1483;6510.5238;3216.038;6519.2283;3218.4078;6513.6691;3214.6829;6519.0321
2099500.0;3223.1356;6505.5064;3216.7782;6510.5195;3223.4681;6505.4518;3220.5259;6508.8158;2899.7282;7882.4957;3220.471;6507.3759;3215.4036;6516.0721;3217.8114;6510.491;3214.0279;6515.8633
2099520.0;3222.8702;6502.2729;3216.2519;6507.3146;3223.076;6502.2448;3220.0667;6505.62;2897.7797;7880.2323;3219.8312;6504.227;3214.8195;6512.9057;3217.2492;6507.3016;3213.4258;6512.6849
2099540.0;3222.5838;6499.0347;3215.7521;6504.1004;3222.6502;6499.0216;3219.6276;6502.4302;2895.8797;7877.9688;3219.2245;6501.0767;3214.2766;6509.7267;3216.7108;6504.0956;3212.8719;6509.4978
2099560.0;3222.2475;6495.7964;3215.2609;6500.8759;3222.1597;6495.7882;3219.198;6499.2507;2894.0128;7875.7092;3218.6404;6497.9256;3213.7623;6506.5372;3216.1855;6500.8745;3212.3557;6506.3054
2099580.0;3221.8365;6492.5624;3214.7638;6497.6449;3221.5848;6492.5508;3218.7628;6496.0822;2892.1693;7873.4558;3218.0681;6494.775;3213.26;6503.3425;3215.6623;6497.6447;3211.863;6503.1109
2099600.0;3221.3346;6489.3369;3214.2532;6494.4144;3220.9185;6489.3162;3218.3045;6492.9223;2890.3473;7871.2062;3217.4989;6491.6253;3212.7533;6500.1465;3215.1322;6494.4144;3211.3791;6499.9152
