Time(sentisec);X_A(m);Y_A(m);X_L(m);Y_L(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_E(m);Y_E(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m)
2286520.0;3025.1805;1817.2131;3025.7107;1812.9835;3026.1782;1815.7656;3025.1618;1819.4651;3025.4482;1816.6726;2874.981;1827.4074;3020.527;1821.2253;3023.7926;1813.7762;3025.8864;1815.3363;3027.0866;1815.9801
2286540.0;3026.7626;1818.6347;3027.5856;1814.789;3027.9383;1817.525;3026.9582;1820.6394;3027.1392;1818.0597;2874.931;1827.4318;3022.1586;1822.7415;3025.6238;1815.2963;3027.7406;1816.5416;3028.9924;1817.4586
2286540.0;3026.7626;1818.6347;3027.5856;1814.789;3027.9383;1817.525;3026.9582;1820.6394;3027.1392;1818.0597;2874.931;1827.4318;3022.1586;1822.7415;3025.6238;1815.2963;3027.7406;1816.5416;3028.9924;1817.4586
2286560.0;3028.2273;1820.187;3029.3696;1816.6906;3029.6158;1819.3827;3028.6944;1821.8892;3028.7194;1819.5715;2874.874;1827.4416;3023.7018;1824.3396;3027.3441;1816.9523;3029.5124;1817.8492;3030.8316;1819.0506
2286560.0;3028.2273;1820.187;3029.3696;1816.6906;3029.6158;1819.3827;3028.6944;1821.8892;3028.7194;1819.5715;2874.874;1827.4416;3023.7018;1824.3396;3027.3441;1816.9523;3029.5124;1817.8492;3030.8316;1819.0506
2286580.0;3029.5672;1821.8696;3031.0658;1818.6848;3031.2023;1821.3395;3030.3541;1823.2365;3030.1665;1821.212;2874.8088;1827.4361;3025.1494;1826.0147;3028.9345;1818.75;3031.1852;1819.2775;3032.5919;1820.7615
2286580.0;3029.5672;1821.8696;3031.0658;1818.6848;3031.2023;1821.3395;3030.3541;1823.2365;3030.1665;1821.212;2874.8088;1827.4361;3025.1494;1826.0147;3028.9345;1818.75;3031.1852;1819.2775;3032.5919;1820.7615
2286600.0;3030.7753;1823.6741;3032.6719;1820.7685;3032.684;1823.3978;3031.9222;1824.6962;3031.4592;1822.9766;2874.7406;1827.4205;3026.4916;1827.7632;3030.3789;1820.6879;3032.746;1820.8404;3034.2554;1822.5953
2286600.0;3030.7753;1823.6741;3032.6719;1820.7685;3032.684;1823.3978;3031.9222;1824.6962;3031.4592;1822.9766;2874.7406;1827.4205;3026.4916;1827.7632;3030.3789;1820.6879;3032.746;1820.8404;3034.2554;1822.5953
2286620.0;3031.8469;1825.5871;3034.1821;1822.9369;3034.0444;1825.5573;3033.3822;1826.2728;3032.583;1824.8552;2874.6793;1827.4033;3027.7166;1829.5835;3031.6659;1822.7544;3034.1863;1822.547;3035.8016;1824.5534
2286620.0;3031.8469;1825.5871;3034.1821;1822.9369;3034.0444;1825.5573;3033.3822;1826.2728;3032.583;1824.8552;2874.6793;1827.4033;3027.7166;1829.5835;3031.6659;1822.7544;3034.1863;1822.547;3035.8016;1824.5534
2286640.0;3032.7792;1827.5921;3035.5866;1825.1825;3035.2676;1827.812;3034.7138;1827.9618;3033.5342;1826.8369;2874.6336;1827.3908;3028.8105;1831.4744;3032.7913;1824.9285;3035.5019;1824.4;3037.2127;1826.6303
2286640.0;3032.7792;1827.5921;3035.5866;1825.1825;3035.2676;1827.812;3034.7138;1827.9618;3033.5342;1826.8369;2874.6336;1827.3908;3028.8105;1831.4744;3032.7913;1824.9285;3035.5019;1824.4;3037.2127;1826.6303
2286660.0;3033.5704;1829.6717;3036.8722;1827.495;3036.3422;1830.1494;3035.8929;1829.7542;3034.3175;1828.9117;2874.6081;1827.3843;3029.7621;1833.4333;3033.7559;1827.1852;3036.6886;1826.3921;3038.4774;1828.8105
2286660.0;3033.5704;1829.6717;3036.8722;1827.495;3036.3422;1830.1494;3035.8929;1829.7542;3034.3175;1828.9117;2874.6081;1827.3843;3029.7621;1833.4333;3033.7559;1827.1852;3036.6886;1826.3921;3038.4774;1828.8105
2286680.0;3034.2188;1831.8121;3038.0214;1829.8621;3037.2593;1832.5511;3036.8983;1831.6397;3034.9416;1831.0683;2874.6041;1827.3824;3030.5666;1835.4552;3034.5644;1829.5016;3037.7407;1828.5038;3039.5899;1831.0716
2286680.0;3034.2188;1831.8121;3038.0214;1829.8621;3037.2593;1832.5511;3036.8983;1831.6397;3034.9416;1831.0683;2874.6041;1827.3824;3030.5666;1835.4552;3034.5644;1829.5016;3037.7407;1828.5038;3039.5899;1831.0716
2286700.0;3034.7226;1834.004;3039.015;1832.2706;3038.0098;1834.9943;3037.7199;1833.6086;3035.4169;1833.2924;2874.6226;1827.3844;3031.2276;1837.5318;3035.222;1831.8592;3038.6485;1830.7081;3040.5478;1833.391
2286700.0;3034.7226;1834.004;3039.015;1832.2706;3038.0098;1834.9943;3037.7199;1833.6086;3035.4169;1833.2924;2874.6226;1827.3844;3031.2276;1837.5318;3035.222;1831.8592;3038.6485;1830.7081;3040.5478;1833.391
2286720.0;3035.0793;1836.2389;3039.8351;1834.7076;3038.5835;1837.4558;3038.3596;1835.6536;3035.7552;1835.5682;2874.6631;1827.3919;3031.7537;1839.6496;3035.7334;1834.2429;3039.4002;1832.9776;3041.3518;1835.7501
2286720.0;3035.0793;1836.2389;3039.8351;1834.7076;3038.5835;1837.4558;3038.3596;1835.6536;3035.7552;1835.5682;2874.6631;1827.3919;3031.7537;1839.6496;3035.7334;1834.2429;3039.4002;1832.9776;3041.3518;1835.7501
2286740.0;3035.2868;1838.5037;3040.47;1837.1636;3038.9751;1839.9183;3038.824;1837.7706;3035.9692;1837.8807;2874.7212;1827.4072;3032.1521;1841.79;3036.1005;1836.6414;3039.9843;1835.2916;3042.0061;1838.1348
2286740.0;3035.2868;1838.5037;3040.47;1837.1636;3038.9751;1839.9183;3038.824;1837.7706;3035.9692;1837.8807;2874.7212;1827.4072;3032.1521;1841.79;3036.1005;1836.6414;3039.9843;1835.2916;3042.0061;1838.1348
2286760.0;3035.3447;1840.782;3040.9154;1839.6337;3039.1862;1842.3739;3039.1165;1839.9567;3036.0718;1840.2171;2874.7869;1827.4311;3032.423;1843.9342;3036.3224;1839.0472;3040.3942;1837.6372;3042.5161;1840.5345
2286760.0;3035.3447;1840.782;3040.9154;1839.6337;3039.1862;1842.3739;3039.1165;1839.9567;3036.0718;1840.2171;2874.7869;1827.4311;3032.423;1843.9342;3036.3224;1839.0472;3040.3942;1837.6372;3042.5161;1840.5345
2286780.0;3035.2539;1843.0604;3041.1739;1842.1148;3039.226;1844.8197;3039.2375;1842.2058;3036.0728;1842.5659;2874.8478;1827.4595;3032.5588;1846.0684;3036.3965;1841.4558;3040.6289;1840.0067;3042.8851;1842.941
2286780.0;3035.2539;1843.0604;3041.1739;1842.1148;3039.226;1844.8197;3039.2375;1842.2058;3036.0728;1842.5659;2874.8478;1827.4595;3032.5588;1846.0684;3036.3965;1841.4558;3040.6289;1840.0067;3042.8851;1842.941
2286800.0;3035.0136;1845.3323;3041.2496;1844.5989;3039.1046;1847.2512;3039.1901;1844.5055;3035.9758;1844.9154;2874.8947;1827.4832;3032.5466;1848.1843;3036.3216;1843.8637;3040.6923;1842.3934;3043.1115;1845.3493
2286800.0;3035.0136;1845.3323;3041.2496;1844.5989;3039.1046;1847.2512;3039.1901;1844.5055;3035.9758;1844.9154;2874.8947;1827.4832;3032.5466;1848.1843;3036.3216;1843.8637;3040.6923;1842.3934;3043.1115;1845.3493
2286820.0;3034.6212;1847.5945;3041.1453;1847.0706;3038.829;1849.6592;3038.9828;1846.8368;3035.7747;1847.2551;2874.9249;1827.4924;3032.3748;1850.2773;3036.097;1846.2653;3040.5896;1844.789;3043.1928;1847.7564
2286820.0;3034.6212;1847.5945;3041.1453;1847.0706;3038.829;1849.6592;3038.9828;1846.8368;3035.7747;1847.2551;2874.9249;1827.4924;3032.3748;1850.2773;3036.097;1846.2653;3040.5896;1844.789;3043.1928;1847.7564
2286840.0;3034.0759;1849.8404;3040.8622;1849.5132;3038.4003;1852.0336;3038.6269;1849.1786;3035.4547;1849.5764;2874.941;1827.4832;3032.0354;1852.3444;3035.7221;1848.6509;3040.3256;1847.183;3043.1285;1850.1601
2286840.0;3034.0759;1849.8404;3040.8622;1849.5132;3038.4003;1852.0336;3038.6269;1849.1786;3035.4547;1849.5764;2874.941;1827.4832;3032.0354;1852.3444;3035.7221;1848.6509;3040.3256;1847.183;3043.1285;1850.1601
2286860.0;3033.3826;1852.0572;3040.4039;1851.9164;3037.8173;1854.3667;3038.131;1851.5109;3034.9963;1851.8719;2874.9483;1827.4595;3031.5253;1854.382;3035.1923;1851.0053;3039.9025;1849.5631;3042.9209;1852.5563
2286860.0;3033.3826;1852.0572;3040.4039;1851.9164;3037.8173;1854.3667;3038.131;1851.5109;3034.9963;1851.8719;2874.9483;1827.4595;3031.5253;1854.382;3035.1923;1851.0053;3039.9025;1849.5631;3042.9209;1852.5563
2286880.0;3032.5492;1854.2306;3039.7773;1854.2786;3037.0772;1856.65;3037.4994;1853.8155;3034.383;1854.132;2874.9515;1827.4311;3030.8435;1856.3835;3034.4987;1853.3091;3039.3211;1851.9153;3042.5688;1854.9365
2286880.0;3032.5492;1854.2306;3039.7773;1854.2786;3037.0772;1856.65;3037.4994;1853.8155;3034.383;1854.132;2874.9515;1827.4311;3030.8435;1856.3835;3034.4987;1853.3091;3039.3211;1851.9153;3042.5688;1854.9365
2286900.0;3031.5833;1856.3518;3038.9936;1856.6013;3036.1768;1858.8704;3036.7305;1856.0724;3033.6042;1856.3439;2874.9545;1827.4072;3029.9904;1858.3387;3033.6316;1855.5428;3038.5795;1854.2246;3042.0618;1857.287
2286900.0;3031.5833;1856.3518;3038.9936;1856.6013;3036.1768;1858.8704;3036.7305;1856.0724;3033.6042;1856.3439;2874.9545;1827.4072;3029.9904;1858.3387;3033.6316;1855.5428;3038.5795;1854.2246;3042.0618;1857.287
2286920.0;3030.4911;1858.419;3038.0619;1858.8823;3035.112;1861.0097;3035.8189;1858.2601;3032.656;1858.4929;2874.9604;1827.3919;3028.9681;1860.2373;3032.5874;1857.6938;3037.6742;1856.4782;3041.3792;1859.591
2286920.0;3030.4911;1858.419;3038.0619;1858.8823;3035.112;1861.0097;3035.8189;1858.2601;3032.656;1858.4929;2874.9604;1827.3919;3028.9681;1860.2373;3032.5874;1857.6938;3037.6742;1856.4782;3041.3792;1859.591
2286940.0;3029.2788;1860.4331;3036.9864;1861.1146;3033.8795;1863.0506;3034.7561;1860.3587;3031.5385;1860.5635;2874.972;1827.3843;3027.7827;1862.0716;3031.3722;1859.7593;3036.6;1858.6688;3040.4987;1861.8316
2286940.0;3029.2788;1860.4331;3036.9864;1861.1146;3033.8795;1863.0506;3034.7561;1860.3587;3031.5385;1860.5635;2874.972;1827.3843;3027.7827;1862.0716;3031.3722;1859.7593;3036.6;1858.6688;3040.4987;1861.8316
2286960.0;3027.9516;1862.3914;3035.7634;1863.2887;3032.4779;1864.982;3033.5326;1862.354;3030.254;1862.5424;2874.9907;1827.3813;3026.4439;1863.8353;3030.0009;1861.742;3035.3547;1860.7956;3039.4052;1863.9938
2286960.0;3027.9516;1862.3914;3035.7634;1863.2887;3032.4779;1864.982;3033.5326;1862.354;3030.254;1862.5424;2874.9907;1827.3813;3026.4439;1863.8353;3030.0009;1861.742;3035.3547;1860.7956;3039.4052;1863.9938
2286980.0;3026.51;1864.2832;3034.3846;1865.395;3030.9102;1866.7987;3032.1372;1864.236;3028.8079;1864.4169;2875.0144;1827.3801;3024.9646;1865.5201;3028.4888;1863.6408;3033.9411;1862.8611;3038.0974;1866.0654
2286980.0;3026.51;1864.2832;3034.3846;1865.395;3030.9102;1866.7987;3032.1372;1864.236;3028.8079;1864.4169;2875.0144;1827.3801;3024.9646;1865.5201;3028.4888;1863.6408;3033.9411;1862.8611;3038.0974;1866.0654
2287000.0;3024.9481;1866.0893;3032.8421;1867.4225;3029.1832;1868.4978;3030.56;1865.9963;3027.209;1866.1757;2875.0386;1827.3789;3023.3582;1867.1139;3026.8456;1865.4444;3032.3676;1864.8659;3036.5845;1868.0382
2287000.0;3024.9481;1866.0893;3032.8421;1867.4225;3029.1832;1868.4978;3030.56;1865.9963;3027.209;1866.1757;2875.0386;1827.3789;3023.3582;1867.1139;3026.8456;1865.4444;3032.3676;1864.8659;3036.5845;1868.0382
2287020.0;3023.2579;1867.7857;3031.1346;1869.3595;3027.3085;1870.0753;3028.7957;1867.6242;3025.4685;1867.8077;2875.0594;1827.3756;3021.6375;1868.6052;3025.0734;1867.1341;3030.6419;1866.8032;3034.8823;1869.9095
2287020.0;3023.2579;1867.7857;3031.1346;1869.3595;3027.3085;1870.0753;3028.7957;1867.6242;3025.4685;1867.8077;2875.0594;1827.3756;3021.6375;1868.6052;3025.0734;1867.1341;3030.6419;1866.8032;3034.8823;1869.9095
2287040.0;3021.4358;1869.35;3029.2698;1871.1964;3025.3014;1871.5267;3026.8477;1869.1072;3023.599;1869.3021;2875.0761;1827.3671;3019.8131;1869.9871;3023.1724;1868.6938;3028.7679;1868.6573;3033.0093;1871.6843
2287040.0;3021.4358;1869.35;3029.2698;1871.1964;3025.3014;1871.5267;3026.8477;1869.1072;3023.599;1869.3021;2875.0761;1827.3671;3019.8131;1869.9871;3023.1724;1868.6938;3028.7679;1868.6573;3033.0093;1871.6843
2287060.0;3019.4872;1870.7672;3027.2617;1872.9294;3023.1802;1872.8503;3024.7302;1870.4313;3021.6134;1870.6488;2875.0913;1827.3499;3017.8941;1871.2591;3021.1459;1870.1159;3026.7478;1870.4074;3030.9872;1873.3736
2287060.0;3019.4872;1870.7672;3027.2617;1872.9294;3023.1802;1872.8503;3024.7302;1870.4313;3021.6134;1870.6488;2875.0913;1827.3499;3017.8941;1871.2591;3021.1459;1870.1159;3026.7478;1870.4074;3030.9872;1873.3736
2287080.0;3017.4237;1872.03;3025.1259;1874.5597;3020.9633;1874.0489;3022.4669;1871.5845;3019.5266;1871.8409;2875.1065;1827.3223;3015.8885;1872.4237;3019.0038;1871.4022;3024.5883;1872.0337;3028.839;1874.9887
2287080.0;3017.4237;1872.03;3025.1259;1874.5597;3020.9633;1874.0489;3022.4669;1871.5845;3019.5266;1871.8409;2875.1065;1827.3223;3015.8885;1872.4237;3019.0038;1871.4022;3024.5883;1872.0337;3028.839;1874.9887
2287100.0;3015.2595;1873.1382;3022.8776;1876.0899;3018.6686;1875.1298;3020.0877;1872.562;3017.3552;1872.8766;2875.1191;1827.2873;3013.8046;1873.4827;3016.7605;1872.5557;3022.3028;1873.5247;3026.587;1876.5359
2287100.0;3015.2595;1873.1382;3022.8776;1876.0899;3018.6686;1875.1298;3020.0877;1872.562;3017.3552;1872.8766;2875.1191;1827.2873;3013.8046;1873.4827;3016.7605;1872.5557;3022.3028;1873.5247;3026.587;1876.5359
2287120.0;3013.0079;1874.0962;3020.5302;1877.5196;3016.3129;1876.102;3017.625;1873.3692;3015.1168;1873.7613;2875.1241;1827.2515;3011.6503;1874.434;3014.4318;1873.5747;3019.9115;1874.8805;3024.2481;1878.0114
2287120.0;3013.0079;1874.0962;3020.5302;1877.5196;3016.3129;1876.102;3017.625;1873.3692;3015.1168;1873.7613;2875.1241;1827.2515;3011.6503;1874.434;3014.4318;1873.5747;3019.9115;1874.8805;3024.2481;1878.0114
2287140.0;3010.6818;1874.9096;3018.097;1878.8424;3013.9103;1876.9725;3015.1084;1874.0191;3012.8266;1874.5042;2875.1191;1827.2206;3009.4338;1875.2737;3012.0328;1874.4508;3017.4367;1876.1098;3021.8327;1879.4034
2287140.0;3010.6818;1874.9096;3018.097;1878.8424;3013.9103;1876.9725;3015.1084;1874.0191;3012.8266;1874.5042;2875.1191;1827.2206;3009.4338;1875.2737;3012.0328;1874.4508;3017.4367;1876.1098;3021.8327;1879.4034
2287160.0;3008.2943;1875.5799;3015.5887;1880.047;3011.4691;1877.7431;3012.5617;1874.5286;3010.496;1875.1125;2875.1065;1827.1949;3007.1639;1875.9985;3009.5786;1875.1737;3014.8978;1877.2224;3019.345;1880.6938
2287160.0;3008.2943;1875.5799;3015.5887;1880.047;3011.4691;1877.7431;3012.5617;1874.5286;3010.496;1875.1125;2875.1065;1827.1949;3007.1639;1875.9985;3009.5786;1875.1737;3014.8978;1877.2224;3019.345;1880.6938
2287180.0;3005.8597;1876.1031;3013.0161;1881.1206;3008.993;1878.4076;3010.0015;1874.9139;3008.1322;1875.5851;2875.0912;1827.1691;3004.8506;1876.6072;3007.0863;1875.7345;3012.308;1878.2215;3016.7876;1881.8653
2287180.0;3005.8597;1876.1031;3013.0161;1881.1206;3008.993;1878.4076;3010.0015;1874.9139;3008.1322;1875.5851;2875.0912;1827.1691;3004.8506;1876.6072;3007.0863;1875.7345;3012.308;1878.2215;3016.7876;1881.8653
2287200.0;3003.393;1876.471;3010.3931;1882.0551;3006.4842;1878.9529;3007.4391;1875.1859;3005.7417;1875.9118;2875.0753;1827.1383;3002.5041;1877.0967;3004.5743;1876.1262;3009.6755;1879.1032;3014.166;1882.9047
2287200.0;3003.393;1876.471;3010.3931;1882.0551;3006.4842;1878.9529;3007.4391;1875.1859;3005.7417;1875.9118;2875.0753;1827.1383;3002.5041;1877.0967;3004.5743;1876.1262;3009.6755;1879.1032;3014.166;1882.9047
2287220.0;3000.9105;1876.6751;3007.7383;1882.8518;3003.9475;1879.3623;3004.8824;1875.3448;3003.3325;1876.0779;2875.0563;1827.1022;3000.1338;1877.4593;3002.0595;1876.34;3007.0093;1879.8609;3011.4916;1883.8056
2287220.0;3000.9105;1876.6751;3007.7383;1882.8518;3003.9475;1879.3623;3004.8824;1875.3448;3003.3325;1876.0779;2875.0563;1827.1022;3000.1338;1877.4593;3002.0595;1876.34;3007.0093;1879.8609;3011.4916;1883.8056
2287240.0;2998.4293;1876.7059;3005.0692;1883.5171;3001.3892;1879.621;3002.338;1875.3812;3000.9163;1876.0722;2875.0298;1827.066;2997.7465;1877.6811;2999.5558;1876.3644;3004.3234;1880.4901;3008.7797;1884.562
2287240.0;2998.4293;1876.7059;3005.0692;1883.5171;3001.3892;1879.621;3002.338;1875.3812;3000.9163;1876.0722;2875.0298;1827.066;2997.7465;1877.6811;2999.5558;1876.3644;3004.3234;1880.4901;3008.7797;1884.562
2287260.0;2995.9671;1876.5538;3002.3976;1884.0532;2998.8161;1879.7183;2999.8114;1875.2817;2998.5078;1875.891;2874.9937;1827.0348;2995.3476;1877.7461;2997.0751;1876.1866;3001.6346;1880.9863;3006.0469;1885.165
2287260.0;2995.9671;1876.5538;3002.3976;1884.0532;2998.8161;1879.7183;2999.8114;1875.2817;2998.5078;1875.891;2874.9937;1827.0348;2995.3476;1877.7461;2997.0751;1876.1866;3001.6346;1880.9863;3006.0469;1885.165
2287280.0;2993.5408;1876.2105;2999.7299;1884.4487;2996.2354;1879.647;2997.3097;1875.0374;2996.1213;1875.5396;2874.9507;1827.0083;2992.944;1877.6391;2994.6296;1875.7992;2998.9562;1881.3409;3003.3072;1885.6005
2287280.0;2993.5408;1876.2105;2999.7299;1884.4487;2996.2354;1879.647;2997.3097;1875.0374;2996.1213;1875.5396;2874.9507;1827.0083;2992.944;1877.6391;2994.6296;1875.7992;2998.9562;1881.3409;3003.3072;1885.6005
2287300.0;2991.1642;1875.6733;2997.0719;1884.6809;2993.6573;1879.3997;2994.844;1874.6437;2993.7677;1875.0288;2874.9062;1826.9806;2990.5462;1877.3487;2992.2317;1875.2036;2996.295;1881.5374;3000.5692;1885.8508
2287300.0;2991.1642;1875.6733;2997.0719;1884.6809;2993.6573;1879.3997;2994.844;1874.6437;2993.7677;1875.0288;2874.9062;1826.9806;2990.5462;1877.3487;2992.2317;1875.2036;2996.295;1881.5374;3000.5692;1885.8508
2287320.0;2988.846;1874.9454;2994.43;1884.7255;2991.0949;1878.9682;2992.43;1874.0963;2991.4525;1874.3702;2874.8652;1826.946;2988.1679;1876.865;2989.8928;1874.4127;2993.653;1881.5552;2997.8362;1885.8966
2287320.0;2988.846;1874.9454;2994.43;1884.7255;2991.0949;1878.9682;2992.43;1874.0963;2991.4525;1874.3702;2874.8652;1826.946;2988.1679;1876.865;2989.8928;1874.4127;2993.653;1881.5552;2997.8362;1885.8966
2287340.0;2986.5905;1874.0338;2991.8096;1884.5681;2988.5612;1878.3455;2990.0852;1873.386;2989.1787;1873.5691;2874.829;1826.9033;2985.8256;1876.1816;2987.6226;1873.4468;2991.0328;1881.3751;2995.1101;1885.7175
2287340.0;2986.5905;1874.0338;2991.8096;1884.5681;2988.5612;1878.3455;2990.0852;1873.386;2989.1787;1873.5691;2874.829;1826.9033;2985.8256;1876.1816;2987.6226;1873.4468;2991.0328;1881.3751;2995.1101;1885.7175
2287360.0;2984.402;1872.9461;2989.2141;1884.2024;2986.068;1877.5288;2987.8252;1872.5018;2986.9517;1872.6194;2874.7957;1826.8563;2983.5379;1875.2963;2985.4294;1872.3284;2988.4416;1880.9853;2992.3973;1885.2948
2287360.0;2984.402;1872.9461;2989.2141;1884.2024;2986.068;1877.5288;2987.8252;1872.5018;2986.9517;1872.6194;2874.7957;1826.8563;2983.5379;1875.2963;2985.4294;1872.3284;2988.4416;1880.9853;2992.3973;1885.2948
2287380.0;2982.2884;1871.6899;2986.6479;1883.6227;2983.6262;1876.5205;2985.6617;1871.4356;2984.7845;1871.5056;2874.7635;1826.8088;2981.3239;1874.2143;2983.3218;1871.0744;2985.8917;1880.3826;2989.7154;1884.6143
2287380.0;2982.2884;1871.6899;2986.6479;1883.6227;2983.6262;1876.5205;2985.6617;1871.4356;2984.7845;1871.5056;2874.7635;1826.8088;2981.3239;1874.2143;2983.3218;1871.0744;2985.8917;1880.3826;2989.7154;1884.6143
2287400.0;2980.2612;1870.2713;2984.1212;1882.8163;2981.2502;1875.3274;2983.6022;1870.1858;2982.6998;1870.212;2874.7318;1826.7623;2979.201;1872.947;2981.308;1869.6934;2983.3973;1879.5712;2987.0909;1883.6706
2287400.0;2980.2612;1870.2713;2984.1212;1882.8163;2981.2502;1875.3274;2983.6022;1870.1858;2982.6998;1870.212;2874.7318;1826.7623;2979.201;1872.947;2981.308;1869.6934;2983.3973;1879.5712;2987.0909;1883.6706
2287420.0;2978.3315;1868.6978;2981.6515;1881.7675;2978.9563;1873.9592;2981.651;1868.7564;2980.7253;1868.7331;2874.7007;1826.7183;2977.1826;1871.5079;2979.3975;1868.1875;2980.9728;1878.5577;2984.5526;1882.47
2287420.0;2978.3315;1868.6978;2981.6515;1881.7675;2978.9563;1873.9592;2981.651;1868.7564;2980.7253;1868.7331;2874.7007;1826.7183;2977.1826;1871.5079;2979.3975;1868.1875;2980.9728;1878.5577;2984.5526;1882.47
2287440.0;2976.5068;1866.9802;2979.2607;1880.4667;2976.7592;1872.4257;2979.81;1867.1563;2978.8845;1867.0794;2874.6703;1826.6808;2975.2797;1869.9085;2977.6006;1866.56;2978.6313;1877.3463;2982.1248;1881.0274
2287440.0;2976.5068;1866.9802;2979.2607;1880.4667;2976.7592;1872.4257;2979.81;1867.1563;2978.8845;1867.0794;2874.6703;1826.6808;2975.2797;1869.9085;2977.6006;1866.56;2978.6313;1877.3463;2982.1248;1881.0274
2287460.0;2974.7902;1865.1353;2976.9709;1878.9184;2974.669;1870.7337;2978.0817;1865.4006;2977.188;1865.2733;2874.641;1826.6555;2973.5015;1868.16;2975.9277;1864.8178;2976.3882;1875.9364;2979.8258;1879.3607
2287460.0;2974.7902;1865.1353;2976.9709;1878.9184;2974.669;1870.7337;2978.0817;1865.4006;2977.188;1865.2733;2874.641;1826.6555;2973.5015;1868.16;2975.9277;1864.8178;2976.3882;1875.9364;2979.8258;1879.3607
2287480.0;2973.1829;1863.1829;2974.8011;1877.1415;2972.6932;1868.8873;2976.4707;1863.5112;2975.6327;1863.3411;2874.6151;1826.6465;2971.8567;1866.2764;2974.3869;1862.9702;2974.2631;1874.3254;2977.6696;1877.4864
2287480.0;2973.1829;1863.1829;2974.8011;1877.1415;2972.6932;1868.8873;2976.4707;1863.5112;2975.6327;1863.3411;2874.6151;1826.6465;2971.8567;1866.2764;2974.3869;1862.9702;2974.2631;1874.3254;2977.6696;1877.4864
2287500.0;2971.6858;1861.1413;2972.7656;1875.1661;2970.8406;1866.8902;2974.9837;1861.5106;2974.2109;1861.3046;2874.5958;1826.6552;2970.3525;1864.2756;2972.9822;1861.022;2972.2775;1872.5135;2975.6681;1875.4215
2287500.0;2971.6858;1861.1413;2972.7656;1875.1661;2970.8406;1866.8902;2974.9837;1861.5106;2974.2109;1861.3046;2874.5958;1826.6552;2970.3525;1864.2756;2972.9822;1861.022;2972.2775;1872.5135;2975.6681;1875.4215
2287520.0;2970.3008;1859.0216;2970.8735;1873.0283;2969.1237;1864.7483;2973.6262;1859.4158;2972.9171;1859.1773;2874.584;1826.6795;2968.9948;1862.1751;2971.7124;1858.9704;2970.4501;1870.5082;2973.8302;1873.1867
2287520.0;2970.3008;1859.0216;2970.8735;1873.0283;2969.1237;1864.7483;2973.6262;1859.4158;2972.9171;1859.1773;2874.584;1826.6795;2968.9948;1862.1751;2971.7124;1858.9704;2970.4501;1870.5082;2973.8302;1873.1867
2287540.0;2969.0307;1856.8276;2969.1283;1870.7661;2967.5556;1862.47;2972.4009;1857.2359;2971.7475;1856.9666;2874.5781;1826.7131;2967.7874;1859.9867;2970.5724;1856.81;2968.7932;1868.3239;2972.1616;1870.8072
2287540.0;2969.0307;1856.8276;2969.1283;1870.7661;2967.5556;1862.47;2972.4009;1857.2359;2971.7475;1856.9666;2874.5781;1826.7131;2967.7874;1859.9867;2970.5724;1856.81;2968.7932;1868.3239;2972.1616;1870.8072
2287560.0;2967.8814;1854.5604;2967.5287;1868.4107;2966.1485;1860.0672;2971.3089;1854.9768;2970.6952;1854.6816;2874.5752;1826.7467;2966.7306;1857.7167;2969.554;1854.5421;2967.3096;1865.9798;2970.6644;1868.3117
2287560.0;2967.8814;1854.5604;2967.5287;1868.4107;2966.1485;1860.0672;2971.3089;1854.9768;2970.6952;1854.6816;2874.5752;1826.7467;2966.7306;1857.7167;2969.554;1854.5421;2967.3096;1865.9798;2970.6644;1868.3117
