Time(sentisec);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m);X_M(m);Y_M(m)
5434200.0;3009.6485;1861.7872;2997.9325;1854.2246;3005.5234;1857.7396;2998.5031;1854.2376;3005.5146;1850.7518;2998.8432;1852.1932;2985.006;1869.7487;3000.6594;1851.5051;2999.8292;1850.0533
5434220.0;3009.6393;1861.8156;2997.8801;1854.2307;3005.5296;1857.7444;2998.4644;1854.2326;3005.4557;1850.7518;2998.85;1852.1948;2985.0019;1869.7614;3000.6524;1851.4072;2999.6744;1850.1514
5434240.0;3009.63;1861.8439;2997.8396;1854.2372;3005.5358;1857.7491;2998.4197;1854.2309;3005.4079;1850.7675;2998.8568;1852.1963;2984.9978;1869.7741;3000.7104;1851.2867;2999.5081;1850.2612
5434260.0;3009.6207;1861.8723;2997.8164;1854.2496;3005.5419;1857.7538;2998.371;1854.2305;3005.3605;1850.7954;2998.8636;1852.1979;2984.9936;1869.7869;3000.8109;1851.1545;2999.3466;1850.3612
5434280.0;3009.6115;1861.9007;2997.8127;1854.272;3005.5481;1857.7586;2998.3224;1854.2301;3005.3044;1850.8283;2998.8705;1852.1995;2984.9895;1869.7996;3000.9307;1851.0188;2999.1957;1850.4422
5434300.0;3009.6022;1861.9291;2997.8256;1854.3047;3005.5543;1857.7633;2998.2769;1854.2287;3005.2362;1850.8577;2998.8773;1852.201;2984.9854;1869.8124;3001.0516;1850.8833;2999.0573;1850.5066
5434320.0;3009.5929;1861.9575;2997.847;1854.3417;3005.5605;1857.7681;2998.2362;1854.2242;3005.1591;1850.8779;2998.8841;1852.2026;2984.9813;1869.8251;3001.1619;1850.7512;2998.9282;1850.5733
5434340.0;3009.5837;1861.9859;2997.868;1854.3739;3005.5666;1857.7728;2998.2019;1854.2134;3005.0817;1850.8891;2998.8909;1852.2041;2984.9771;1869.8378;3001.256;1850.627;2998.801;1850.674
5434360.0;3009.5744;1862.0143;2997.8829;1854.3947;3005.5728;1857.7775;2998.1764;1854.1928;3005.0146;1850.8953;2998.8977;1852.2057;2984.973;1869.8506;3001.3334;1850.5136;2998.6662;1850.8381
5434380.0;3009.5652;1862.0426;2997.8913;1854.4017;3005.579;1857.7823;2998.1613;1854.1617;3004.9637;1850.9017;2998.9045;1852.2073;2984.9689;1869.8633;3001.3966;1850.4112;2998.5223;1851.0669
5434400.0;3009.5559;1862.071;2997.8958;1854.3947;3005.5852;1857.787;2998.1562;1854.123;3004.9268;1850.9141;2998.9113;1852.2088;2984.9648;1869.876;3001.45;1850.318;2998.3792;1851.3231
5434420.0;3009.5466;1862.0994;2997.9006;1854.3739;3005.5913;1857.7918;2998.161;1854.0798;3004.8954;1850.9366;2998.9182;1852.2104;2984.9607;1869.8888;3001.4984;1850.2315;2998.2492;1851.5555
5434440.0;3009.5374;1862.1278;2997.9101;1854.3417;3005.5975;1857.7965;2998.1753;1854.0316;3004.8612;1850.9692;2998.925;1852.2119;2984.9565;1869.9015;3001.5454;1850.1483;2998.1355;1851.7346
5434460.0;3009.5281;1862.1562;2997.9287;1854.3047;3005.6037;1857.8012;2998.1983;1853.9746;3004.8226;1851.0062;2998.9318;1852.2135;2984.9524;1869.9143;3001.5951;1850.0649;2998.0359;1851.8614
5434480.0;3009.5188;1862.1846;2997.9592;1854.272;3005.6099;1857.806;2998.227;1853.9067;3004.7849;1851.0393;2998.9386;1852.215;2984.9483;1869.927;3001.6511;1849.9821;2997.9534;1851.9472
5434500.0;3009.5096;1862.213;2998.0002;1854.2496;3005.616;1857.8107;2998.2586;1853.8313;3004.755;1851.0636;2998.9454;1852.2166;2984.9442;1869.9397;3001.714;1849.9056;2997.8975;1851.9978
5434520.0;3009.5003;1862.2413;2998.047;1854.2376;3005.6222;1857.8155;2998.2938;1853.7543;3004.734;1851.0806;2998.9522;1852.2182;2984.94;1869.9525;3001.7797;1849.8416;2997.876;1852.0147
5434540.0;3009.4911;1862.2697;2998.0931;1854.2326;3005.6284;1857.8202;2998.3366;1853.679;3004.7124;1851.0975;2998.959;1852.2197;2984.9359;1869.9652;3001.8379;1849.7919;2997.8907;1852.0008
5434560.0;3009.4818;1862.2981;2998.1341;1854.2309;3005.6346;1857.8249;2998.3921;1853.6043;3004.6752;1851.1201;2998.9658;1852.2213;2984.9318;1869.9779;3001.8759;1849.7569;2997.9392;1851.9607
5434580.0;3009.4725;1862.3265;2998.1688;1854.2305;3005.6407;1857.8297;2998.4618;1853.5268;3004.6117;1851.1483;2998.9727;1852.2228;2984.9277;1869.9907;3001.8846;1849.7411;2998.0229;1851.8923
5434600.0;3009.4633;1862.3549;2998.1998;1854.2305;3005.6469;1857.8344;2998.5433;1853.4452;3004.5218;1851.1757;2998.9795;1852.2244;2984.9235;1870.0034;3001.8629;1849.7521;2998.1408;1851.7919
5434620.0;3009.454;1862.3833;2998.2319;1854.2305;3005.6531;1857.8392;2998.6302;1853.3602;3004.4131;1851.1949;2998.9863;1852.2259;2984.9194;1870.0162;3001.8189;1849.7933;2998.2834;1851.6606
5434640.0;3009.4447;1862.4117;2998.27;1854.2305;3005.6593;1857.8439;2998.7159;1853.2733;3004.2945;1851.2016;2998.9931;1852.2275;2984.9153;1870.0289;3001.7648;1849.8613;2998.4302;1851.5119
5434660.0;3009.4355;1862.4401;2998.3169;1854.2305;3005.6654;1857.8486;2998.7974;1853.1864;3004.1723;1851.1949;2998.9999;1852.2291;2984.9112;1870.0416;3001.7087;1849.9497;2998.557;1851.3704
5434680.0;3009.4262;1862.4684;2998.3724;1854.2305;3005.6716;1857.8534;2998.8776;1853.1015;3004.0516;1851.1762;2999.0067;1852.2306;2984.907;1870.0544;3001.6525;1850.0538;2998.6458;1851.2631
5434700.0;3009.417;1862.4968;2998.4351;1854.2305;3005.6778;1857.8581;2998.9622;1853.0186;3003.9387;1851.1505;2999.0135;1852.2322;2984.9029;1870.0671;3001.5931;1850.17;2998.6904;1851.2066
5434720.0;3009.4077;1862.5252;2998.5046;1854.2301;3005.684;1857.8629;2999.0564;1852.9343;3003.842;1851.1278;2999.0204;1852.2337;2984.8988;1870.0798;3001.5283;1850.2952;2998.695;1851.2012
5434740.0;3009.3984;1862.5536;2998.5806;1854.2287;3005.6901;1857.8676;2999.1598;1852.8432;3003.771;1851.1183;2999.0272;1852.2353;2984.8947;1870.0926;3001.4609;1850.4264;2998.6676;1851.2341
5434760.0;3009.3892;1862.582;2998.6596;1854.2242;3005.6963;1857.8723;2999.2679;1852.7438;3003.7335;1851.126;2999.034;1852.2369;2984.8905;1870.1053;3001.396;1850.5612;2998.613;1851.2895
5434780.0;3009.3799;1862.6104;2998.7316;1854.2134;3005.7025;1857.8771;2999.3745;1852.6398;3003.7335;1851.1455;2999.0408;1852.2384;2984.8864;1870.1181;3001.3374;1850.6968;2998.529;1851.357
5434800.0;3009.3706;1862.6388;2998.7827;1854.1932;3005.7087;1857.8818;2999.4768;1852.5376;3003.771;1851.1652;2999.0476;1852.24;2984.8823;1870.1308;3001.2847;1850.8296;2998.4109;1851.4324
5434820.0;3009.3614;1862.6671;2998.8031;1854.1634;3005.7148;1857.8866;2999.5769;1852.4399;3003.8423;1851.1784;2999.0544;1852.2415;2984.8782;1870.1435;3001.2349;1850.958;2998.2573;1851.514
5434840.0;3009.3521;1862.6955;2998.7963;1854.1284;3005.721;1857.8913;2999.68;1852.3455;3003.9401;1851.1887;2999.0612;1852.2431;2984.874;1870.1563;3001.1859;1851.0806;2998.073;1851.6012
5434860.0;3009.3429;1862.7239;2998.779;1854.094;3005.7272;1857.896;2999.7891;1852.2514;3004.0561;1851.2069;2999.068;1852.2446;2984.8699;1870.169;3001.1402;1851.1938;2997.868;1851.6952
5434880.0;3009.3336;1862.7523;2998.7698;1854.0618;3005.7334;1857.9008;2999.903;1852.1563;3004.1841;1851.2408;2999.0749;1852.2462;2984.8658;1870.1817;3001.1036;1851.2918;2997.6575;1851.8
5434900.0;3009.3243;1862.7807;2998.7762;1854.0281;3005.7395;1857.9055;3000.0167;1852.0604;3004.3198;1851.2892;2999.0817;1852.2478;2984.8617;1870.1945;3001.0802;1851.3688;2997.4618;1851.9206
5434920.0;3009.3151;1862.8091;2998.7936;1853.9892;3005.7457;1857.9103;3000.1248;1851.9649;3004.4586;1851.346;2999.0885;1852.2493;2984.8576;1870.2072;3001.0685;1851.4246;2997.3044;1852.0596
5434940.0;3009.3058;1862.8375;2998.8154;1853.9452;3005.7519;1857.915;3000.2242;1851.8705;3004.5945;1851.4056;2999.0953;1852.2509;2984.8534;1870.22;3001.0622;1851.4654;2997.2037;1852.2134
5434960.0;3009.2965;1862.8658;2998.8405;1853.899;3005.7581;1857.9198;3000.3156;1851.7774;3004.7236;1851.4652;2999.1021;1852.2524;2984.8493;1870.2327;3001.0556;1851.5018;2997.164;1852.3731
5434980.0;3009.2873;1862.8942;2998.8714;1853.8518;3005.7643;1857.9245;3000.4012;1851.6847;3004.8489;1851.5242;2999.1089;1852.254;2984.8452;1870.2454;3001.0476;1851.5433;2997.1733;1852.5291
5435000.0;3009.278;1862.9226;2998.9104;1853.8039;3005.7704;1857.9292;3000.4835;1851.5893;3004.9799;1851.5836;2999.1157;1852.2555;2984.8411;1870.2582;3001.04;1851.5957;2997.2098;1852.6765
5435020.0;3009.2688;1862.951;2998.9578;1853.7582;3005.7766;1857.934;3000.5653;1851.486;3005.1257;1851.6459;2999.1225;1852.2571;2984.8369;1870.2709;3001.0339;1851.6617;2997.2529;1852.8171
5435040.0;3009.2595;1862.9794;2999.0104;1853.7203;3005.7828;1857.9387;3000.6502;1851.3687;3005.2899;1851.7142;2999.1294;1852.2587;2984.8328;1870.2836;3001.0268;1851.7429;2997.2887;1852.9565
5435060.0;3009.2502;1863.0078;2999.0618;1853.6935;3005.789;1857.9435;3000.7416;1851.2349;3005.4721;1851.7907;2999.1362;1852.2602;2984.8287;1870.2964;3001.0131;1851.8382;2997.3103;1853.098
5435080.0;3009.241;1863.0362;2999.106;1853.6749;3005.7951;1857.9482;3000.8406;1851.0892;3005.6722;1851.8754;2999.143;1852.2618;2984.8246;1870.3091;3000.9847;1851.9421;2997.3158;1853.2402
5435100.0;3009.2317;1863.0646;2999.1466;1853.656;3005.8013;1857.9529;3000.9479;1850.9403;3005.8928;1851.966;2999.1498;1852.2633;2984.8204;1870.3219;3000.9345;1852.047;2997.3093;1853.3767
5435120.0;3009.2224;1863.0929;2999.2011;1853.6272;3005.8075;1857.9577;3001.0647;1850.7946;3006.1351;1852.0586;2999.1566;1852.2649;2984.8163;1870.3346;3000.859;1852.1464;2997.2985;1853.4994
5435140.0;3009.2132;1863.1213;2999.2915;1853.5837;3005.8137;1857.9624;3001.1919;1850.6505;3006.3955;1852.1475;2999.1634;1852.2665;2984.8122;1870.3473;3000.7608;1852.2365;2997.2904;1853.6041
5435160.0;3009.2039;1863.1497;2999.4295;1853.5276;3005.8198;1857.9672;3001.3262;1850.5029;3006.6674;1852.2247;2999.1702;1852.268;2984.8081;1870.3601;3000.6459;1852.316;2997.2877;1853.693
5435180.0;3009.1947;1863.1781;2999.6098;1853.4682;3005.826;1857.9719;3001.4592;1850.3503;3006.945;1852.2798;2999.1771;1852.2696;2984.8039;1870.3728;3000.5205;1852.3857;2997.2893;1853.7715
5435200.0;3009.1854;1863.2065;2999.817;1853.4171;3005.8322;1857.9766;3001.5836;1850.1976;3007.2252;1852.3049;2999.1839;1852.2711;2984.7998;1870.3855;3000.3894;1852.4485;2997.2929;1853.845
5435220.0;3009.1761;1863.2349;3000.0345;1853.3797;3005.8384;1857.9814;3001.6982;1850.0503;3007.5045;1852.3006;2999.1907;1852.2727;2984.7957;1870.3983;3000.2576;1852.5076;2997.2975;1853.9169
5435240.0;3009.1669;1863.2633;3000.2488;1853.35;3005.8445;1857.9861;3001.8091;1849.9085;3007.7793;1852.2774;2999.1975;1852.2742;2984.7916;1870.411;3000.1303;1852.5649;2997.3023;1853.9882
5435260.0;3009.1576;1863.2916;3000.4482;1853.3136;3005.8507;1857.9909;3001.9225;1849.7685;3008.0475;1852.2502;2999.2043;1852.2758;2984.7874;1870.4238;3000.0114;1852.6194;2997.3071;1854.0595
5435280.0;3009.1483;1863.32;3000.6237;1853.2579;3005.8569;1857.9956;3002.0412;1849.6278;3008.3104;1852.2294;2999.2111;1852.2774;2984.7833;1870.4365;2999.9021;1852.6676;2997.3119;1854.1307
5435300.0;3009.1391;1863.3484;3000.7738;1853.1811;3005.8631;1858.0003;3002.1641;1849.486;3008.572;1852.2178;2999.2179;1852.2789;2984.7792;1870.4492;2999.8026;1852.7048;2997.3168;1854.202
5435320.0;3009.1298;1863.3768;3000.907;1853.089;3005.8692;1858.0051;3002.2891;1849.3416;3008.8352;1852.2128;2999.2247;1852.2805;2984.7751;1870.462;2999.7132;1852.7291;2997.3216;1854.2733
5435340.0;3009.1206;1863.4052;3001.0402;1852.9899;3005.8754;1858.0098;3002.4146;1849.1906;3009.0986;1852.2107;2999.2316;1852.282;2984.7709;1870.4747;2999.634;1852.7433;2997.3264;1854.3445
5435360.0;3009.1113;1863.4336;3001.1892;1852.8909;3005.8816;1858.0146;3002.5398;1849.0294;3009.3552;1852.2085;2999.2384;1852.2836;2984.7668;1870.4874;2999.5631;1852.7538;2997.3313;1854.4158
5435380.0;3009.102;1863.462;3001.3596;1852.7994;3005.8878;1858.0193;3002.6646;1848.858;3009.5975;1852.203;2999.2452;1852.2851;2984.7627;1870.5002;2999.4981;1852.7686;2997.3361;1854.4871
5435400.0;3009.0928;1863.4903;3001.5432;1852.7227;3005.8939;1858.024;3002.7896;1848.6803;3009.8232;1852.1898;2999.252;1852.2867;2984.7586;1870.5129;2999.4379;1852.7937;2997.3409;1854.5584
5435420.0;3009.0835;1863.5187;3001.7227;1852.6647;3005.9001;1858.0288;3002.9151;1848.5024;3010.0379;1852.1651;2999.2588;1852.2883;2984.7544;1870.5256;2999.3842;1852.8297;2997.3457;1854.6296
5435440.0;3009.0742;1863.5471;3001.8802;1852.6243;3005.9063;1858.0335;3003.041;1848.3305;3010.2517;1852.1291;2999.2656;1852.2898;2984.7503;1870.5384;2999.3403;1852.8704;2997.3506;1854.7009
5435460.0;3009.065;1863.5755;3002.0062;1852.5995;3005.9125;1858.0383;3003.1671;1848.1695;3010.4723;1852.0884;2999.2724;1852.2914;2984.7462;1870.5511;2999.3086;1852.9058;2997.3554;1854.7722
5435480.0;3009.0557;1863.6039;3002.1014;1852.5893;3005.9186;1858.043;3003.2928;1848.0196;3010.7015;1852.0525;2999.2792;1852.2929;2984.7421;1870.5639;2999.2887;1852.9287;2997.3602;1854.8434
5435500.0;3009.0465;1863.6323;3002.1723;1852.5903;3005.9248;1858.0477;3003.418;1847.8755;3010.9348;1852.0278;2999.2861;1852.2945;2984.738;1870.5766;2999.2761;1852.9364;2997.365;1854.9147
5435520.0;3009.0372;1863.6607;3002.2276;1852.5952;3005.931;1858.0525;3003.5431;1847.7318;3011.1657;1852.0142;2999.2929;1852.2961;2984.7338;1870.5893;2999.2643;1852.9287;2997.3701;1854.9867
5435540.0;3009.0279;1863.6891;3002.2764;1852.5935;3005.9372;1858.0572;3003.6692;1847.5855;3011.3898;1852.0071;2999.2997;1852.2976;2984.7297;1870.6021;2999.2477;1852.9058;2997.3754;1855.0602
5435560.0;3009.0187;1863.7174;3002.3325;1852.5763;3005.9433;1858.062;3003.7977;1847.4358;3011.6061;1852.0003;2999.3065;1852.2992;2984.7256;1870.6148;2999.2242;1852.8704;2997.3821;1855.1372
5435580.0;3009.0094;1863.7458;3002.4129;1852.5408;3005.9495;1858.0667;3003.9307;1847.2815;3011.8163;1851.9878;2999.3133;1852.3007;2984.7215;1870.6275;2999.1958;1852.8292;2997.3916;1855.2195
5435600.0;3009.0001;1863.7742;3002.5319;1852.4886;3005.9557;1858.0715;3004.0686;1847.122;3012.0218;1851.9654;2999.3201;1852.3023;2984.7173;1870.6403;2999.1655;1852.7917;2997.4072;1855.304
5435620.0;3008.9909;1863.8026;3002.691;1852.424;3005.9619;1858.0762;3004.208;1846.9621;3012.2241;1851.9323;2999.3269;1852.3038;2984.7132;1870.653;2999.1349;1852.762;2997.4355;1855.3777
5435640.0;3008.9816;1863.831;3002.8745;1852.3527;3005.968;1858.0809;3004.3416;1846.8117;3012.426;1851.8937;2999.3338;1852.3054;2984.7091;1870.6658;2999.1035;1852.7368;2997.4886;1855.4197
5435660.0;3008.9724;1863.8594;3003.0548;1852.2798;3005.9742;1858.0857;3004.4616;1846.6802;3012.6305;1851.856;2999.3406;1852.307;2984.705;1870.6785;2999.0717;1852.7088;2997.5805;1855.4127
5435680.0;3008.9631;1863.8878;3003.2079;1852.2075;3005.9804;1858.0904;3004.5636;1846.5721;3012.8366;1851.8212;2999.3474;1852.3085;2984.7008;1870.6912;2999.0403;1852.674;2997.718;1855.3534
5435700.0;3008.9538;1863.9161;3003.3251;1852.136;3005.9866;1858.0952;3004.6465;1846.4859;3013.0366;1851.7853;2999.3542;1852.3101;2984.6967;1870.704;2999.0097;1852.6351;2997.8928;1855.2505
5435720.0;3008.9446;1863.9445;3003.4127;1852.0664;3005.9927;1858.0999;3004.7097;1846.4177;3013.2177;1851.7431;2999.361;1852.3116;2984.6926;1870.7167;2998.9794;1852.5979;2998.0853;1855.1165
5435740.0;3008.9353;1863.9729;3003.4832;1852.0029;3005.9989;1858.1046;3004.7528;1846.3656;3013.3697;1851.6937;2999.3678;1852.3132;2984.6885;1870.7294;2998.951;1852.5643;2998.2757;1854.9611
5435760.0;3008.926;1864.0013;3003.5485;1851.9498;3006.0051;1858.1094;3004.7778;1846.3318;3013.493;1851.6408;2999.3746;1852.3147;2984.6843;1870.7422;2998.9278;1852.5304;2998.4516;1854.7942
5435780.0;3008.9168;1864.0297;3003.6176;1851.9078;3006.0113;1858.1141;3004.7899;1846.3195;3013.5991;1851.5904;2999.3814;1852.3163;2984.6802;1870.7549;2998.9123;1852.4906;2998.6078;1854.6264
5435800.0;3008.9075;1864.0581;3003.6953;1851.8751;3006.0174;1858.1189;3004.7954;1846.3296;3013.7043;1851.5496;2999.3883;1852.3179;2984.6761;1870.7677;2998.9045;1852.4419;2998.7434;1854.4688
5435820.0;3008.8983;1864.0865;3003.7805;1851.8495;3006.0236;1858.1236;3004.8002;1846.3572;3013.8189;1851.526;2999.3951;1852.3194;2984.672;1870.7804;2998.9022;1852.3837;2998.8601;1854.327
5435840.0;3008.889;1864.1148;3003.8689;1851.8286;3006.0298;1858.1283;3004.8089;1846.393;3013.9434;1851.5244;2999.4019;1852.321;2984.6678;1870.7931;2998.9045;1852.316;2998.9659;1854.1959
5435860.0;3008.8797;1864.1432;3003.9558;1851.8076;3006.036;1858.1331;3004.8253;1846.4263;3014.0725;1851.543;2999.4087;1852.3225;2984.6637;1870.8059;2998.9126;1852.2381;2999.0768;1854.0593
5435880.0;3008.8705;1864.1716;3004.04;1851.7799;3006.0421;1858.1378;3004.8514;1846.4518;3014.2013;1851.5734;2999.4155;1852.3241;2984.6596;1870.8186;2998.9289;1852.1514;2999.2137;1853.8936
5435900.0;3008.8612;1864.2;3004.1227;1851.7419;3006.0483;1858.1426;3004.8864;1846.4697;3014.3274;1851.6063;2999.4223;1852.3257;2984.6555;1870.8313;2998.9547;1852.059;2999.3923;1853.6795
5435920.0;3008.8519;1864.2284;3004.2086;1851.6951;3006.0545;1858.1473;3004.9286;1846.4825;3014.4489;1851.6386;2999.4291;1852.3272;2984.6513;1870.8441;2998.9889;1851.9645;2999.6139;1853.4118
5435940.0;3008.8427;1864.2568;3004.3012;1851.6468;3006.0607;1858.152;3004.9765;1846.4879;3014.5618;1851.6735;2999.436;1852.3288;2984.6472;1870.8568;2999.0299;1851.8705;2999.8651;1853.1025
5435960.0;3008.8334;1864.2852;3004.3968;1851.6057;3006.0668;1858.1568;3005.0292;1846.4785;3014.6591;1851.7156;2999.4428;1852.3303;2984.6431;1870.8696;2999.0767;1851.7779;3000.1278;1852.7756
5435980.0;3008.8242;1864.3136;3004.4805;1851.5806;3006.073;1858.1615;3005.085;1846.4472;3014.7341;1851.7661;2999.4496;1852.3319;2984.639;1870.8823;2999.1296;1851.6869;3000.3876;1852.4586
5436000.0;3008.8149;1864.3419;3004.5352;1851.5756;3006.0792;1858.1663;3005.1405;1846.3929;3014.7832;1851.8216;2999.4564;1852.3334;2984.6349;1870.895;2999.189;1851.5972;3000.6368;1852.1755
5436020.0;3008.8056;1864.3703;3004.5569;1851.5871;3006.0854;1858.171;3005.1918;1846.3223;3014.8082;1851.8767;2999.4632;1852.335;2984.6307;1870.9078;2999.2548;1851.5081;3000.8719;1851.9403
5436040.0;3008.7964;1864.3987;3004.56;1851.6053;3006.0915;1858.1757;3005.2342;1846.2451;3014.814;1851.9261;2999.47;1852.3366;2984.6266;1870.9205;2999.326;1851.4192;3001.0907;1851.754
5436060.0;3008.7871;1864.4271;3004.567;1851.621;3006.0977;1858.1805;3005.2648;1846.1694;3014.8073;1851.9656;2999.4768;1852.3381;2984.6225;1870.9332;2999.4001;1851.3315;3001.2928;1851.6081
5436080.0;3008.7778;1864.4555;3004.5923;1851.6303;3006.1039;1858.1852;3005.2831;1846.099;3014.7958;1851.9952;2999.4836;1852.3397;2984.6184;1870.946;2999.4728;1851.2488;3001.4795;1851.4932
5436100.0;3008.7686;1864.4839;3004.6352;1851.6341;3006.1101;1858.19;3005.2911;1846.0353;3014.7899;1852.0208;2999.4905;1852.3412;2984.6142;1870.9587;2999.5396;1851.1758;3001.6535;1851.4061
5436120.0;3008.7593;1864.5123;3004.6851;1851.6341;3006.1162;1858.1947;3005.2914;1845.9809;3014.7991;1852.0505;2999.4973;1852.3428;2984.6101;1870.9715;2999.5985;1851.1144;3001.8151;1851.3473
5436140.0;3008.7501;1864.5406;3004.7309;1851.6299;3006.1224;1858.1994;3005.2841;1845.9392;3014.8276;1852.0884;2999.5041;1852.3443;2984.606;1870.9842;2999.6521;1851.0619;3001.9592;1851.3166
5436160.0;3008.7408;1864.569;3004.7677;1851.6191;3006.1286;1858.2042;3005.2682;1845.9112;3014.8718;1852.1312;2999.5109;1852.3459;2984.6019;1870.9969;2999.7055;1851.0144;3002.074;1851.3105
5436180.0;3008.7315;1864.5974;3004.7981;1851.5989;3006.1348;1858.2089;3005.2427;1845.893;3014.9241;1852.1721;2999.5177;1852.3475;2984.5977;1871.0097;2999.7633;1850.9715;3002.144;1851.3232
5436200.0;3008.7223;1864.6258;3004.8295;1851.5691;3006.1409;1858.2137;3005.2092;1845.8767;3014.9767;1852.2088;2999.5245;1852.349;2984.5936;1871.0224;2999.8267;1850.937;3002.156;1851.3467
5436220.0;3008.713;1864.6542;3004.8677;1851.5342;3006.1471;1858.2184;3005.1696;1845.8563;3015.0246;1852.2445;2999.5313;1852.3506;2984.5895;1871.0351;2999.8915;1850.9138;3002.1044;1851.3705
5436240.0;3008.7037;1864.6826;3004.9135;1851.4998;3006.1533;1858.2231;3005.1253;1845.8318;3015.0674;1852.2822;2999.5381;1852.3521;2984.5854;1871.0479;2999.9519;1850.9003;3001.9938;1851.384
5436260.0;3008.6945;1864.711;3004.9632;1851.4676;3006.1595;1858.2279;3005.0766;1845.8107;3015.1096;1852.3194;2999.545;1852.3537;2984.5812;1871.0606;3000.0052;1850.8908;3001.8377;1851.3816
5436280.0;3008.6852;1864.7393;3005.0134;1851.4343;3006.1656;1858.2326;3005.0245;1845.802;3015.1559;1852.3475;2999.5518;1852.3553;2984.5771;1871.0734;3000.0566;1850.8783;3001.6528;1851.365
5436300.0;3008.676;1864.7677;3005.0627;1851.3972;3006.1718;1858.2374;3004.9703;1845.8119;3015.2053;1852.3579;2999.5586;1852.3568;2984.573;1871.0861;3000.1146;1850.8577;3001.4533;1851.3393
5436320.0;3008.6667;1864.7961;3005.1097;1851.3587;3006.178;1858.2421;3004.9137;1845.8418;3015.2491;1852.347;2999.5654;1852.3584;2984.5689;1871.0988;3000.1841;1850.8283;3001.248;1851.3093
5436340.0;3008.6574;1864.8245;3005.1537;1851.3252;3006.1842;1858.2469;3004.8522;1845.8899;3015.2746;1852.3172;2999.5722;1852.3599;2984.5647;1871.1116;3000.2605;1850.7946;3001.0408;1851.2778
5436360.0;3008.6482;1864.8529;3005.1977;1851.301;3006.1903;1858.2516;3004.7836;1845.9514;3015.2688;1852.2755;2999.579;1852.3615;2984.5606;1871.1243;3000.3336;1850.7636;3000.8331;1851.2459
5436380.0;3008.6389;1864.8813;3005.2463;1851.2835;3006.1965;1858.2563;3004.7091;1846.0192;3015.2161;1852.2297;2999.5858;1852.363;2984.5565;1871.137;3000.3944;1850.738;3000.6255;1851.2139
5436400.0;3008.6296;1864.9097;3005.301;1851.2653;3006.2027;1858.2611;3004.6333;1846.0862;3015.086;1852.1866;2999.5927;1852.3646;2984.5524;1871.1498;3000.4401;1850.714;3000.4178;1851.182
5436420.0;3008.6204;1864.9381;3005.3587;1851.239;3006.2089;1858.2658;3004.5625;1846.1477;3014.8164;1852.1598;2999.5995;1852.3662;2984.5482;1871.1625;3000.4744;1850.6832;3000.2102;1851.15
5436440.0;3008.6111;1864.9664;3005.4151;1851.2026;3006.215;1858.2706;3004.5038;1846.2008;3014.3142;1852.1759;2999.6063;1852.3677;2984.5441;1871.1752;3000.5032;1850.6409;3000.0025;1851.1181
5436460.0;3008.6019;1864.9948;3005.4701;1851.1615;3006.2212;1858.2753;3004.4617;1846.2443;3013.5022;1852.2672;2999.6131;1852.3693;2984.54;1871.188;3000.53;1850.5897;2999.7949;1851.0861
5436480.0;3008.5926;1865.0232;3005.5267;1851.124;3006.2274;1858.28;3004.4359;1846.2806;3012.3946;1852.4475;2999.6199;1852.3708;2984.5359;1871.2007;3000.5558;1850.5398;2999.5872;1851.0542
5436500.0;3008.5833;1865.0516;3005.5886;1851.0943;3006.2336;1858.2848;3004.421;1846.3155;3011.129;1852.6968;2999.6267;1852.3724;2984.5318;1871.2135;3000.5801;1850.5022;2999.3796;1851.0222
