Time(sentisec);X_B(m);Y_B(m);X_C(m);Y_C(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_L(m);Y_L(m);X_M(m);Y_M(m)
1652480.0;2947.5027;1809.9022;2945.9758;1805.9946;2950.3684;1814.4206;2944.2051;1811.4987;2941.3393;1812.0637;2949.652;1807.5156;2942.6452;1814.3259
1652500.0;2948.5501;1812.2788;2949.2904;1806.9608;2951.2457;1816.6326;2944.998;1813.9047;2942.2829;1814.7027;2952.6036;1808.8006;2943.3812;1816.802
1652520.0;2949.6459;1814.6079;2952.4007;1808.2736;2952.2356;1818.8005;2945.925;1816.2809;2943.3758;1817.2922;2955.3147;1810.3811;2944.2227;1819.2626
1652540.0;2950.7888;1816.9014;2955.2739;1809.9104;2953.3272;1820.9332;2946.9737;1818.6222;2944.6056;1819.8298;2957.7843;1812.2327;2945.1614;1821.6849
1652560.0;2951.9767;1819.1691;2957.8907;1811.8394;2954.5031;1823.0367;2948.1326;1820.9289;2945.9591;1822.3057;2960.0205;1814.326;2946.1952;1824.0543
1652580.0;2953.2032;1821.4189;2960.2444;1814.0232;2955.7416;1825.1151;2949.3893;1823.2019;2947.4212;1824.7079;2962.0341;1816.6282;2947.3248;1826.3697
1652600.0;2954.4612;1823.6606;2962.339;1816.4222;2957.0206;1827.1736;2950.7323;1825.4412;2948.9757;1827.0313;2963.8354;1819.1059;2948.5476;1828.6409
1652620.0;2955.7459;1825.9069;2964.1833;1818.9995;2958.3225;1829.219;2952.1499;1827.6472;2950.6044;1829.2827;2965.4315;1821.7299;2949.8534;1830.8801
1652640.0;2957.0561;1828.1712;2965.7888;1821.7229;2959.6358;1831.2574;2953.6292;1829.8237;2952.2884;1831.4772;2966.8297;1824.4769;2951.2249;1833.0943
1652660.0;2958.3926;1830.461;2967.1678;1824.564;2960.9569;1833.292;2955.1557;1831.9777;2954.0081;1833.631;2968.0399;1827.3272;2952.6419;1835.2839
1652680.0;2959.7536;1832.7704;2968.3349;1827.4941;2962.2889;1835.3213;2956.7152;1834.1157;2955.7453;1835.7558;2969.0794;1830.2599;2954.0832;1837.4473
1652700.0;2961.1337;1835.0757;2969.307;1830.4865;2963.6421;1837.3393;2958.2967;1836.2406;2957.4835;1837.8576;2969.9714;1833.2535;2955.5328;1839.5859
1652720.0;2962.5275;1837.343;2970.1036;1833.5192;2965.0323;1839.3377;2959.894;1838.3493;2959.207;1839.9408;2970.7409;1836.2897;2956.9829;1841.7015
1652740.0;2963.9363;1839.5435;2970.7428;1836.5786;2966.479;1841.3071;2961.5075;1840.4338;2960.9011;1842.0119;2971.4083;1839.357;2958.433;1843.7882
1652760.0;2965.3695;1841.6663;2971.2412;1839.6564;2968.0019;1843.2353;2963.1463;1842.4827;2962.5564;1844.0793;2971.987;1842.4501;2959.8861;1845.8326
1652780.0;2966.8439;1843.7161;2971.6149;1842.7454;2969.6178;1845.1052;2964.8286;1844.4844;2964.1725;1846.1486;2972.4844;1845.5653;2961.3479;1847.8247
1652800.0;2968.3828;1845.7001;2971.8813;1845.8367;2971.3365;1846.8966;2966.5768;1846.427;2965.7615;1848.2183;2972.9059;1848.6972;2962.8308;1849.7694
1652820.0;2970.0152;1847.6167;2972.0563;1848.9226;2973.1592;1848.5946;2968.4086;1848.2999;2967.3461;1850.2785;2973.2543;1851.8388;2964.3559;1851.6817
1652840.0;2971.7717;1849.456;2972.1507;1851.9997;2975.0802;1850.195;2970.3323;1850.0943;2968.9552;1852.3143;2973.5291;1854.9845;2965.949;1853.5725
1652860.0;2973.6791;1851.2053;2972.1674;1855.0691;2977.0949;1851.7007;2972.3473;1851.8043;2970.618;1854.3099;2973.7226;1858.1309;2967.6329;1855.4381
1652880.0;2975.7554;1852.8551;2972.1036;1858.1334;2979.2039;1853.1137;2974.4492;1853.4276;2972.3602;1856.2493;2973.8188;1861.2765;2969.4242;1857.2644
1652900.0;2978.0065;1854.4008;2971.9521;1861.194;2981.4118;1854.4308;2976.6342;1854.9665;2974.2012;1858.1162;2973.7922;1864.4181;2971.3336;1859.0371
1652920.0;2980.4207;1855.8428;2971.7037;1864.2503;2983.7194;1855.6482;2978.8996;1856.4265;2976.1542;1859.895;2973.613;1867.5472;2973.3659;1860.7499
1652940.0;2982.9702;1857.188;2971.3448;1867.2971;2986.1199;1856.767;2981.244;1857.8155;2978.2262;1861.5755;2973.2523;1870.6472;2975.5184;1862.4067
1652960.0;2985.6216;1858.4494;2970.8547;1870.3226;2988.5999;1857.794;2983.6664;1859.1391;2980.4202;1863.1547;2972.6882;1873.6946;2977.7801;1864.0187
1652980.0;2988.3533;1859.6397;2970.2055;1873.3051;2991.1453;1858.7369;2986.1662;1860.3968;2982.7354;1864.6358;2971.9082;1876.663;2980.1336;1865.5985
1653000.0;2991.1613;1860.7644;2969.3675;1876.2169;2993.7443;1859.6003;2988.7416;1861.5805;2985.1698;1866.0213;2970.9104;1879.5294;2982.5615;1867.1538
1653020.0;2994.0473;1861.8218;2968.319;1879.0293;2996.3887;1860.386;2991.388;1862.6781;2987.7215;1867.3108;2969.7032;1882.2796;2985.0531;1868.6833
1653040.0;2997.0043;1862.8101;2967.055;1881.72;2999.0741;1861.0982;2994.0993;1863.6789;2990.3901;1868.5035;2968.3057;1884.9103;2987.6087;1870.1772
1653060.0;3000.0133;1863.7338;2965.5874;1884.2752;3001.7998;1861.7465;2996.8702;1864.578;2993.1742;1869.6043;2966.7418;1887.427;2990.2358;1871.622
1653080.0;3003.0538;1864.6037;2963.9422;1886.6915;3004.5675;1862.3443;2999.6985;1865.376;2996.0681;1870.624;2965.0346;1889.8379;2992.9375;1873.0116
1653100.0;3006.1123;1865.4297;2962.1505;1888.9759;3007.3763;1862.9032;3002.5842;1866.0761;2999.0583;1871.5739;2963.1996;1892.1445;2995.7051;1874.3542
1653120.0;3009.1833;1866.2185;2960.2412;1891.1433;3010.22;1863.4288;3005.5257;1866.6824;3002.1267;1872.4577;2961.244;1894.3373;2998.5191;1875.6695
1653140.0;3012.2668;1866.9754;2958.2322;1893.2077;3013.0884;1863.9193;3008.5164;1867.2009;3005.2549;1873.2711;2959.1682;1896.3964;3001.3599;1876.9737
1653160.0;3015.365;1867.7086;2956.1294;1895.1749;3015.9724;1864.3655;3011.5458;1867.6385;3008.429;1874.0066;2956.9705;1898.299;3004.2154;1878.2678
1653180.0;3018.4786;1868.4243;2953.9293;1897.0377;3018.8676;1864.7509;3014.6029;1868.0023;3011.6408;1874.6601;2954.6491;1900.0232;3007.0821;1879.5381
1653200.0;3021.5997;1869.117;2951.6265;1898.7794;3021.7719;1865.0574;3017.6793;1868.2955;3014.886;1875.2299;2952.2033;1901.5516;3009.9609;1880.7679
1653220.0;3024.7133;1869.763;2949.216;1900.3746;3024.6833;1865.2757;3020.7692;1868.518;3018.1619;1875.7126;2949.6344;1902.8689;3012.8538;1881.9463
1653240.0;3027.8063;1870.3322;2946.6939;1901.7921;3027.5987;1865.4131;3023.868;1868.6676;3021.4659;1876.1002;2946.9464;1903.9579;3015.7631;1883.0672
1653260.0;3030.8811;1870.8035;2944.0585;1902.991;3030.5167;1865.4931;3026.9715;1868.742;3024.7924;1876.3832;2944.1484;1904.792;3018.6908;1884.1204
1653280.0;3033.9569;1871.1673;2941.3132;1903.9227;3033.4382;1865.5471;3030.0776;1868.7399;3028.1333;1876.5544;2941.2567;1905.3345;3021.6394;1885.0852
1653300.0;3037.0565;1871.4148;2938.4708;1904.5324;3036.3645;1865.6064;3033.1873;1868.6645;3031.4781;1876.6107;2938.2973;1905.5421;3024.6127;1885.9314
1653320.0;3040.187;1871.5331;2935.5556;1904.7673;3039.2937;1865.697;3036.3018;1868.5279;3034.8182;1876.5494;2935.3059;1905.3753;3027.6156;1886.6264
1653340.0;3043.3283;1871.509;2932.6049;1904.5854;3042.219;1865.8351;3039.4192;1868.3507;3038.1478;1876.3664;2932.3259;1904.8072;3030.6517;1887.1395
1653360.0;3046.4417;1871.3333;2929.6666;1903.9653;3045.1307;1866.0252;3042.5333;1868.1534;3041.4638;1876.0559;2929.4039;1903.8343;3033.7203;1887.4447
1653380.0;3049.4936;1870.9993;2926.7988;1902.9082;3048.0187;1866.2602;3045.6359;1867.9464;3044.764;1875.6133;2926.5838;1902.483;3036.8143;1887.5169
1653400.0;3052.4719;1870.5067;2924.0655;1901.4325;3050.8748;1866.5206;3048.7194;1867.7261;3048.0467;1875.0365;2923.9025;1900.8069;3039.921;1887.3308
1653420.0;3055.3872;1869.8669;2921.5354;1899.5625;3053.696;1866.7695;3051.7798;1867.4784;3051.3091;1874.3269;2921.385;1898.871;3043.0222;1886.86
1653440.0;3058.2588;1869.103;2919.2753;1897.3252;3056.4884;1866.9505;3054.8146;1867.1809;3054.5464;1873.487;2919.0454;1896.734;3046.0941;1886.0821
1653460.0;3061.1016;1868.2379;2917.344;1894.7542;3059.2645;1866.9971;3057.8205;1866.8061;3057.7519;1872.5184;2916.8903;1894.4373;3049.1067;1884.9853
1653480.0;3063.9196;1867.2877;2915.7839;1891.8981;3062.0327;1866.8551;3060.7885;1866.3197;3060.9172;1871.4177;2914.9277;1892.0126;3052.0259;1883.5764
1653500.0;3066.7075;1866.2583;2914.6183;1888.8187;3064.7858;1866.4962;3063.7038;1865.6829;3064.0339;1870.177;2913.1708;1889.4978;3054.8186;1881.8811
1653520.0;3069.4515;1865.1416;2913.8511;1885.582;3067.4985;1865.9104;3066.5478;1864.8561;3067.0905;1868.7867;2911.636;1886.9517;3057.4592;1879.9397
1653540.0;3072.1312;1863.9186;2913.4726;1882.2432;3070.1368;1865.0899;3069.3018;1863.8075;3070.0705;1867.2415;2910.3359;1884.443;3059.9317;1877.7969
1653560.0;3074.7204;1862.5693;2913.4664;1878.8396;3072.6703;1864.0234;3071.9482;1862.5206;3072.9516;1865.5399;2909.2818;1882.0135;3062.2311;1875.4926
1653580.0;3077.1932;1861.0851;2913.8129;1875.3891;3075.081;1862.7099;3074.4707;1860.9974;3075.7084;1863.6844;2908.4966;1879.6428;3064.36;1873.0541
1653600.0;3079.5266;1859.4667;2914.4842;1871.9;3077.3607;1861.1702;3076.8539;1859.2514;3078.3166;1861.6812;2908.0108;1877.259;3066.3247;1870.4973
1653620.0;3081.701;1857.7153;2915.4331;1868.3802;3079.4995;1859.4355;3079.0848;1857.3024;3080.7582;1859.5396;2907.8334;1874.7961;3068.1297;1867.8313
1653640.0;3083.6961;1855.83;2916.5854;1864.8433;3081.4796;1857.5329;3081.151;1855.174;3083.022;1857.2696;2907.9071;1872.254;3069.7768;1865.0686
1653660.0;3085.4926;1853.8161;2917.845;1861.304;3083.268;1855.467;3083.0401;1852.8944;3085.1008;1854.8799;2908.1019;1869.706;3071.2664;1862.2254
1653680.0;3087.074;1851.6881;2919.1071;1857.7725;3084.8192;1853.22;3084.7383;1850.4937;3086.9824;1852.3797;2908.26;1867.243;3072.5999;1859.3177
1653700.0;3088.4276;1849.4657;2920.2693;1854.2551;3086.0906;1850.7716;3086.232;1847.9985;3088.6476;1849.7825;2908.2573;1864.9078;3073.7787;1856.3545
1653720.0;3089.5485;1847.1713;2921.2374;1850.7598;3087.0685;1848.1382;3087.5078;1845.4281;3090.0726;1847.1064;2908.0256;1862.679;3074.8054;1853.3406
1653740.0;3090.4403;1844.8272;2921.927;1847.3058;3087.7834;1845.3918;3088.5541;1842.7975;3091.238;1844.3724;2907.534;1860.508;3075.6835;1850.2842
1653760.0;3091.1121;1842.4475;2922.2673;1843.9275;3088.2898;1842.6347;3089.3615;1840.123;3092.1337;1841.5984;2906.7626;1858.3645;3076.4178;1847.2031
1653780.0;3091.5676;1840.0291;2922.2088;1840.671;3088.6256;1839.9409;3089.9254;1837.4243;3092.7611;1838.7992;2905.6992;1856.2506;3077.0098;1844.1241
1653800.0;3091.8007;1837.5539;2921.7319;1837.5815;3088.7932;1837.3272;3090.2454;1834.7206;3093.1307;1835.9873;2904.3562;1854.1757;3077.4537;1841.0758
1653820.0;3091.8044;1835.0099;2920.8501;1834.6933;3088.7758;1834.7748;3090.3282;1832.0273;3093.2624;1833.1745;2902.779;1852.1327;3077.7379;1838.0811
1653840.0;3091.585;1832.4086;2919.6028;1832.0297;3088.5608;1832.267;3090.185;1829.3549;3093.1803;1830.3716;2901.0326;1850.1017;3077.8539;1835.1514
1653860.0;3091.1664;1829.7838;2918.0412;1829.6167;3088.1487;1829.8036;3089.8305;1826.7119;3092.9079;1827.5871;2899.1808;1848.0696;3077.8022;1832.2877
1653880.0;3090.5799;1827.1762;2916.2166;1827.4881;3087.5512;1827.3949;3089.2774;1824.1074;3092.4611;1824.8287;2897.2689;1846.0556;3077.5913;1829.4872
1653900.0;3089.8505;1824.6173;2914.1775;1825.676;3086.7841;1825.0473;3088.5363;1821.5519;3091.8478;1822.106;2895.3168;1844.1196;3077.2285;1826.7516
1653920.0;3088.9861;1822.1244;2911.9719;1824.1931;3085.8651;1822.7654;3087.617;1819.0574;3091.0709;1819.4316;2893.3214;1842.36;3076.7165;1824.0885
1653940.0;3087.982;1819.7016;2909.6475;1823.0338;3084.8089;1820.552;3086.5324;1816.6383;3090.1347;1816.8196;2891.2726;1840.8916;3076.0546;1821.5091
1653960.0;3086.8349;1817.3445;2907.2503;1822.1893;3083.6251;1818.4089;3085.2959;1814.3091;3089.0469;1814.2823;2889.1797;1839.8167;3075.2417;1819.0247
1653980.0;3085.5547;1815.0421;2904.826;1821.6687;3082.3217;1816.3363;3083.9188;1812.0814;3087.8189;1811.8286;2887.0908;1839.2002;3074.2747;1816.649
1654000.0;3084.1643;1812.7753;2902.4243;1821.4989;3080.9068;1814.3374;3082.4088;1809.9614;3086.4617;1809.4642;2885.0873;1839.0659;3073.1475;1814.3983
1654020.0;3082.6904;1810.5145;2900.1043;1821.7123;3079.389;1812.4202;3080.774;1807.9491;3084.9832;1807.1927;2883.2596;1839.4041;3071.8532;1812.2875
1654040.0;3081.155;1808.2278;2897.9346;1822.3298;3077.7742;1810.5953;3079.0273;1806.0404;3083.3857;1805.0178;2881.6841;1840.1794;3070.3905;1810.3216
1654060.0;3079.5678;1805.9065;2895.9861;1823.3563;3076.0652;1808.87;3077.1872;1804.2304;3081.6662;1802.944;2880.4084;1841.3389;3068.7674;1808.4908
1654080.0;3077.919;1803.5898;2894.3219;1824.7797;3074.2637;1807.2465;3075.2723;1802.5156;3079.8188;1800.9773;2879.4513;1842.8236;3067.002;1806.7748
1654100.0;3076.1832;1801.361;2892.9856;1826.5726;3072.3737;1805.7245;3073.2976;1800.8945;3077.8422;1799.1248;2878.8106;1844.5767;3065.1191;1805.1539
1654120.0;3074.3352;1799.3086;2891.9918;1828.6915;3070.4016;1804.3054;3071.2735;1799.3668;3075.7456;1797.3922;2878.4763;1846.547;3063.1452;1803.6199
1654140.0;3072.3684;1797.4854;2891.3216;1831.0846;3068.3569;1802.9895;3069.2089;1797.9309;3073.5499;1795.7806;2878.4379;1848.6857;3061.1022;1802.18
1654160.0;3070.296;1795.8964;2890.9285;1833.6983;3066.2523;1801.7737;3067.1123;1796.5848;3071.2815;1794.286;2878.6803;1850.9518;3059.0064;1800.8514
1654180.0;3068.139;1794.5125;2890.7541;1836.4846;3064.1037;1800.6505;3064.9907;1795.325;3068.9644;1792.9032;2879.1772;1853.3163;3056.8703;1799.6532
1654200.0;3065.9129;1793.2893;2890.7456;1839.4022;3061.9267;1799.6125;3062.8471;1794.1484;3066.6163;1791.6326;2879.8913;1855.7654;3054.7052;1798.5987
1654220.0;3063.6267;1792.1828;2890.8664;1842.4197;3059.7331;1798.6568;3060.6798;1793.0538;3064.2493;1790.4811;2880.7788;1858.2968;3052.5209;1797.6969
1654240.0;3061.2868;1791.1633;2891.096;1845.5145;3057.5281;1797.7856;3058.4843;1792.0436;3061.8703;1789.4562;2881.7988;1860.9162;3050.324;1796.9584
1654260.0;3058.9011;1790.2208;2891.4267;1848.6706;3055.3142;1797.0036;3056.2586;1791.1221;3059.4821;1788.5561;2882.92;1863.6293;3048.1161;1796.3987
1654280.0;3056.4789;1789.3587;2891.8584;1851.8736;3053.0939;1796.3172;3054.006;1790.294;3057.0827;1787.7695;2884.1294;1866.4349;3045.8973;1796.0348
1654300.0;3054.0291;1788.5857;2892.3978;1855.1089;3050.8704;1795.7358;3051.7343;1789.5644;3054.6677;1787.0821;2885.4304;1869.321;3043.6693;1795.8774
1654320.0;3051.5598;1787.9154;2893.0572;1858.3603;3048.6459;1795.2722;3049.4508;1788.9423;3052.2324;1786.4875;2886.8324;1872.2725;3041.4394;1795.9232
1654340.0;3049.0792;1787.3674;2893.8553;1861.6074;3046.4206;1794.9393;3047.1598;1788.4416;3049.775;1785.9892;2888.3349;1875.2803;3039.2209;1796.1508
1654360.0;3046.5956;1786.9594;2894.8147;1864.8251;3044.1956;1794.7444;3044.8639;1788.0765;3047.2976;1785.5952;2889.9249;1878.3419;3037.0296;1796.5207
1654380.0;3044.1145;1786.6977;2895.9605;1867.9851;3041.9746;1794.6855;3042.5685;1787.8543;3044.8057;1785.3117;2891.5817;1881.453;3034.8805;1796.9834
1654400.0;3041.6379;1786.5747;2897.3153;1871.06;3039.7636;1794.753;3040.284;1787.7744;3042.3063;1785.1451;2893.2936;1884.5887;3032.7834;1797.4963
1654420.0;3039.1654;1786.5797;2898.8967;1874.0242;3037.5697;1794.9356;3038.0227;1787.8306;3039.8069;1785.1044;2895.0748;1887.685;3030.7424;1798.0398
1654440.0;3036.6986;1786.7101;2900.7139;1876.8557;3035.401;1795.2266;3035.7943;1788.016;3037.3153;1785.2;2896.9678;1890.6461;3028.7552;1798.6177
1654460.0;3034.2437;1786.9769;2902.7685;1879.5356;3033.267;1795.6227;3033.6032;1788.3249;3034.84;1785.4395;2899.0176;1893.3908;3026.815;1799.2432
1654480.0;3031.8104;1787.4001;2905.0559;1882.0472;3031.1773;1796.1181;3031.4493;1788.755;3032.3902;1785.8253;2901.2346;1895.9078;3024.9141;1799.9229
1654500.0;3029.411;1787.9911;2907.5686;1884.3735;3029.139;1796.7022;3029.3314;1789.3072;3029.9763;1786.3553;2903.5847;1898.259;3023.0482;1800.6506
1654520.0;3027.0596;1788.7453;2910.2961;1886.4971;3027.1563;1797.365;3027.2501;1789.9849;3027.6112;1787.0269;2906.027;1900.5139;3021.2176;1801.4135
1654540.0;3024.7762;1789.6524;2913.2258;1888.4041;3025.2331;1798.1043;3025.2099;1790.7894;3025.3092;1787.8368;2908.5572;1902.6808;3019.4255;1802.2039
1654560.0;3022.59;1790.7161;2916.3422;1890.0874;3023.377;1798.9264;3023.2206;1791.7195;3023.086;1788.7826;2911.2093;1904.7039;3017.6741;1803.0285
1654580.0;3020.5381;1791.9546;2919.6278;1891.5437;3021.5992;1799.8394;3021.2956;1792.7714;3020.9562;1789.8607;2914.0189;1906.5181;3015.9638;1803.9076
1654600.0;3018.6553;1793.3781;2923.0618;1892.773;3019.9118;1800.8462;3019.451;1793.9435;3018.9339;1791.0672;2916.9926;1908.0893;3014.2954;1804.8659
1654620.0;3016.964;1794.9674;2926.6197;1893.7778;3018.3247;1801.9428;3017.7041;1795.2377;3017.0313;1792.3969;2920.1114;1909.4071;3012.6708;1805.9218
1654640.0;3015.4739;1796.6808;2930.2738;1894.5668;3016.845;1803.1227;3016.0723;1796.6575;3015.2572;1793.8455;2923.3667;1910.4364;3011.0936;1807.0808
1654660.0;3014.189;1798.4786;2933.9962;1895.1483;3015.4778;1804.3803;3014.5719;1798.2025;3013.6154;1795.409;2926.786;1911.0793;3009.5666;1808.335
1654680.0;3013.1101;1800.3361;2937.7587;1895.5198;3014.2266;1805.7122;3013.2137;1799.8665;3012.1066;1797.0825;2930.4263;1911.1828;3008.0902;1809.6657
1654700.0;3012.2268;1802.2425;2941.5278;1895.6559;3013.0919;1807.1159;3012.0014;1801.637;3010.7309;1798.8574;2934.3261;1910.6012;3006.6587;1811.05
1654720.0;3011.5102;1804.1902;2945.2604;1895.5087;3012.0698;1808.5898;3010.9316;1803.4985;3009.4896;1800.7221;2938.4487;1909.2831;3005.2589;1812.4694
1654740.0;3010.9139;1806.1707;2948.9005;1895.0186;3011.1523;1810.1324;3009.9954;1805.435;3008.3838;1802.6634;2942.6552;1907.3172;3003.8721;1813.915
1654760.0;3010.3853;1808.175;2952.3814;1894.1327;3010.3287;1811.7414;3009.1781;1807.4328;3007.4115;1804.6709;2946.7441;1904.8865;3002.4798;1815.3855
1654780.0;3009.8761;1810.1937;2955.629;1892.8195;3009.5876;1813.4119;3008.4577;1809.4798;3006.5632;1806.738;2950.5302;1902.1606;3001.0729;1816.8798
1654800.0;3009.3501;1812.2215;2958.5717;1891.0773;3008.9186;1815.1368;3007.8079;1811.566;3005.8228;1808.8623;2953.9056;1899.2185;2999.6559;1818.393
1654820.0;3008.791;1814.2589;2961.1536;1888.931;3008.3129;1816.9079;3007.2028;1813.6824;3005.1711;1811.0423;2956.8431;1896.0534;2998.2452;1819.9187
1654840.0;3008.2044;1816.3086;2963.349;1886.4217;3007.7628;1818.7182;3006.6223;1815.8219;3004.5915;1813.2728;2959.3646;1892.6273;2996.8617;1821.4557
1654860.0;3007.6116;1818.3724;2965.1658;1883.5919;3007.2613;1820.5648;3006.0544;1817.9784;3004.0703;1815.5434;2961.5097;1888.9213;2995.523;1823.0114
1654880.0;3007.0352;1820.4532;2966.6385;1880.4797;3006.8042;1822.4505;3005.4962;1820.1462;3003.5943;1817.8401;2963.3224;1884.9512;2994.2402;1824.6003
1654900.0;3006.4908;1822.5601;2967.817;1877.1218;3006.3911;1824.3828;3004.9535;1822.3207;3003.1475;1820.1502;2964.8459;1880.7647;2993.0193;1826.2354
1654920.0;3005.9884;1824.7059;2968.757;1873.5617;3006.0265;1826.3674;3004.4408;1824.5018;3002.7155;1822.4647;2966.1225;1876.4281;2991.865;1827.923
1654940.0;3005.5379;1826.8973;2969.5156;1869.8481;3005.7159;1828.4028;3003.978;1826.695;3002.2901;1824.779;2967.1988;1872.009;2990.785;1829.6621
1654960.0;3005.1496;1829.1266;2970.1509;1866.0272;3005.4615;1830.4794;3003.5852;1828.9083;3001.8719;1827.0908;2968.134;1867.5638;2989.7912;1831.4478
1654980.0;3004.8294;1831.3762;2970.7246;1862.1333;3005.2596;1832.583;3003.2749;1831.1445;3001.467;1829.3971;2969.0;1863.1393;2988.8991;1833.274
1655000.0;3004.5756;1833.6283;2971.3045;1858.19;3005.1005;1834.6998;3003.0487;1833.3976;3001.0832;1831.6935;2969.8757;1858.7815;2988.1252;1835.1323
1655020.0;3004.3848;1835.8728;2971.9659;1854.2194;3004.9717;1836.8185;3002.8986;1835.6552;3000.7272;1833.9744;2970.8398;1854.538;2987.4845;1837.0126
1655040.0;3004.2579;1838.1083;2972.7862;1850.251;3004.859;1838.9308;3002.8135;1837.9048;3000.4058;1836.2368;2971.9656;1850.454;2986.9898;1838.9059
1655060.0;3004.1985;1840.3372;2973.8314;1846.3224;3004.7477;1841.0322;3002.7841;1840.1386;3000.1273;1838.4828;2973.315;1846.5657;2986.6513;1840.8055
1655080.0;3004.2075;1842.5632;2975.1439;1842.4735;3004.6249;1843.1231;3002.8043;1842.3542;2999.9031;1840.7185;2974.9313;1842.8985;2986.4747;1842.7083
1655100.0;3004.2832;1844.79;2976.7359;1838.7444;3004.4814;1845.2071;3002.8697;1844.5529;2999.7446;1842.9529;2976.8314;1839.4747;2986.4588;1844.6179
1655120.0;3004.4246;1847.0219;2978.5947;1835.177;3004.3148;1847.2868;3002.9776;1846.7395;2999.6584;1845.195;2979.0048;1836.3228;2986.5938;1846.5476
1655140.0;3004.6335;1849.2626;2980.6931;1831.8282;3004.1301;1849.3619;3003.1276;1848.9199;2999.6448;1847.4523;2981.4186;1833.4887;2986.8628;1848.5152
1655160.0;3004.9086;1851.5119;2982.9971;1828.7772;3003.9431;1851.4313;3003.3209;1851.0983;2999.7007;1849.7271;2984.0295;1831.0332;2987.2481;1850.5343
1655180.0;3005.2396;1853.7636;2985.4708;1826.1254;3003.7812;1853.4976;3003.5547;1853.2754;2999.8229;1852.0151;2986.7904;1829.024;2987.7381;1852.6076
1655200.0;3005.6072;1856.0074;2988.0724;1823.9904;3003.6801;1855.5676;3003.8167;1855.4509;3000.0078;1854.3067;2989.6528;1827.5216;2988.3278;1854.7291
1655220.0;3005.9872;1858.2362;2990.753;1822.4869;3003.6737;1857.6484;3004.0844;1857.6259;3000.2503;1856.5932;2992.5592;1826.5721;2989.0137;1856.8895
1655240.0;3006.3559;1860.4546;2993.45;1821.7013;3003.7789;1859.7423;3004.3318;1859.8016;3000.5415;1858.8713;2995.4348;1826.1989;2989.7861;1859.0786
1655260.0;3006.6972;1862.6808;2996.0861;1821.6664;3003.9875;1861.8451;3004.5379;1861.9787;3000.8684;1861.143;2998.185;1826.3986;2990.6273;1861.2867
1655280.0;3007.0059;1864.9398;2998.5709;1822.3488;3004.266;1863.9482;3004.6899;1864.1578;3001.2108;1863.4121;3000.7034;1827.138;2991.5089;1863.5079
1655300.0;3007.2867;1867.2494;3000.8155;1823.6569;3004.5671;1866.0447;3004.7825;1866.3413;3001.5408;1865.6802;3002.8907;1828.3618;2992.3939;1865.7411
1655320.0;3007.5476;1869.6121;3002.7479;1825.459;3004.8422;1868.1329;3004.8132;1868.5312;3001.8258;1867.9485;3004.6772;1830.0016;2993.2387;1867.9883
1655340.0;3007.7921;1872.0158;3004.3261;1827.6081;3005.0524;1870.216;3004.7808;1870.7258;3002.0356;1870.2172;3006.0378;1831.9868;2993.9974;1870.2499
1655360.0;3008.0126;1874.4417;3005.5364;1829.9705;3005.1715;1872.296;3004.6825;1872.918;3002.1476;1872.483;3006.9942;1834.251;2994.6259;1872.5217
1655380.0;3008.1882;1876.874;3006.3876;1832.4564;3005.1838;1874.3707;3004.5127;1875.0989;3002.149;1874.7374;3007.6023;1836.7418;2995.0857;1874.7939
